Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
HauteSpot Networks Corporation,https://www.crunchbase.com/organization/hautespot-networks-corporation,,"Cloud Computing, Computer, Information Technology, Telecommunications, Video, Wireless",https://www.hautespot.net,"San Luis Obispo, California, United States","HauteSpot Networks creates solutions for body worn and in vehicle wireless video and data capture, processing, transmission, cloud storage","565,374",,,,,,,,,,,,,"West Coast, Western US",Active,2006-01-01,day,3,11-50,"Bob Ehlers, Charlotte Chang, Robert Ehlers",,,,,
DC WireNet,https://www.crunchbase.com/organization/dcwire-net,,"Cloud Computing, SEO, Web Design",https://dcwirenet.com/,"Boca Raton, Florida, United States","DC WireNet is an IT services company that specializes in cloud computing, web design and SEO with IT support to SME's.","565,491",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2007-01-01,day,,1-10,,,,,,
"ComTech Consulting, LLC",https://www.crunchbase.com/organization/comtech-consulting-llc,"COMTECH CONSULTING, LLC works with owners and managers to design, maintain, and protect information technology systems. Our IT services are customized around the needs of each client and include business continuity planning, cloud computing and data storage, business communications, desktops and hardware, disaster recovery, network design and administration, data and cyber security, and tech support. COMTECH works with clients using a variety of service models, including XaaS and managed services.","Cloud Computing, Cloud Storage, Cyber Security, Data Storage, Information Technology, Network Hardware, Network Security, Technical Support",https://comtechsbs.com,"Charleston, West Virginia, United States",Comprehensive information technology solutions that help businesses succeed.,"570,069",,,,,,,,,,,,,Southern US,Closed,2009-01-01,year,,1-10,,,,,,
Clear Government Solutions,https://www.crunchbase.com/organization/clear-government-solutions,"Clear Government Solutions (CGS) specializes in providing cloud computing and infrastructure services to Federal government agencies.  From the individual federal worker to multi-site work teams, from division-level offices to bureaus and departments, CGS’s Software as a Service (SaaS) offerings provide robust and reliable solutions to securely transition your office or agency to a cloud model. ","Cloud Computing, Information Technology, SaaS",http://www.cleargovsolutions.com/,"Beltsville, Maryland, United States",Clear Government Solutions (CGS) specializes in providing cloud computing and infrastructure services to Federal government agencies. ,"570,434",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Closed,2006-01-01,day,,11-50,,,,,,
Fused Technologies,https://www.crunchbase.com/organization/fused-technologies,"FusedTechnologies offer information technology solutions for data backup and recovery services for businesses. Their providing services are data protection, managed services, cloud computing, help desk, VoIP, hourly information technology services, Vu telepresence. Cloud Computing provides data protection, improved storage, and technical support to clients.","Cloud Computing, Data Storage, Information Technology, VoIP",https://fusedtechnologies.com,"Seattle, Washington, United States",Fused Technologies provides information technology services and solutions.,"571,450",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2006-01-01,year,,1-10,,,,,,
Systopia International,https://www.crunchbase.com/organization/systopia-international,"Systopia provides cloud-based payment and ordering solutions for the hospitality industry. They offer standard systems that can be customized for use in multiple environments, such as corporate dining, sports and leisure, healthcare, universities, correctional facilities, and prisons.","Cloud Computing, Hospitality, Payments, Point of Sale",https://systopiainternational.com,"Orlando, Florida, United States",Systopia International offers cloud-based payment and ordering solutions to the hospitality industry.,"577,698",,,,,,,,,,,,,"East Coast, Southern US",Active,2009-01-01,year,,11-50,,,,,,
Code71,https://www.crunchbase.com/organization/code71,"Code71 helps startups, small, and mid-sized enterprises with developing and supporting on-demand software (SaaS) running on on-demand platform (cloud computing) using its on-demand service (Agile/Scrum).  Whether a client needs to build a solution from scratch or build it from integrating COTS (commercial/open source off-the-shelf) products, Code71 can do it all. Whether a client needs to bridge the gap between processes, or a comprehensive solution to create a fully integrated business process system, it can help. Code71 is your trusted IT specialist. It has developed a Web-based project management and collaboration tool called ScrumPad (www.scrumpad.com) to deliver its client projects using Agile/Scrum. ScrumPad is also commercially available for others to use. Code71 is located in Richmond, VA, with an off-shore development center in Dhaka, Bangladesh. It uses on-shore + off-shore hybrid model to help clients plan, design, build, and maintain Web applications. They are specialize in building Web 2.0 solutions using Ruby On Rails, .Net/MS Platform, PHP, Java, and Open Source software and tools.","Cloud Computing, Outsourcing, SaaS, Software, Web Development",http://www.code71.com,"Glen Allen, Virginia, United States","Code71, a custom software development and integration specialist, helps SMEs develop and support cloud-based SaaS using Agile and Scrum.","579,325",,,,,,,,,,,,,"East Coast, Southern US",Closed,2006-05-01,day,2,11-50,"Nimat Haque, Syed Rayhan",,,,,
Moo IT Solutions,https://www.crunchbase.com/organization/moo-it-solutions,"Moo Companies provides technology consulting and managed IT services in New Jersey, New York, Pennsylvania, and Connecticut. As the owner of the company with nearly two decades of IT expertise, Anthony Moussa, Moo Companies has established itself as a premier resource for its customers. A business' bottom line depends on efficient and effective workflows and technology. Due to their diverse client base, which includes customers on small and large budgets, they are able to find the enhanced median, which does both deliver your goals and save your business money. Moo Companies is a full-service computing equipment and software retailer. They work with Microsoft, VMWare, Dell, HP, Lenovo, Cisco, and others.","Cloud Computing, Computer, Consulting, Information Services, Technical Support",https://www.mooit.com/,"Totowa, New Jersey, United States",Moo Companies offers high level technology consulting and managed IT services.,"581,858",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2006-01-01,year,,11-50,,,,,,
TANET,https://www.crunchbase.com/organization/tanet,,"Cloud Computing, IT Management, Web Development",https://tanet.com,"Meridian, Idaho, United States","TANET provides cloud computing, disaster recovery, IT projects, website development, SEO maintenance and IT managed services.","585,047",,,,,,,,,,,,,Western US,Active,2006-01-01,year,,11-50,,,,,,
Enstratius,https://www.crunchbase.com/organization/enstratus,"Enstratius(Formerly Enstratus) provides cloud infrastructure management for public, private, and hybrid cloud operations aligned with enterprise governance and security needs. Enstratius provides users with a single access-controlled view across all corporate cloud resources. Users with the appropriate access rights may directly provision virtual machines across multiple clouds or they can deploy fully-automated applications from a cloud-independent service catalog. Features of Enstratius include: self-service provisioning/de-provisioning of cloud resources, multi-currency cost/chargeback tracking, customizable role-based access controls, single login to manage all cloud resources, support for enterprise authentication systems including SAML 2.0 and OpenID, automated encryption of all cloud data in transit and at rest with all keys stored outside of the cloud, full application automation including auto-scaling, auto-recovery, cloud bursting, and disaster recovery, and a service catalog of pre-configured applications with the ability to publish your own. Enstratius supports the following public clouds: Amazon Web Services, AT&T Synaptic Storage, Bluelock, Cloud Central, CloudSigma, GoGrid, Google Storage, IBM, Microsoft Azure Storage, NTT, Rackspace, and Terremark. Enstratius supports the following private cloud platforms: Atmos Storage, Citrix/Cloud.com, [Eucalyptus], [Nimbula], OpenStack, and Zimory.","Cloud Computing, Cloud Management, Enterprise Software, Security",http://www.enstratius.com,"Eden Prairie, Minnesota, United States","Enstratius provides cloud computing infrastructure management for public, private and hybrid cloud operations.","585,747",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Closed,2009-01-01,year,1,10001+,George Reese,,,,,
Rakan Systems,https://www.crunchbase.com/organization/rakan-systems,"Rakan Systems offers Data Protection and Enterprise Storage Solutions to help you manage and protect your data as efficiently as possible. We are a nationwide VAR focused on SANs, NAS, Archive, DR Sites, Tape Libraries and Online Backup for SMB to Enterprise. We specialize in deploying the most cost effective data storage with the highest level of security and reliability. Helping IT professionals around the world simplify day to day tasks with a wealth of knowledge in the industry. Rakan Systems is a privately held corporation that provides solutions and services for several markets including government, military, education, healthcare, and corporate America. We pride ourselves on maintaining strong relationships with both our customers and our vendors- this is the key to our ongoing and continued success. We strive every day to provide the most efficient solutions for our customers. More than just a reseller, we integrate a variety of hardware and software products to develop these solutions. Most importantly, we operate with the highest level of Professionalism throughout every facet of our organization.","Cloud Computing, Cyber Security, Enterprise Software, Information Technology, Linux",http://www.rakansystems.com,"Golden, Colorado, United States",Data Protection & Storage Solutions,"585,208",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2007-02-01,day,,1-10,,,,,,
RiverLog Software Consulting & Advisory Services,https://www.crunchbase.com/organization/riverlog-software-consulting-advisory-services,"RiverLog Software is a systems integration company with products in BigData and delivers cloud enablement services to enterprises. RiverLog has products for bigdata that can quickly attain analytical results from voluminous application data. This application provides analysis and visualization quickly to business analysts.  They have operations in the USA and extending towards South Asia, RiverLog works with large enterprises, mid-sized and small businesses.  RiverLog's strategic partnership model paves with way for startups to get engaged very easily without much overheads. Using their resources, development and data centers, one can quickly roll out applications. Their enterprise legacy application knowledge is a key driver for evolving startups to deploy solutions models within enterprises. RiverLogs immersion techniques custom made by RiverLog helps startups in rolling out POC's pretty quickly and reduce sales cycles.","Big Data, Cloud Computing, Consulting, Software",http://www.riverlog.com,"Pleasanton, California, United States","Systems Integration, BigData Cloud","588,869",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2007-11-19,day,1,11-50,William Cooper,,,,,
Elevated Computing,https://www.crunchbase.com/organization/elevated-computing,,"Cloud Computing, Consulting, Information Services, Information Technology, VoIP",https://www.elevated.net,"Fishkill, New York, United States","Elevated Computing offers VOIP, cloud-hosted & onsite systems management, managed IT, cloud computing, and consulting services.","588,985",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2007-01-01,year,,11-50,,,,,,
Xemble Technologies,https://www.crunchbase.com/organization/xemble-technologies,,"Apps, Cloud Computing, IT Infrastructure, Software",https://www.xembletech.com/,"Austin, Texas, United States","Xemble Technologies offers application development, cloud computing, sharepoint and IT infrastructure services.","593,594",,,,,,,,,,,,,Southern US,Active,2007-01-01,year,,11-50,,,,,,
NetLogic Solutions,https://www.crunchbase.com/organization/netlogic-solutions,,"Apps, Artificial Intelligence, Cloud Computing, Machine Learning",http://nlsinc.com/,"Chantilly, Virginia, United States","NetLogic Solutions is an IT firm that offers mobile app and game development, artificial intelligence and machine learning services.","594,565",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2007-01-01,year,,101-250,,,,270053,USD,270053
Hyniva,https://www.crunchbase.com/organization/hyniva,,"Analytics, Cloud Computing, Internet of Things, UX Design",https://www.hyniva.com,"San Antonio, Texas, United States","Hyniva provides full-service within analytics, content management, UX design, application, IoT and cloud solutions to its clients.","602,899",,,,,,,,,,,,,Southern US,Active,2007-01-01,year,,11-50,,,,,,
Carmalink,https://www.crunchbase.com/organization/carmalink,We take the hassle out of telematics. Modern fleet GPS solutions for people who think software should just work.,"Cloud Computing, Developer APIs, Fleet Management, GPS, Hardware, Software",http://www.carmalink.com/,"Albany, New York, United States",Connected fleet solutions,"604,220",,,,,,,,,,,,,"East Coast, Northeastern US",Active,2008-06-01,month,1,1-10,Matt Suozzo,,,,,
Cumulux,https://www.crunchbase.com/organization/cumulux,"Cumulux is cloud services provider focussed on helping customers build, operate and manage solutions on Platform as a Service (PaaS) Cloud platforms like Microsoft's Windows Azure.   Cumulux offers DevOps services, tools and frameworks  to help customers build scalable cloud based solutions and its product provides monitoring, management and governance for PaaS deployed applications. Cumulux has worked with over 100 customers including Enterprises like Ford, GE & Entergy  , ISVs like National Instruments & SAP and .coms like restaurant.com and Bing.  Cumulux is Microsoft's #1 Cloud partner by Deal Volume, Brand Recall and Sales Pipeline.","Cloud Computing, Cloud Management, Enterprise Software, PaaS, SaaS, Software",http://www.cumulux.com,"Bellevue, Washington, United States","Cumulux is cloud services provider focused on helping customers build, operate and manage solutions on PaaS-based cloud platforms.","612,770",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2008-09-06,day,2,11-50,"Paddy Srinivasan, Ranjith Ramakrishnan",,,,,
ProDev Solution,https://www.crunchbase.com/organization/prodev-solution,ProDev Solution is a software development company with tailor-made websites. They help startups and businesses switch to digital and improve through digital transformation. They create and develop compelling digital products and online experiences.,"Cloud Computing, Information Services, Information Technology, Software, Web Design, Web Development",https://www.prodevsolution.com,"Sarasota, Florida, United States",ProDev Solution is a software development company with tailor-made websites.,"619,242",,,,,,,,,,,,,"East Coast, Southern US",Active,2009-01-01,year,1,1-10,Yoaldis Pena Rodríguez,,,,,
Perminova,https://www.crunchbase.com/organization/perminova,"Perminova develops and markets web-based software for the nationâ€™s leading cardiology centers. The company is pioneering healthcareâ€™s move from outdated client-server technology to modern, secure cloud computing. Perminova offers customers Software-as-a-Service (SaaS), allowing them to take full advantage of a surgical information system thatâ€™s more robust, flexible and cost-effective than currently available. In 2011, the company released Perminova EP, a software module that manages the scheduling, workflow and billing that occur before, during and after cardiac electrophysiological (EP) procedures. Perminova EP enables doctors, nurses and administrators to realize enhanced charge-capture, efficiency and patient safety.","Cloud Computing, Enterprise Software, Health Care, SaaS, Software",http://www.perminova.com,"La Jolla, California, United States",Perminova develops and markets web-based software for cardiology centers.,"621,991",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2008-01-01,year,1,1-10,Gregory Feld,,,,,
Strategi Consulting,https://www.crunchbase.com/organization/strategi-consulting,,"Analytics, Cloud Computing, Information Technology, Management Consulting, Software",https://www.strategi.com/,"College Park, Maryland, United States","Strategi Consulting is a business consulting firm that specializes in providing data analytics, technology advice, and software solutions.","625,221",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2008-01-01,year,,11-50,,,,94839,USD,94839
One More Cloud,https://www.crunchbase.com/organization/one-more-cloud,,"Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Internet, Software, Web Hosting",https://omc.io,"Austin, Texas, United States",One More Cloud is a provider of specialized cloud-hosted services and manages web applications.,"627,405",,,,,,,,,,,,,Southern US,Active,2009-01-01,year,1,11-50,Nick Zadrozny,,,,,
CloudTrigger,https://www.crunchbase.com/organization/cloudtrigger,Cloudtrigger is a provider of software as a service and cloud computing solutions.,"Cloud Computing, Cloud Data Services, Cloud Management, Software",http://cloudtrigger.com/,"Encinitas, California, United States",CloudTrigger is a provider of software as a service and cloud computing solutions.,"627,832",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2009-01-01,year,,,,,,10963,USD,10963
Exclusive Technologies,https://www.crunchbase.com/organization/exclusive-technologies,,"Cloud Computing, Information Technology, Software",https://www.exclusivetechs.com,"Bakersfield, California, United States","Exclusive Technologies provides IT services, computer support, and consulting to small and medium-sized businesses.","630,921",,,,,,,,,,,,,"West Coast, Western US",Active,2006-01-01,year,,1-10,,,,,,
Doyenz,https://www.crunchbase.com/organization/doyenz,"Doyenz, a Persistent Systems company, provides backup and disaster recovery for physical and virtual servers in the cloud for SMBs. Doyenz rCloud provides backup and disaster recovery for VMware environments allowing IT professionals to restore virtual environments in under fifteen minutes, providing quick access to business critical applications.","Cloud Computing, Enterprise Software, Homeland Security, Network Security",http://doyenz.com,"Bellevue, Washington, United States",Doyenz provides a disaster recovery cloud platform for small and mid-sized businesses.,"633,920",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Closed,2007-11-01,day,2,5001-10000,"Ashutosh Tiwary, Przemek Pardyak",,,,,
Sublime Computer Services,https://www.crunchbase.com/organization/sublime-computer-services,,"Cloud Computing, Cyber Security, IT Management, Software, Training, VoIP",https://www.sublimecomp.com/,"Nashville, Tennessee, United States","Sublime Computer Services provides Managed IT Services, Cyber-security Solutions & Training, and Backup Disaster Recovery for businesses.","645,320",,,,,,,,,,,,,Southern US,Active,2008-01-01,year,,1-10,,,,,,
iTernal Networks,https://www.crunchbase.com/organization/iternal-networks,,"Cloud Computing, IT Infrastructure, Network Security, Outsourcing",https://iternalnetworks.com/,"Las Vegas, Nevada, United States","iTernal Networks focuses on cybersecurity, IT infrastructure, cloud computing, network security, data recovery and IT outsourcing services.","647,335",,,,,,,,,,,,,Western US,Active,2009-01-01,year,1,1-10,Michael Kanet,,,,,
DevDesk,https://www.crunchbase.com/organization/devdesk,"DevDesk is a software & solutions provider of technologies benefiting franchise organizations, retail establishments and multi-business owners; specializing in chain supply management, custom integrations and cloud computing. Their flagship product DevDesk Tabz is being introduced as a SaaS platform where companies and individuals can find, organize and share online apps & URLs while accessing these favorite applications from a single interface.  Tabz provides the ability to create corporate marketplaces where employee application administration can be consolidated or public-facing partnership portals can be promoted. The Tabz platform is the first step in creating an environment for corporate chain supply management: equipping companies to intuitively manage access rights and permissions to granular levels thus controlling varying degrees of transparency for sharing information with their unique audiences.  The product introduces companies to a variety of applications aimed at facilitating business development and operations while providing the flexibility to incorporate existing legacy systems or bespoke corporate portals into the environment.  The Tabz platform thereby facilitates the creation of custom integrations and migrations between disparate apps, cloud-based environments and on-premise hardware or software which ultimately leads to higher employee adoption of evolving technologies. DevDesk will be introducing modules to further promote the consolidation, visualization and tracking of data across multiple companies and technologies: a concept they have coined ""Multi-Business Management"" (MBM).  The primary goal of their MBM suite of tools is to manage multiple businesses, subsidiaries, trades, brands and independent operations from a single source.  Core modules such as CRM, Salesforce, Property, Project and Document Management are being introduced to address this goal and revolve around their founding principles of â€œconnecting people, places and projectsâ€.   As more information is collected, participants will be able to opt-in to industry-specific information sharing programs to gain insight into unique metrics within their field.","Cloud Computing, CRM, Legal, Mobile, PaaS, Real Estate, SaaS, Software",http://www.devdesk.net,"Woodinville, Washington, United States","DevDesk is a software & solutions provider of technologies benefiting franchise organizations, retail establishments and multi-business","649,818",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2009-01-01,day,,1-10,,,,,,
Reliable Solutions Group,https://www.crunchbase.com/organization/reliable-solutions-group,,"Cloud Computing, Information Technology, IT Management",http://www.reliablesgrp.com,"Middleburg, Virginia, United States","Reliable Solutions Group provides business continuity, managed telecom, managed IT services and office 365 cloud solutions to companies.","651,482",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2008-01-01,year,,1-10,,,,,,
Centrifuge,https://www.crunchbase.com/organization/centrifuge-a83e,,"Cloud Computing, Information Technology, Staffing Agency",http://centrifugecorp.com/,"Reston, Virginia, United States","Centrifuge is an IT company that provides data management, application development, cloud and staffing services.","653,562",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2007-01-01,year,,11-50,,,,95954,USD,95954
"24tru, Inc",https://www.crunchbase.com/organization/24tru--inc,"24tru, Inc is a research intelligence platform delivering new levels of insight and innovation through market research innovations and integrated services. It is a secure cloud-based platform offering services for knowledge synthesis, and integrated insights delivery through Qualvu, the full-service research arm of the company. 24tru, Inc aggregates and organizes all research content for efficient access to insights, video clips, images, or whole reports. 24tru, Inc was launched in 2008 and is based in Lakewood, C.O.","Cloud Computing, Innovation Management, Intelligent Systems",http://www.24tru.com/,"Lakewood, Colorado, United States","24tru, Inc is a research intelligence platform delivering new levels of insight and innovation through market research innovations and more.","655,543",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2008-12-01,day,2,51-100,"John Williamson, Rodney Holm",,,,,
Kazila,https://www.crunchbase.com/organization/kazila,,Cloud Computing,https://www.kazila.com/,"Dallas, Texas, United States",Hosting provider in operation since 2008,"656,453",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2008-01-19,day,,1-10,,,,,,
QuickSoftPro,https://www.crunchbase.com/organization/quicksoftpro,"QuickSoftPro is a software company with a focus on cloud-based technologies. They build a platform to enable workflow-based solutions for businesses helping them onboard quickly and self customize the applications. They provide custom software services, mobile apps, maintenance, and support. They support video-based workflows including telemedicine, remote monitoring of exercise, and more.","Cloud Computing, Developer APIs, Software, Video",https://www.quicksoftpro.com,"Bensalem, Pennsylvania, United States",QuickSoftPro is a software company.,"657,582",,,,,,,,,,,,,"Greater Philadelphia Area, Great Lakes, Northeastern US",Active,2008-01-01,year,,11-50,,,,,,
"Neeve Research, LLC",https://www.crunchbase.com/organization/neeve-research-llc,"The future of enterprise applications lies not in heavy-weight monolithic application architectures; it lies in lightweight collaborative micro-agent architectures in which business functionality is developed, deployed and managed in an agile, flexible and continuous manner. The X Platform™ delivers both the lowest latency application and the fastest development. The X Platform™ makes it simple to build transactional or streaming based applications. As a result, developer productivity stems from:  - No need to think about mapping state to a persistence tier (no O-R mapping, no serialization frameworks, or distributed caching headaches. They use plain old java objects (POJOs) and can treat them as if changes to them are durable.  - No need to think about mapping into the messaging tier. Messages are also just plain old java objects.  - No need to think about threading or concurrency.  Applications developers simply write business handlers that respond to a POJO message, update state by manipulating POJOs and send outbound messages by creating POJOs … just business logic that doesn’t have any infrastructure bleed. Then The X Platform™ lets you spin them up with no compromise to performance, reliability, and availability.","Advertising Platforms, Cloud Computing, Developer Platform, Developer Tools, Enterprise Software, Internet of Things, Software, Trading Platform, Transaction Processing",http://www.neeveresearch.com,"Sunnyvale, California, United States","Neeve Research provides an in memory, low latency platform for extreme I/O intensive, message driven applications.","657,886",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2008-12-15,day,1,11-50,Girish Metruja,,,,,
TheCompulab,https://www.crunchbase.com/organization/thecompulab,"Managed IT services,  IT consulting, Network security. We at TheCompuLab have a passion for technology and helping businesses grow. We genuinely believe that technology can make any organization more productive and efficient. With our skills-set, passion and dedication to understanding your business, we can effectively streamline your business and IT infrastructure to make them more efficient while using limited resources. Our technical skills combined with our creativeness helps us plan, design, and implement the right solutions for our customers. Our understanding that no two companies have the same needs and goals is why we take the time to learn what is important to you and your business, then design the solution that fits. Our solutions allow our customers to maintain high availability of systems while still reducing IT costs. TheComuLab is consistently training and testing new technologies which helps us deliver the right tools to suit specific business needs.","Cloud Computing, Consulting, Information Technology, IT Management",http://www.thecompulab.com/,"Pompano Beach, Florida, United States","IT Consulting, IT Services, Managed IT Services, Cloud Computing, Desktop as a Service, serving Ft. Lauderdale","660,419",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2009-01-01,year,,1-10,,,,,,
Marcellus,https://www.crunchbase.com/organization/marcellus,"Marcellus is a cloud-based platform for small to medium sized business to publish high quality video on the web, inexpensively. Built on top of Amazon Web Services cloud services, the Marcellus Video Platform helps you go live with your content in a matter of minutes. Learn more about us on our site(http://marcellus.tv/services), or just drop us a note(buzz AT marcellus DOT tv).","Cloud Computing, Enterprise Software, SaaS, Social Media, Video",http://www.marcellus.tv,"New York, New York, United States","Marcellus is a cloud-based platform for small to medium sized business to publish high quality video on the web, inexpensively.","665,007",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2007-06-01,day,,1-10,,,,,,
Granite Horizon,https://www.crunchbase.com/organization/granite-horizon,"Granite Horizon is a web design and web development company providing cloud-based and custom deployments of web content management systems. It specializes in integrations of the eZ Publish, Sitecore, and Drupal content management systems. Granite Horizon In The Cloud is based on the eZ Publish CMS, a robust and easily extensible platform, well supported by an international open source community of developers and users.  Used by many of the world's leading media, business, government and non-profit organizations, eZ Publish  is known for streamlined multichannel delivery, flexibility in designing workflow and ease of use for editors and contributors, no matter their level of expertise.   A certified developer of eZ Publish solutions, Granite Horizon serves customers on four continents.","Cloud Computing, Content, Enterprise Software, Open Source, SaaS, Software, Web Design, Web Development",http://granitehorizon.com,"Elk Grove, California, United States",Granite Horizon is a web design and development company providing cloud-based and custom deployments of content management systems.,"665,354",,,,,,,,,,,,,"West Coast, Western US",Active,2007-01-01,year,1,11-50,Greg McAvoy-Jensen,,,,,
Workpapers.com,https://www.crunchbase.com/organization/itickmark,"Workpapers.com is a web-based Audit Management System used by hundreds of audit firms, internal audit departments, and compliance auditors in over 30 countries, on 6 continents. It was originally created inside audit firm Linford & Company LLP when the firm couldn't find software that was either good or affordable to support its operations conducting Sarbanes-Oxley Reviews, Internal Audits, and Compliance Audits for a variety of large and small enterprises. Instead of settling, we developed our own software. Soon, both clients and competing firms wanting to adopt it, ultimately leading to the birth of Workpapers.com as a hosted software product available to auditors around the world.","Accounting, Cloud Computing, Enterprise Software, Project Management, SaaS, Software",http://www.workpapers.com,"New York, New York, United States",SaaS audit management system,"668,275",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2008-10-01,day,1,1-10,Dan Zitting,,,,,
Ironbrick,https://www.crunchbase.com/organization/ironbrick,,"Cloud Computing, Cyber Security, Information Technology",https://www.ironbrick.com/,"Virginia, Nebraska, United States","Ironbrick specializes in cloud, big data, cybersecurity, network infrastructure and information technology services.","675,937",,,,,,,,,,,,,Midwestern US,Active,2007-01-01,year,,11-50,,,,,,
BoldTech Solutions,https://www.crunchbase.com/organization/boldtech-solutions,,"Cloud Computing, Consulting, Information Technology",https://www.boldtechsolutions.com/,"Vancouver, Washington, United States",BoldTech Solutions specializes in technology solutions and managed IT services.,"676,186",,,,,,,,,,,,,"West Coast, Western US",Active,2009-01-01,day,,1-10,,,,,,
CloudSparse,https://www.crunchbase.com/organization/cloudsparse,,"Cloud Computing, IT Infrastructure, Machine Learning, Network Security",https://www.cloudsparse.com/,"Reno, Nevada, United States","CloudSparse focuses on cloud computing, IT infrastructure, machine learning, network security, integrity and data services.","684,402",,,,,,,,,,,,,Western US,Active,2007-01-01,year,,101-250,,,,,,
Sharp Solutions,https://www.crunchbase.com/organization/sharp-solutions,,"Architecture, Cloud Computing, Cyber Security, Information Technology",https://www.sharpsolutionsinc.com,"Canton, Georgia, United States","Sharp Solutions provides enterprise architecture, cloud computing, cyber security, IT solutions, program, and software management services.","692,248",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2007-01-01,year,,11-50,,,,170438,USD,170438
CCA Technology,https://www.crunchbase.com/organization/cca-technology,,"Cloud Computing, Cyber Security, Database, Information Services, Web Hosting",https://ccatechnology.com/,"Waukesha, Wisconsin, United States","CCA Technology provides cybersecurity, data backup, networking, project consulting, virtualization, cloud hosting and VoIP phone services.","692,689",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2008-01-01,month,1,11-50,Chris Adams,,,,,
Okkralabs,https://www.crunchbase.com/organization/okkralabs,,"Cloud Computing, Mobile Apps, Web Design, Web Development",https://www.okkralabs.com,"Mountain View, California, United States","Okkralabs provides creative services in web design, web development, mobile app development and cloud computing.","695,025",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2007-01-01,year,,101-250,,,,,,
AppCrown,https://www.crunchbase.com/organization/appcrown,AppCrown delivers managed turnkey industry integrations into any enterprise (cloud-based) CRM system. AppCrown’s industry data has been empowering the Salesforce user experience and Salesforce Financial Services Cloud with native multi-custodian and multi-application integrations to scale wealth management & asset management.,"Cloud Computing, Data Integration, Software",https://www.appcrown.com/,"Oakland Gardens, New York, United States",AppCrown provides advisor apps within the integrated wealth management cloud.,"696,587",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2006-01-01,year,,1-10,,,,19155,USD,19155
