Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Netsonic,https://www.crunchbase.com/organization/netsonic-9cdf,,"Cloud Data Services, Data Center, Information Technology, Software",https://www.netsonic.net,"Green Bay, Wisconsin, United States","Netsonic provides data-center services, colocation, bare metal dedicated servers, custom storage, and cloud solutions.","464,853","12,197",,,,1,1.5,,50%,,"1,942,221",,,"Great Lakes, Midwestern US",Active,1996-01-01,day,,1-10,,,,,,
Esilo,https://www.crunchbase.com/organization/esilo,,"Cloud Data Services, Data Center Automation, Data Visualization",http://www.esilo.com,"Jupiter, Florida, United States",Esilo provides data backup and disaster recovery solutions to businesses and organizations.,"726,206","12,184","5,618.17",134.31%,-84.26%,955,1.47,46.86%,53.14%,-46.86%,"2,018,218","-1,327,243",-39.67%,"Greater Miami Area, East Coast, Southern US",Active,2002-01-01,day,,1-10,,,,211586,USD,211586
Mytech Partners,https://www.crunchbase.com/organization/mytech-partners,"They realize that the culture of their company has a direct impact on the happiness of our employees as well as the satisfaction of their customers. Therefore, they are committed to pursuing practices and upholding values that promote a vibrant culture. It is their desire to make Mytech a remarkable organization to be a part of for their employees as well as their clients.","Cloud Data Services, Information Technology",https://mytech.com/,"Lakewood, Colorado, United States","Mytech Partners is a technology, consulting and service company","311,993","11,794","15,093",-77.99%,-96.55%,9,1.27,-36.25%,93.31%,60%,"2,052,571","1,250,025",155.76%,"Greater Denver Area, Western US",Active,2000-01-01,year,3,101-250,"Day James, Lyf Wildenberg, Nathan Austin",,,,,
Connectria Hosting,https://www.crunchbase.com/organization/connectria,"Connectria provides award-winning cloud hosting, cloud managed services, cloud security, and cloud management software.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Web Hosting",http://www.connectria.com,"Saint Louis, Missouri, United States","Connectria is a provider of cloud computing, web hosting, custom hosting, cloud migration and management solutions.","143,347","11,361","8,648.33",20.87%,118.44%,"1,249",1.6,59.96%,74.3%,-25.7%,"2,029,461","-111,983",-5.23%,Midwestern US,Active,1998-01-01,year,1,101-250,Rich Waidmann,,,4765040,USD,4765040
Data Intensity,https://www.crunchbase.com/organization/data-intensity,"Data Intensity is a trusted Managed Services Provider; delivering business transformative solutions and services tailored to help our customers succeed in a hybrid multi-cloud world. Our transformative purpose-built solutions and services focus on the lifecycle Design, Implementation, Support and Operation of technologies and platforms that power our customers'​ business transformation. Customers choose us — and stay with us — because working with Data Intensity allows them to focus on their critical business needs while we focus on their applications and multi cloud investments to drive faster time to value.","Cloud Data Services, Database, Information Technology, Professional Services, Software",http://www.dataintensity.com,"Covington, Kentucky, United States",Solution Expertise. Boutique Service. Trusted Advisor.,"145,760","11,122",,97.76%,,670,1.81,80.61%,45.63%,-54.37%,"2,053,589","-825,964",-28.68%,Southern US,Active,2000-01-01,year,1,501-1000,Brian Stefano,,,,,
JAM Web Designs,https://www.crunchbase.com/organization/jam-web-designs,,"Cloud Data Services, Web Design, Web Development",https://jamspiritsites.com/,"Oklahoma City, Oklahoma, United States",JAM Web Designs is a web solution provider company.,"675,861","10,465","8,763.83",-42.42%,-96.88%,1,1.45,-48.26%,54.88%,37.72%,"2,133,428","645,900",43.42%,Southern US,Active,2000-01-01,day,,1-10,,,,,,
LINBIT,https://www.crunchbase.com/organization/linbit,"LINBIT keeps Linux systems running. As the developer of the DRBD® software (http://docs.linbit.com/), LINBIT has been a leader in high availability since 2001. Since 2017 LINBIT has been mixing up the cloud storage community with the fastest DRBD4Cloud product. With DRBD and LINSTOR® LINBIT has the best open-source SDS software on the market. DRBD itself has been included in the Linux kernel since version 2.6.33 (2009), is used on all major Linux distributions and is fully compatible with systems, applications, devices and services.  With LINBIT SDS; LINBIT creates a high performing Software-Defined Storage (SDS) solution using Linux OS for shared block storage which integrates with the relevant cloud and virtualization systems. With the LINBIT SDS solution, common-off-the-shelf hardware is turned into blazingly fast, reliable block storage. LINSTOR and DRBD is integrated into OpenStack, OpenNebula, Docker and Kubernetes. LINBIT Disaster Recovery provides real-time data replication across geographically separated data-centers. This can be a private location nearby or into a public cloud thousands of miles away.  LINBIT’s global team is made up of International Open Source experts. LINBIT has offices in Europe and the US and partnerships across 5 continents. LINBIT provides additional products and services maximizing the performance of the DRBD, ensuring its seamless implementation and maintenance.","Cloud Computing, Cloud Data Services, Data Storage, Flash Storage, Information Technology, Linux, Open Source, Software",http://www.linbit.com,"Beaverton, Oregon, United States",LINBIT is an open source partner for block storage.,"232,919","9,835","21,549",-45.93%,-97.3%,15,1.25,-19.96%,87.1%,98.54%,"2,250,564","680,418",43.33%,"West Coast, Western US",Active,2001-11-06,day,2,11-50,"Gerhard Sternath, Philipp Reisner",,,79370,USD,79370
Madrona,https://www.crunchbase.com/organization/madrona-venture-group,Madrona invests in seed and early acceleration stage technology companies.,"Angel Investment, Cloud Data Services, Finance, Service Industry, Venture Capital",http://Madrona.com,"Seattle, Washington, United States",Madrona is a venture firm investing in early to acceleration stage companies in the Pacific Northwest and beyond.,"3,709","9,224","10,728.33",-50.5%,-54.62%,59,3.12,-5.64%,35.56%,-36.61%,"2,337,912","788,567",50.9%,"Greater Seattle Area, West Coast, Western US",Active,1995-01-01,year,5,11-50,"Ben Gilbert, Gerald Grinstein, Paul Goodrich, Tom Alberg, William Ruckelshaus",,,47544,USD,47544
SundogIT,https://www.crunchbase.com/organization/sundogit,"Sundog is served as an IT Provider for many organizations. Their job is to make sure that clients' IT systems and infrastructure continue running at a high level, enabling them to focus on their business and not IT-related issues.","Cloud Data Services, Information Technology, Management Information Systems",https://sundogit.com,"Dekalb, Illinois, United States",SundogIT is an information technology and services-based company.,"473,336","8,539",,25.04%,,0,1.63,-36.36%,68.67%,23.6%,"2,445,483","-241,950",-9%,"Great Lakes, Midwestern US",Active,1989-01-01,year,,11-50,,,,258578,USD,258578
Meridian Group,https://www.crunchbase.com/organization/meridian-group-0025,"Meridian is a company that provides certified vendor expertise, deployment options, contract and service management, global support, hybrid cloud, cybersecurity, enterprise connectivity, business productivity, contact centre, accelerated data platforms, application development, and flexible finance options. They are a partner for innovation through technology and asset & financial management.","Cloud Data Services, Information Technology, Security",https://www.themeridian.com,"Deerfield, Illinois, United States",Meridian Group optimizes technology and enables business services.,"485,792","8,460","8,981.67",112.99%,225%,247,1.61,-5.19%,62.78%,-3.77%,"2,384,078","-1,219,940",-33.85%,"Greater Chicago Area, Great Lakes, Midwestern US",Active,1979-01-01,year,,501-1000,,,,,,
ImageWare Systems,https://www.crunchbase.com/organization/imageware-systems,"ImageWare Systems is a leading developer of identity management solutions, providing biometric, secure credential and law enforcement technologies. Scalable for worldwide deployment, the Company's biometric product line includes a multi-biometric engine that is hardware and algorithm independent, enabling the enrollment and management of unlimited population sizes. ImageWare's identification products are used to manage and issue secure credentials including national IDs, passports, driver’s licenses, smart cards and access control credentials. ImageWare's digital booking products provide law enforcement with integrated mug shot, fingerprint livescan and investigative capabilities. ImageWare is headquartered in San Diego, with offices in Portland, OR, Washington, D.C. and Canada.","Cloud Data Services, Identity Management, Information Technology, Software",https://imageware.io/,"San Diego, California, United States","ImageWare Systems develops identity management solutions providing biometric, secure credential and law enforcement technologies.","21,486","8,202","8,394",89.73%,-61.76%,10,1.05,-11.98%,94.98%,17.72%,"2,506,694","-1,120,780",-30.9%,"Greater San Diego Area, West Coast, Western US",Active,1987-01-01,year,1,51-100,Kristin Taylor,8,,,,
advection,https://www.crunchbase.com/organization/advection-net,Advection is a global Content Delivery Network designed for low-latency video.,"Cloud Data Services, Content Delivery Network, Video, Video on Demand, Video Streaming, Web Hosting",http://www.advection.net,"Stamford, Connecticut, United States","Advection is a global video delivery network offering Windows Media,Silverlight, Flash,with the broadest features for live and on-demand.","1,092,431","8,139",,,,0,1,,100%,,"2,522,383",,,"East Coast, New England, Northeastern US",Active,2002-05-01,day,2,11-50,"Michael Alatortsev, Michael Terretta",,,1634804,USD,1634804
Performance Connectivity,https://www.crunchbase.com/organization/performance-connectivity,,"Cloud Data Services, Cyber Security, Information Services, Information Technology, Technical Support",https://performanceconnectivity.com,"Purchase, New York, United States","Performance Connectivity is an IT-managed service provider that provides responsive, tech support to small and mid-sized businesses.","1,854,016","7,710",,495.37%,,0,1,0%,100%,0%,"2,601,137","-3,829,746",-59.55%,"Greater New York Area, East Coast, Northeastern US",Active,1997-01-01,year,,1-10,,,,,,
RightSpend (formally Beekman Associates),https://www.crunchbase.com/organization/beekman-associates,"RightSpend gives Marketing Procurement teams the ability to benchmark and track their marketing costs using unique data and insights to empower transparent agency negotiations and deliver advanced ROI. Powered by our proprietary data from 75 global markets and actual negotiated contracts, and backed by a team of industry experts.","Analytics, Brand Marketing, Business Intelligence, Cloud Data Services, Marketing, Procurement, SaaS, Software, Supply Chain Management",https://rightspend.com/,"New York, New York, United States",RightSpend is an online data driven marketing procurement platform for brands that delivers advanced ROI,"44,354","7,661","11,133",-60.97%,796.15%,0,1,-36.16%,100%,73.88%,"2,504,534","1,077,117",75.46%,"Greater New York Area, East Coast, Northeastern US",Active,2001-01-01,year,3,11-50,"Bob Cauley, Iain Seers, Tim Bajraktari",,,,,
XeoMatrix Incorporated,https://www.crunchbase.com/organization/xeomatrix-incorporated,,"Analytics, Big Data, Cloud Data Services, UX Design",https://www.xeomatrix.com/,"Austin, Texas, United States","XeoMatrix provides data, analytics, design, and strategy consulting services to the company to help them understand their data.","607,208","7,504",,,,0,1,,100%,,"2,653,800",,,Southern US,Active,2002-01-01,day,,1-10,,,,,,
aeShield,https://www.crunchbase.com/organization/aeshield,aeShield provides a web-based interface for standards management and reporting. They also leverage template approach to reduce capital expenditure. They also provide an easy-to-use desktop application that allows users to work offline.,"Analytics, Cloud Data Services, Enterprise, Risk Management",https://www.aeshield.com/,"Greenville, South Carolina, United States",aeShield integrates process hazard analysis and layer of protection analysis.,"1,592,627","7,451",,,,0,1,,100%,,"2,668,712",,,"East Coast, Southern US",Active,1998-01-01,year,,51-100,,,,,,
TMC,https://www.crunchbase.com/organization/tmc-a-division-of-c-h-robinson,"TMC is a logistics company that provides TMS software and logistics process management services. The company provides technology solutions and consulting services to help shippers optimize networks and also enable shippers to maintain control over the supplier and carrier relationships. The company manages customers around the world via global Control Tower locations in Chicago and United States headquarters, as well as in Amsterdam, Sao Paulo, Shanghai, and Wroclaw. This Control Tower network, supported by the company's technology platform, links the customers to suppliers and supply chain partners. The customers leverage these capabilities to manage the logistics in over 170 countries across all modes of transportation. TMC was founded on 1999 and is headquartered in Chicago, Illinois.","Cloud Data Services, Consulting, Logistics, Software, Supply Chain Management, Transportation",http://mytmc.com,"Chicago, Illinois, United States",TMC is a logistics company that provides TMS software and logistics process management services.,"163,650","7,388","13,507.17",-35.91%,"3,835.48%","1,220",13.2,296.05%,20%,19.9%,"2,557,791","656,057",34.5%,"Greater Chicago Area, Great Lakes, Midwestern US",Active,1999-01-01,year,,501-1000,,,,,,
Blackbaud,https://www.crunchbase.com/organization/blackbaud,"Blackbaud is a global provider of software and services designed for non-profit organizations enabling them to improve operational efficiency, build strong relationships, and raise more money to support their missions. Its products are utilized by approximately 19,000 organizations including the American Red Cross, Dartmouth College, the WGBH Educational Foundation, Episcopal High School, Lincoln Center, Cancer Research U.K., Special Olympics, and Arthritis Foundation. Blackbaud’s products and services are used for fundraising, constituent relationship management, financial management, direct marketing, school administration, ticketing, business intelligence, website management, prospect research, consulting, and analytics. The company was founded in 1981 and is based in Charleston, S.C.","Cloud Computing, Cloud Data Services, Non Profit, Software",https://www.blackbaud.co.uk/,"Charleston, South Carolina, United States",Blackbaud is a provider of software and services designed for non-profit organizations enabling them to build strong relationships and more.,"43,934","7,332","10,789.33",-16.16%,"5,161.22%","2,578",3.49,199.27%,24.41%,-72.58%,"2,701,129","356,696",15.21%,"East Coast, Southern US",Active,1981-01-01,year,1,1001-5000,Anthony Bakker,14,,131559075,USD,131559075
Hanu,https://www.crunchbase.com/organization/hanu,,"Apps, Cloud Data Services, Database, Information Technology, Internet of Things, PaaS",https://hanu.com/,"Princeton, New Jersey, United States","Hanu supports enterprises with intelligence and expertise providing Managed Transformation, Application Modernization & IT Innovation.","266,003","7,086","6,873.83",-20.57%,131.11%,208,2.28,12.35%,55.77%,-0.52%,"2,640,047","441,568",20.09%,"East Coast, Northeastern US",Active,2002-01-01,year,1,251-500,Anil Singh,,,548723,USD,548723
OpenLink Software,https://www.crunchbase.com/organization/openlink-software,"OpenLink Software Inc (founded 1992) is a software company headquartered in Burlington, Massachusetts, USA.  An acclaimed technology innovator, the company develops and deploys standards-compliant products covering data access middleware, data integration, data management, and distributed collaborative applications & frameworks (including social media). Its most recent innovations have been in the ""Semantic Web"" and ""Linked Data"" realms via initiatives such as [DBpedia](http://dbpedia.org/) and the [Linking Open Data Community](http://www.w3.org/wiki/SweoIG/TaskForces/CommunityProjects/LinkingOpenData) (LOD). OpenLink Software's product catalog includes: * the [OpenLink Universal Data Access (UDA) Suite](http://uda.openlinksw.com/) comprising ODBC, JDBC, OLE DB, ADO.NET, and XMLA Drivers and Data Providers, supporting all leading DBMS across all major hardware platforms and operating systems * the [OpenLink Virtuoso Universal Server](http://virtuoso.openlinksw.com/), available in both Open and Closed Source variations; a modern middleware and multi-model relational database engine hybrid that unleashes power of AI and Cognitive Computing via its ability to host and deploy public and/or private Semantic Webs of Linked Data  * the [OpenLink Structured Data Sniffer (OSDS)](http://osds.openlinksw.com/), a browser extension that turns conventional Web Browsers into powerful Semantic Web of Linked Data tools that also includes read-write capability . * the [OpenLink Smart Data Bot (OSDS)](http://osdb.openlinksw.com/), a Software as a Service (SaaS) solution that provides a common REST-ful interaction interface for APIs documented using OpenAPI (formerly Swagger) or Structured Data using terms from the Schema.org vocabulary. This solution also provides a powerful foundation for extending the capabilities (skills) of existing Smart Agents and Virtual Assistants. * the [OpenLink Data Explorer (ODE)](http://ode.openlinksw.com/), a browser extension that turns existing Web Browsers into Data Extract, Transform, and Load tools for the massive Linked Open Data Cloud. * the [YouID (OSDS)](http://youid.openlinksw.com/), a Web-scale verifiable Identity Management solution deployed as a Browser Extension, Mobile Application, and Hosted Solution. This tool put individuals and enterprises in control of their identity and associated claims, at Web-scale.  * the [OpenLink Structured Data Editor (OSDE)](http://osde.openlinksw.com/), a browser extension or hosted solution that adds Read-Write capability to conventional Web Browsers  . * the [URIBurner](http://linkeddata.uriburner.com/) service which delivers RDF-based structured descriptions of Web addressable resources (documents or real world objects) in a variety of formats through Generic HTTP URIs. The underlying technology is Virtuoso's Sponger, which takes an existing Web-accessible resource (webpage, media) and generates an RDF graph of its metadata using existing well-known ontologies as well as site-specific knowledge. URIBurner then re-presents this data either as a new HTML webpage, or directly as RDF in a variety of serializations (RDF/XML, text/n3, Turtle, JSON).  Specialties include: ""Data Access Middleware"", ODBC, UDBC, JDBC, ""OLE DB"", ADO.NET, ""Entity Frameworks"", SQL, RDBMS, RDF, XML, XSLT, SPARQL, ""Linking Open Data"", ""Semantic Web"", ""Linked Data"", ""Big Data"", NoSQL, ""Virtual Database,"" ""Data Virtualization"", Database, Middleware, ""Master Data Management"" (MDM), ""Artificial Intelligence"", ""REST"", ""APIs""","Artificial Intelligence, Cloud Computing, Cloud Data Services, Data Integration, Database, Identity Management, Machine Learning, Network Security, Semantic Search, Software",http://www.openlinksw.com,"Burlington, Massachusetts, United States","Provides a modern platform for exploiting power of AI, Semantic Web, Cognitive Data Virtualization, and Multi-Model Data Management","207,513","6,932","20,490.5",-27.57%,248.98%,171,1.4,-21.11%,82.33%,38.44%,"2,671,358","546,989",25.75%,"Greater Boston Area, East Coast, New England",Active,1992-01-01,year,1,11-50,Kingsley Idehen,1,,,,
CommTech,https://www.crunchbase.com/organization/commtech-54e8,"CommTech is an IT consultancy that offers IT managed services, data recovery and backup, VoIP, hosting and cloud solutions.","Cloud Data Services, IT Management, Management Consulting, VoIP",https://commtech.com,"Metairie, Louisiana, United States","CommTech is an IT consultancy that offers IT managed services, data recovery and backup, VoIP, hosting and cloud solutions.","532,222","6,812",,,,787,5,,0%,,"2,846,065",,,Southern US,Active,1991-01-01,year,,11-50,,,,379077,USD,379077
Creative Computer Solutions,https://www.crunchbase.com/organization/creative-computer-solutions-e3cb,,"Cloud Data Services, Email, Information Technology",https://www.ccsipro.com,"Vancouver, Washington, United States","Creative Computer Solutions offers network security, Email, cloud and managed services.","672,052","6,679","11,408",-70.37%,-33.33%,5,1.01,0.58%,99.42%,-0.58%,"2,711,627","1,406,694",107.8%,"West Coast, Western US",Active,1998-10-01,day,1,11-50,Scott Huotari,,,,,
PEAK Resources,https://www.crunchbase.com/organization/peak-resources-004b,,"Cloud Data Services, Data Center, Information Technology",https://www.peakresources.com,"Denver, Colorado, United States","PEAK Resources provides technical expertise and design for IT solutions including servers, storage, networking, and security.","545,002","6,581",,,,124,4.41,,14.69%,,"2,903,398",,,"Greater Denver Area, Western US",Active,1991-01-01,year,1,101-250,Vince DeRose,,,,,
Eponic,https://www.crunchbase.com/organization/eponic,,"Cloud Data Services, Consulting, Enterprise Software, Web Development",https://www.eponic.com/,"Portland, Oregon, United States","Eponic specializes in enterprise solutions, cloud reporting systems, and mobile data collection services.","1,073,380","6,560",,"2,079.4%",,111,2.5,150%,50%,-50%,"2,733,772","-5,787,561",-67.92%,"West Coast, Western US",Active,2002-01-01,year,,,,,,,,
EMPIST,https://www.crunchbase.com/organization/empist,"EMPIST is a full-service technology company that covers the spectrum of the digital landscape. It creates affordable, scalable, totally customized solutions that make sense for the unique needs of your organization. After 17 years of multifaceted technological experience, and expansion of our capabilities and expertise, EMPIST has become a dynamo of digital solutions. It has an extensive background in enterprise-level IT services, website and application development, marketing, and business consulting; allowing it to become the one-stop-solution for your business technology. The company was founded in 2000 as Digerati Group, then later on re-branded as EMPIST.","Cloud Data Services, Consulting, Digital Marketing, Information Technology, Software",https://www.empist.com,"Chicago, Illinois, United States",EMPIST is a full-service technology company that covers the spectrum of the digital landscape.,"188,709","6,550","15,827.83",-87.63%,662.5%,61,1.67,59.34%,60.49%,-37.53%,"2,735,850","1,978,566",261.27%,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2000-01-01,year,1,251-500,John Kampas,,,,,
Global Data Systems,https://www.crunchbase.com/organization/global-data-systems-88c3,,"Cloud Data Services, Cyber Security, Information Technology, VoIP",https://www.getgds.com,"Lafayette, Louisiana, United States","Global Data Systems is a full-service managed IT company that offers VoIP, private cloud, connectivity, and IT security services.","434,763","6,489","10,217.67",-64.65%,-53.81%,315,1.73,-55.38%,58.27%,144.01%,"3,035,827","1,473,916",94.37%,Southern US,Active,1987-01-01,year,,101-250,,1,,340904,USD,340904
Platinum Group,https://www.crunchbase.com/organization/platinum-group-1144,,"Accounting, Cloud Data Services, Financial Services, Software",https://www.platinum-grp.com,"Asheville, North Carolina, United States",Platinum Group provides accounting and cloud HR payroll solutions.,"1,444,352","6,007","2,655.67",291.08%,,13,1.99,99.28%,2.45%,-97.55%,"2,911,580","-2,621,423",-47.38%,"East Coast, Southern US",Active,2000-01-01,day,,11-50,,,,,,
iBiz Software,https://www.crunchbase.com/organization/ibiz-software,"iBizSoft provides consulting, education and support of Oracle Ebusiness suite modules.","Cloud Data Services, Consulting, E-Commerce Platforms, Payments",http://www.ibizsoftinc.com,"Dallas, Texas, United States","iBiz is an OS X time-tracking and invoicing application for freelancers, consultants, contract workers, and small businesses.","651,556","5,564","1,761.33",281.1%,440%,0,1,0%,100%,0%,"3,295,817","-2,712,333",-45.14%,"Dallas/Fort Worth Metroplex, Southern US",Active,2001-06-22,day,1,51-100,Sandeep Kuttiyatur,4,,35939,USD,35939
"Microwize Technology, Inc.",https://www.crunchbase.com/organization/microwize-technology-inc,,"Cloud Data Services, Health Care, Information Technology, Medical, Network Hardware, Network Security, Software",http://www.Microwize.com,"Paramus, New Jersey, United States",Providing PMS and EMR solutions for physicians.,"271,227","5,545","4,660",4.15%,-53.33%,7,1.28,-28.9%,71.78%,49.95%,"3,107,716","67,379",2.22%,"Greater New York Area, East Coast, Northeastern US",Active,1997-01-01,year,1,11-50,Robert Gabriel,,,563188,USD,563188
NetDepot,https://www.crunchbase.com/organization/netdepot,"NetDepot is a world-class provider of IaaS (Infrastructure as a Service). NetDepot provides leading-edge self-managed servers and cloud servers to a wide variety of corporate and enterprise clients since its inception in 1995. NetDepot is a world leading provider with datacenter locations in Atlanta, GA (a SSAE 16 Type II facility), Dallas, TX and Los Angeles, CA with plans to grow that footprint throughout 2016.","Cloud Data Services, Infrastructure",https://www.netdepot.com/,"Atlanta, Georgia, United States",NetDepot is a world-class provider of IaaS (Infrastructure as a Service).,"272,560","5,453","5,452.67",-56.34%,-96.93%,43,1.49,8.95%,81.75%,7.58%,"3,321,700","1,404,634",73.27%,"Greater Atlanta Area, East Coast, Southern US",Active,1995-01-01,year,,51-100,,,,2057287,USD,2057287
Rogue Wave Software,https://www.crunchbase.com/organization/rogue-wave-software,"Rogue Wave provides software development tools for mission-critical applications. Our trusted solutions address the growing complexity of building great software and accelerates the value gained from code across the enterprise. The Rogue Wave portfolio of complementary, cross-platform tools helps developers quickly build applications for strategic software initiatives. With Rogue Wave, customers improve software quality and ensure code integrity, while shortening development cycle times.","Cloud Data Services, Computer, Enterprise Software, Information Technology, iOS, Mobile Apps, Software",http://www.roguewave.com,"Louisville, Colorado, United States",Rogue Wave Software offers cross-platform software development tools and embedded components for high productivity computing apps.,"179,530","5,357","17,146.17",-51.2%,"5,000%",153,2.5,130.41%,33.72%,-63.16%,"3,298,082","1,339,423",68.38%,"Greater Denver Area, Western US",Closed,1989-01-01,year,1,101-250,Tom Keffer,3,,,,
DOMA Technologies,https://www.crunchbase.com/organization/doma-technologies,"DOMA Technologies has grown into a leading provider of Enterprise Content Management (‘ECM’), Data & Document Management and Records Management solutions and services. For more than 17 years we have helped organizations manage their day-to-day operations and automate more efficiently through our proprietary cloud technology and business process services. As an ISO 9001:2008 registered company, we have spent the last two decades focusing on a quality, customer experience for our federal clients and teaming partners. ","Cloud Data Services, Document Management, Enterprise, Information Technology, Software",https://www.domaonline.com,"Virginia Beach, Virginia, United States",DOMA is a game changing tech innovator that frames all of its endeavors through its passion for people.,"250,573","5,304","5,980",222.82%,"1,432.35%","1,563",2.05,2.36%,65.09%,148.69%,"3,312,370","-1,731,394",-34.33%,"East Coast, Southern US",Active,2000-01-01,year,1,251-500,Pat Feliciano,,,3331241,USD,3331241
Command Prompt,https://www.crunchbase.com/organization/command-prompt-308b,,"Cloud Data Services, Consulting, Project Management",https://commandprompt.com/,"Bellingham, Washington, United States","Command Prompt offers project management, migration, cloud consulting, and amazon web services.","749,891","5,221","5,478",26.88%,350%,9,1.11,2.59%,89.41%,-3.03%,"3,339,820","-207,688",-5.85%,"West Coast, Western US",Active,1997-01-01,year,,11-50,,,,,,
FCN,https://www.crunchbase.com/organization/fcn,"FCN is a woman-owned, ISO 9001:2008 certified small business serving the Federal Government worldwide. FCN provides networking services, storage solutions, enterprise application development, personnel services, consultation services, and products vital to the operations of the Federal Government. Established in 1990, FCN has provided products and services to most three-letter agencies, and a wide range of Federal and Department of Defense (DoD) organizations globally. FCN is a premier provider of a wide range of Commercial off-the-shelf (COTS) information technology (IT) products.FCN’s effective contract base and their ability to directly respond to and support the needs of the DHS community in the areas of complex systems integration, mobile workforce systems, network integration/security & intelligence, high performance computing, common operating picture applications, virtualization, and intelligent storage solutions.","Cloud Data Services, Information Technology",https://fcnit.com/,"Rockville, Maryland, United States","FCN, a small business providing technology solutions to our Government customers.","193,294","5,155","3,800.17",28.49%,,49,1.5,49.99%,75%,-25%,"3,357,234","-231,319",-6.45%,"Washington DC Metro Area, East Coast, Southern US",Active,1991-01-01,year,,101-250,,,,7038164,USD,7038164
HOSTING,https://www.crunchbase.com/organization/hosting-com,"HOSTING builds and operates high-performance clouds for business-critical applications. Using enterprise-class networking and connectivity technologies, we provide the highest levels of availability, recovery, security, and responsiveness. We own and operate six geographically-dispersed data centers across the United States under an ITIL-based control environment independently validated for compliance against the PCI DSS and SOC (formerly SAS 70) frameworks. We recognize that technology alone does not provide outstanding products and services. Smart, innovative, empowered people hold the keys to success for our company and our clients. Our staff consists of over 200 certified cloud professionals and engineers, along with Tier 1 and 2 support and client-focused system administrators. HOSTING reaches across the globe for over 3,000 customers, protecting over 3.9 trillion files and applications, and applying over 8 million security patches each year. Our staff takes a serious, client-driven proactive approach to supporting mission-critical web and data assets. HOSTING’s continued inclusion and improvement in Gartner’s report reflects our strong commitment to service, ability to execute, and completeness of vision in managed Cloud hosting. We serve our customers 24/7 with live, expert technical support through toll-free telephone, email, and online chat. Many customers also have dedicated support teams for their accounts. Global customers demanding the highest levels of security, reliability and responsiveness view HOSTING as a strategic business partner – not just another vendor. HOSTING is cash flow, EBITDA and net income positive. The company continues to grow its revenues and EBITDA year-over-year. HOSTING has over 350 employees. We are backed by Pamlico Capital Partners, a private equity firm founded in 1988, and a lender syndicate led by Golub Capital to help us continually grow our depth and breadth of services.","Cloud Data Services, Database, Web Hosting",http://www.hosting.com,"Denver, Colorado, United States",HOSTING builds and operates high-performance clouds for business-critical applications.,"206,096","5,093","7,939.67",-41.82%,24.7%,313,2,15.92%,57.14%,-2.54%,"3,380,267","1,163,474",52.48%,"Greater Denver Area, Western US",Active,1997-01-01,year,2,251-500,"Chris Page, Joel Daly",,,21568971,USD,21568971
EPI-USE Labs,https://www.crunchbase.com/organization/epi-use-labs,"EPI-USE Labs is a global software solutions company. We help our clients maximise the performance of their SAP® systems so they can make faster, more accurate business decisions. Our solutions and services simplify and speed up data management, giving our clients the tools to navigate small and large business challenges successfully. We’ve done this for over thirty years all over the world. With over 850 clients across 47 countries, and local presence throughout Europe, the Americas, the UK, Australia, South Africa, the Middle East and Turkey, our 98% client renewal rate speaks for itself.  We help our clients to solve their SAP challenges across a wide range of areas. These include: •	securing sensitive SAP data •	achieving regulatory compliance •	delivering next generation HR •	generating reliable test data •	optimizing their SAP landscapes •	simplifying SAP upgrades. EPI-USE Labs is a proud member of groupelephant.com, a largely employee-owned group of companies with over 1600 employees. groupelephant.com also owns and funds a non-profit entity, called Elephants, Rhinos & People (ERP), focusing on the preservation of at-risk elephants and rhinos through the economic upliftment of rural people in areas adjacent to these threatened species. Visit www.epiuselabs.com for more information. Inc.com verified profile: https://www.inc.com/profile/epi-use-labs","Cloud Data Services, Enterprise Software, Human Resources, Information Technology, Software",https://www.epiuselabs.com/,"Atlanta, Georgia, United States",EPI-USE Labs is a global software solutions company. with over 850 customers in 47 countries.,"234,862","5,073","5,836.33",70.06%,"3,200%",33,1.66,38.15%,60.79%,-24.1%,"3,416,413","-811,903",-19.2%,"Greater Atlanta Area, East Coast, Southern US",Active,1984-01-01,year,1,251-500,Phillip Stofberg,,,406713,USD,406713
