Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
CloudZero,https://www.crunchbase.com/organization/cloudzero,"CloudZero brings the agility and culture of DevOps to cloud cost management. Engineers are the first line of defense against ballooning AWS costs, but the lack of context and visibility has made those engineers and their leaders feel they can’t take on that responsibility without it slowing them down. CloudZero empowers them to make the right buying decisions with a machine learning-platform that’s as agile and efficient as the cloud-savvy companies who use it.  Our most important features are fully-automated cost anomaly tracking & alerts, AI-driven cost mapping, streamlined and simplified graphs/charts, and automatically generated resolutions for issues that are actionable and straightforward.  Pulling reports, building dashboards, setting budgets— these are all things of the past. CloudZero’s automatically brings items that require engineers’ attention to the surface in the spaces where they already work. Meanwhile, the snappy and streamlined UI provides deep engineering context that makes it all super easy to investigate and explore. With CloudZero, organizations now have the ability to understand operational cost at an architectural level, repeatedly and in real time, enabling all stakeholders to understand, interpret and contextualize cost related information across products, teams, departments, and the organization as a whole.","Cloud Computing, Cloud Management, Developer Tools, Machine Learning, SaaS, Software",http://www.cloudzero.com,"Boston, Massachusetts, United States",CloudZero is a SaaS platform offering real-time cost anomaly and waste detection to optimize cloud costs and prevent accidental overspend.,"6,201","65,259","57,367.33",-13.63%,-83.43%,59,1.16,-1.4%,88.53%,0.39%,"704,522","103,577",17.24%,"Greater Boston Area, East Coast, New England",Active,2016-08-06,day,2,11-50,"Erik Peterson, Matt Manger",,,,,
MiMedia,https://www.crunchbase.com/organization/mimedia,"MiMedia is a next-generation personal cloud. It is a developer of an automatic cloud storage platform used to backup photos, videos, music, and other files. It provides a secure personal storage cloud storage space that enable users to backup and share all their files, photos, videos, music, and other important documents which can be accessed from any device.","Apps, Cloud Computing, Cloud Management, File Sharing, Information Technology",http://mimedia.com/,"Brooklyn, New York, United States","MiMedia is a developer of an automatic cloud storage platform used to backup photos, videos, music, and other files.","46,679","65,060","56,736.5",2.61%,348.81%,377,1.42,13.19%,72.83%,-19.04%,"728,988","11,502",1.6%,"Greater New York Area, East Coast, Northeastern US",Active,2009-01-01,year,2,11-50,"Chris Giordano, Erik Zamkoff",1,,,,
SunFire,https://www.crunchbase.com/organization/sunfire-80b5,"SunFire is a cloud-based technology platform providing technology solutions to support the ever-growing Medicare landscape. Its seamless and compliant software plays a critical role in providing health and financial security to over 50 million seniors.  The company was founded in 2016 and is based in Boston, Massachusetts.","Cloud Data Services, Cloud Management, Information Technology, Software",http://www.sunfireinc.com/,"Boston, Massachusetts, United States",SunFire is a cloud-based technology platform providing technology solutions to support the ever-growing Medicare landscape.,"185,125","64,956","48,962.83",196.02%,-61.02%,23,1.14,-9.8%,90.72%,23.88%,"729,828","-684,201",-48.39%,"Greater Boston Area, East Coast, New England",Active,2016-01-01,year,,11-50,,,,,,
Veritis Group,https://www.crunchbase.com/organization/veritis-group,"Veritis is a leading IT Services provider with a market presence of over 10 years, with offices in the US and India. The major service lines that we focus on are Cloud, Containerization, DevOps, Managed Infrastructure Services, IT Advisory and Virtualization Services.  The Veritis framework comprises continuous business planning, collaborative development, continuous testing, continuous release & deployment, continuous monitoring, and collaborative customer feedback & optimization. We closely work with our clients at each step of the end-to-end process helping them save time and resources, realize quicker ROI and achieve their business goals.","Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, Enterprise Applications, Information Technology, IT Infrastructure, Private Cloud, Software, Virtualization",https://www.veritis.com,"Irving, Texas, United States","USA-based IT Services Provider: Cloud, Containers, DevOps, Digital Transformation, Managed IT and Tech Advisory Services!","178,761","60,074","31,911.17",133.82%,-61.07%,95,1.08,-9.56%,93.83%,14.61%,"743,161","-456,286",-38.04%,"Dallas/Fort Worth Metroplex, Southern US",Active,2004-12-01,month,1,101-250,Vic Peram,1,,427983,USD,427983
Hero PM,https://www.crunchbase.com/organization/hero-pm,"Hero PM is a fully integrated, open API software that includes every tool a property manager needs to manage their properties, their time, and their money, with industry-leading maintenance management, advanced project and task management, fully integrated property inspections, amazing profile and portal management, strong and flexible trust accounting, enterprise-grade document management, and so much more, HERO PM offers the most feature-rich software platform in all of the property management, also market, manage, and communicate with the best cloud-based solution for residential property managers who specialize in single-family and small residential homes.","Cloud Management, Commercial, Property Management, Real Estate, Residential, Software",https://www.heropm.com/,"West Palm Beach, Florida, United States","Hero PM is a cloud-based solutions to the residential property management industry, that specialize in family and small residential homes.","778,162","59,869","95,956.33",-45.21%,-43.59%,88,4.93,1.77%,24.39%,106.52%,"770,055","270,610",54.18%,"Greater Miami Area, East Coast, Southern US",Active,1997-01-01,year,,11-50,,,,,,
General Datatech,https://www.crunchbase.com/organization/general-datatech,"Founded in 1996, GDT is an award-winning, international multi-vendor IT solutions provider and Cisco Gold Partner. GDT specializes in the consulting, designing, deploying, and managing of advanced technology solutions for businesses, service providers, government, and healthcare. The GDT team of expert architects and engineers maintain the highest level certifications to translate the latest ideas and technologies into innovative solutions that realize the vision of business leaders. GDT partners for innovation and accelerates business outcomes. GDT aligns itself with industry leaders such as The GDT team of expert architects and engineers hold the highest level of certification and employ the use of state-of-the-art, LEED-certified facilities to translate the latest ideas and technologies into inventive solutions that realize the goals of IT and the vision of business leaders.","Cloud Management, Information Technology, Software, Virtualization",http://www.gdt.com,"Dallas, Texas, United States","GDT is an award-winning, international multi-vendor IT solutions provider and Cisco Gold Partner.","163,317","58,165","23,356",507.72%,140.79%,"1,647",1.75,-4.26%,74.93%,40.66%,"785,712","-1,445,574",-64.79%,"Dallas/Fort Worth Metroplex, Southern US",Active,1996-01-01,year,1,501-1000,JW Roberts,,,2190670,USD,2190670
Zylo,https://www.crunchbase.com/organization/zylo,"As the leader in SaaS Management, Zylo empowers companies to discover, optimize and govern their SaaS applications while elevating the employee experience. Organizations large and small trust Zylo’s enterprise-proven technology and unparalleled SaaS Management expertise to optimize more than 30 million SaaS licenses and $7 billion in SaaS spend. Zylo’s patent-pending, AI-powered Discovery Engine provides continual, frictionless monitoring of SaaS spend, licenses, and usage to create the industry’s most trusted SaaS system of record. Fueled by more data than any other provider, Zylo delivers actionable insights that allow you to take action quickly to optimize growing SaaS portfolios. For more information, visit zylo.com.","Analytics, Cloud Management, Enterprise Software, Information Technology, SaaS, Software",http://zylo.com/,"Indianapolis, Indiana, United States","Discover, optimize and govern your SaaS portfolio while elevating the employee experience.","4,859","54,923","22,503.5",150.48%,3.61%,201,1.76,16.38%,78.59%,45.32%,"815,539","-599,100",-42.35%,"Great Lakes, Midwestern US",Active,2016-01-01,year,4,101-250,"Ben Pippenger, Cory Wheeler, Eric Christopher, Kristian Andersen",,,,,
"Oxya, A Hitachi group company",https://www.crunchbase.com/organization/oxya-a-hitachi-group-company,"oXya, a Hitachi Group compan provides SAP technical services, SAP cloud solutions, and hosting solutions services. They help midsize and global organizations increase the efficiency and flexibility of their SAP infrastructure and support operations.","Cloud Management, Web Hosting",https://www.oxya.com,"Jersey City, New Jersey, United States",oXya offers managed cloud services and technical consulting services for business critical application.,"467,720","54,612","33,277.67",-1.9%,3.69%,"1,151",4.94,69.29%,17.26%,-41.63%,"791,673","58,778",8.02%,"Greater New York Area, East Coast, Northeastern US",Active,1998-01-01,year,,501-1000,,,,,,
ScienceLogic,https://www.crunchbase.com/organization/sciencelogic,"ScienceLogic is a provider of AI-driven monitoring solutions for hybrid cloud management. The company specializes in hybrid IT service assurance. Over 50,000 global service providers, enterprises, and government organizations rely on ScienceLogic to significantly enhance IT efficiency, optimize operations, and ensure business continuity.  The company is a monitoring solution that provides a comprehensive, real-time view of all IT components, whether they reside in a public cloud environment or on-premises. With hundreds of packaged management apps and custom automation capabilities, they deliver the global scale, resiliency, and automation needed to simplify the constantly evolving task of managing IT infrastructure, applications, and services.","Analytics, Artificial Intelligence, Cloud Data Services, Cloud Management, IT Management",http://www.sciencelogic.com,"Reston, Virginia, United States",ScienceLogic is a provider of AI-driven monitoring solutions for hybrid cloud management.,"2,626","53,433","66,907.67",11.16%,161.15%,363,2.48,25.14%,57.34%,-17.59%,"829,669","-33,829",-3.92%,"Washington DC Metro Area, East Coast, Southern US",Active,2003-01-01,year,3,501-1000,"Chris Cordray, David Link, Richard Chart",,,6509241,USD,6509241
Styra,https://www.crunchbase.com/organization/styra,"Styra offers a platform that allows companies to enforce and monitor authorization policies across cloud-native applications. Styra delivers a fully managed Open Policy Agent platform with a built-in library of policies that allow customers to implement authorization policy-as-code. Prerunning supports the monitoring and validating of policy changes before committing, mitigating risk predeployment. Meanwhile, declarative models outline the desired state to prevent security drift and eliminate errors before they occur. Styra works with cloud-native APIs to define, enforce, and keep tabs on policies before runtime. The platform takes in a business context and outputs security decisions across namespaces and clusters, letting customers write policy once and enact it where necessary.","Cloud Infrastructure, Cloud Management, Cloud Security, Cyber Security, Software",https://www.styra.com,"Redwood City, California, United States",Styra offers a platform that allows companies to enforce and monitor authorization policies across cloud-native applications.,"42,799","52,468","59,638",-74.32%,162.5%,42,1.38,-15.84%,78.83%,18.76%,"814,426","506,173",164.21%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2016-01-01,year,3,11-50,"Pierre Ettori, Teemu Koponen, Tim Hinrichs",,,,,
Xirrus,https://www.crunchbase.com/organization/xirrus,"Xirrus, Inc. manufactures and markets wireless networking products. The company offers indoor enclosures, snap-on covers, manufacturing rated enclosures, I-beam mounting kits, and outdoor enclosures; and products for improving security and minimizing the risk in deploying 802.11n wireless networks. It also provides Wi-Fi Array, a wireless networking device that integrates radios, high-gain directional antenna systems, multi-gigabit switches, controllers, firewalls, threat sensors, and embedded spectrum analyzers. In addition, the company offers power over gigabit Ethernet (PoGE) products; and a Management System, which offers a platform for the central management of a Wi-Fi Array network. It serves general enterprise, higher education, K-12 education, conference centers, hospitality, and manufacturing markets. The company was founded in 2004 and is headquartered in Thousand Oaks, California.","Cloud Management, Mobile, Wireless",http://www.xirrus.com,"Thousand Oaks, California, United States","Xirrus provides wireless networking products such as indoor and outdoor enclosures, snap-on covers, and I-beam mounting kits.","47,626","50,633","48,237.67",-44.2%,-66.67%,106,1.46,-40.09%,79.23%,44.08%,"857,600","286,309",50.12%,"Greater Los Angeles Area, West Coast, Western US",Active,2004-01-01,year,3,101-250,"Dirk Gates, Patrick Parker, Steven F. DeGennaro",,,,,
Wavefront,https://www.crunchbase.com/organization/wavefront,"Wavefront is a hosted platform for ingesting, storing, visualizing and alerting on time series data. It is based on a stream processing approach invented at Google which allows engineers to manipulate time series data with unparalleled power.","Analytics, Big Data, Cloud Computing, Cloud Management, Computer, Data Visualization, Software",http://www.wavefront.com/,"Palo Alto, California, United States","Wavefront is a hosted platform for ingesting, storing, visualizing and alerting on time series data.","21,114","50,588","132,137.83",-66.73%,0%,382,2.83,2.44%,31.35%,20.39%,"834,106","457,388",121.41%,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2013-01-02,day,3,11-50,"Clement Pang, Dev Nag, Durren Shen",,,,,
Brainvire,https://www.crunchbase.com/organization/brainvire,"Walt Disney, Dr. Reddy’s Laboratories, Fossil, Entrepreneur, Insomnia Cookies, Bay Alarm Medical, FreshDirect, Landmark Group, Krispy Kreme Doughnuts, and Southwest Airlines are some of our clients, for which we have transformed businesses. Brainvire is a Digital Enabler and an IT consultancy firm that has fueled Fortune 500 companies and startups. Brainvire is also a proud Odoo Gold Partner, Adobe Commerce Partner (Magento Partner), Microsoft Gold Partner, Salesforce Partner, SAP Gold Partner, and AWS Partner. We have prestigious accolades to our credit. Our awards and achievements include Inc. 5000, Deloitte Technology Fast 500, Fastest-Growing Company by Silicon Valley Business Journal, The Experience Maker of the Year by Adobe, Top Developer by Clutch and Goodfirms across multiple categories, and The Dallas 100 Entrepreneur award. Our core expertise lies in Industry 4.0 technologies like Artificial Intelligence, IoT, Machine Learning, Cloud Computing, and Blockchain. Some of the applications built by us have been lauded by the United Nations, and many others have made headlines in the leading news dailies of the US. Headquartered in Dallas, we are spread across other regions like California, New York, Canada, UAE, Kuwait, Saudi Arabia, and Singapore. We are a 1500+ strong workforce of IT innovators, with 2000+ successful projects. From creating innovative solutions for retail giants to world-class experiences for top consumer brands to streamlining the financial processes of e-commerce bigwigs, our capabilities are vast and adaptable. Brainvire is recognized as a Great Place to Work, Company of the Year, Best Leader in Times of Crisis, Best eCommerce Development Company, and Best in Search-Top SEO in Digital Marketing. We have also earned several badges from Mobile App Daily, such as the Best eCommerce Development Company, Best Hybrid, Ionic Development Company, and the Best Android and iOS development company.","Apps, Cloud Management, Consulting, Digital Marketing, E-Commerce, Information Technology, Internet of Things, Software, Web Development",https://www.brainvire.com/,"Milpitas, California, United States",Brainvire is a software development company that provides solutions for mobile and web apps.,"148,716","49,374","54,986",5.5%,-23.38%,331,2.41,-34.31%,56.36%,1.2%,"848,613","25,239",3.07%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2000-01-01,year,1,1001-5000,Chintan Shah,23,"7,856",,,
Ermetic,https://www.crunchbase.com/organization/ermetic,"Ermetic helps prevent breaches by reducing the attack surface of cloud infrastructure and enforcing least privilege at scale in the most complex environments. The Ermetic SaaS platform provides comprehensive cloud security for AWS, Azure and GCP that spans both cloud infrastructure entitlements management (CIEM) and cloud security posture management (CSPM). The company is led by proven technology entrepreneurs whose previous companies have been acquired by Microsoft, Palo Alto Networks and others. Ermetic has received funding from Accel, Forgepoint, Glilot Capital Partners, Norwest Venture Partners, Qumra Capital and Target Global. Visit us at https://ermetic.com/ and follow us on LinkedIn, Twitter and Facebook.","Cloud Computing, Cloud Management, Cloud Security, Cyber Security, Identity Management, SaaS",https://www.ermetic.com/,"Palo Alto, California, United States",Ermetic helps prevent breaches by reducing the attack surface of cloud infrastructure and enforcing least privilege.,"34,506","47,524","147,729",194.61%,-77.22%,249,2.22,28.91%,46.39%,-37.71%,"870,090","-717,921",-45.21%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2019-07-01,month,4,101-250,"Arick Goomanovsky, Michael Dolinsky, Shai Morag, Sivan Krigsman",,,,,
Centerbase,https://www.crunchbase.com/organization/centerbase,"Centerbase is a customizable, cloud-based legal practice management software solution for mid-sized firms. It delivers the power of legacy systems with the flexibility of the cloud to modernize your firm without sacrificing functionality. The company also offers a full stack of practice management, financial management, and client service tools for law firms. Among its features is advanced workflow automation that can be customized for their firm’s needs. Centerbase was established by John Forbes in 2014 and is headquartered in Dallas, Texas, USA.","Accounting, Billing, Cloud Management, Document Management, Legal, Software",https://centerbase.com/,"Dallas, Texas, United States","Centerbase is a customizable, cloud-based legal practice management software solution for mid-sized firms.","150,439","45,693","54,891.33",34.33%,-71.77%,210,1.92,5.9%,46.3%,-25.96%,"892,028","-116,227",-11.53%,"Dallas/Fort Worth Metroplex, Southern US",Active,2014-01-01,year,1,11-50,John Forbes,,,,,
ParkMyCloud,https://www.crunchbase.com/organization/parkmycloud,"ParkMyCloud, a Turbonomic company, provides an easy-to-use platform that helps enterprises automatically identify and eliminate wasted cloud spend. More than 1,000 enterprises around the world - including Sysco, Workfront, Hitachi ID Systems, Sage Software, and National Geographic - trust ParkMyCloud to cut their cloud spend by millions of dollars annually. ParkMyCloud’s SaaS offering allows enterprises to easily manage, govern, and optimize their spend across multiple public clouds. For more information, visit www.parkmycloud.com.","Cloud Computing, Cloud Management, Enterprise Software, IT Infrastructure, SaaS, Software",http://www.parkmycloud.com/,"Sterling, Virginia, United States",ParkMyCloud’s platform helps enterprises automatically identify and eliminate wasted cloud spend.,"35,679","45,637","40,267",175.54%,-12.61%,208,1.25,-34.51%,84.26%,35.16%,"914,966","-738,512",-44.66%,"Washington DC Metro Area, East Coast, Southern US",Active,2015-07-01,day,1,1-10,Jay Chapel,,,,,
Internap,https://www.crunchbase.com/organization/internap,"INAP is the high-performance Internet infrastructure provider that powers the applications shaping the way we live, work and play. Their hybrid infrastructure delivers performance without compromise – blending virtual and bare-metal cloud, hosting and colocation services across a global network of data centers, optimized from the application to the end user and backed by rock-solid customer support and a 100% uptime guarantee. Since 1996, the most innovative companies have relied on Internap to make their applications faster and more scalable.","Cloud Management, Data Center, Enterprise Software, Information Technology, Internet, IT Infrastructure, Network Security, Software, Video Streaming, Web Hosting",https://www.inap.com/,"Atlanta, Georgia, United States","INAP is a publicly traded company providing CDN and managed hosting services, and performance-optimized IT infrastructure services.","10,282","45,559","36,965.83",98.83%,641.82%,"1,224",2.67,130.65%,62.01%,-32.44%,"893,605","-396,410",-30.73%,"Greater Atlanta Area, East Coast, Southern US",Active,1996-05-01,day,1,501-1000,Anthony C. Naughtin,,,,,
Webscale,https://www.crunchbase.com/organization/webscale-networks,"Webscale is powering modern commerce by layering software for performance, security, availability, and compliance, over a distributed global network that leverages the cloud, automation, machine learning, and DevOps protocols to address the needs of growing brands. With use cases across a variety of e-commerce platforms and architectures, Webscale simplifies the deployment and day-to-day management of storefronts, including headless and progressive web application infrastructure, and across any self-hosted or fully hosted commerce cloud. Deployed in multi-cloud environments, including Amazon Web Services, Google Cloud Platform, and Microsoft Azure, Webscale powers Fortune 1000 brands including Dollar General, Unilever, Swarovski, Olympus, Regal Cinemas, and thousands of other B2C, B2B, and B2E e-commerce storefronts across 12 countries. Webscale has offices in Santa Clara, CA, Boulder, CO, San Antonio, TX, Bangalore, India, and London, UK. Webscale, CloudEDGE, and Webscale STRATUS are Webscale Networks, Inc. brands. For more information, visit www.webscale.com. Follow us on LinkedIn, Twitter, and Facebook.","Analytics, Cloud Management, Cloud Security, E-Commerce, E-Commerce Platforms, SaaS, Software, Web Hosting",http://www.webscale.com,"Santa Clara, California, United States","Webscale is powering modern commerce with its SaaS platform delivering performance, security, availability and compliance for global brands.","8,075","45,029","264,469.5",-91.29%,-3.6%,"1,553",5.36,46.63%,27.13%,-4.61%,"922,828","751,617",439%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2012-01-01,year,3,101-250,"Jay Smith, Robert Shires, Vladimir Shestak",,,393691,USD,393691
"smartShift Technologies, Inc.",https://www.crunchbase.com/organization/smartshift-technologies,,"Cloud Infrastructure, Cloud Management, Information Technology, Software",https://smartshift.com,"Boston, Massachusetts, United States",Leading the enterprise software management revolution.,"179,431","43,870","27,255.5",198.31%,-76.12%,112,1.3,10.31%,79.68%,-15.38%,"914,917","-754,716",-45.2%,"Greater Boston Area, East Coast, New England",Active,2002-01-01,year,1,101-250,Stefan Hetges,,,,,
Xantrion,https://www.crunchbase.com/organization/xantrion,Xantrion is specialized in outsourced managed IT services and cybersecurity for midsized companies in the San Francisco Bay Area.,"Cloud Infrastructure, Cloud Management, Cloud Security, Compliance, Cyber Security, Information Technology, IT Infrastructure, IT Management",https://xantrion.com/,"Oakland, California, United States",Xantrion specializes in outsourced managed IT services and cybersecurity for mid-sized companies in the San Francisco Bay Area.,"246,798","43,870","154,441.5",-26.4%,8.79%,"2,969",5.59,3.98%,20.79%,1.66%,"938,163","191,238",25.6%,"San Francisco Bay Area, West Coast, Western US",Active,2000-01-01,year,2,51-100,"Anne Bisagno, Tom Snyder",,,1168693,USD,1168693
ProCirrus Technologies,https://www.crunchbase.com/organization/procirrus-technologies,,"Cloud Management, Cyber Security, Data Center, Information Technology, Software",https://www.procirrus.com/,"Vancouver, Washington, United States",ProCirrus Technologies provides cloud-based IT solutions for small to mid-sized firms.,"316,734","43,256","48,971.5",-17.27%,2.83%,472,2.94,-10.76%,44.59%,28.28%,"946,849","130,475",15.98%,"West Coast, Western US",Active,2000-01-01,year,,11-50,,,,98610,USD,98610
Loft Labs,https://www.crunchbase.com/organization/loft-labs,"Loft Labs enables any organization to scale self-service access to Kubernetes from 10 to 10,000 engineers. They are the maintainers of several open-source projects to support this mission, including DevSpace, vcluster, jsPolicy and kiosk. Our product is called Loft and ties these open-source projects together into a single Kubernetes platform that companies can use to provide engineers with secure but unimpeded access to cloud resources and to make the switch to truly cloud-native engineering practices.","Cloud Computing, Cloud Management, Developer Platform, Developer Tools, Information Technology, Software",https://loft.sh/,"San Francisco, California, United States","Loft Labs enables any organization to scale self-service access to Kubernetes from 10 to 10,000 engineers.","15,888","42,415","33,684.83",15.23%,-65.49%,49,1.08,-18.64%,92.33%,18.17%,"933,646","-25,573",-2.67%,"San Francisco Bay Area, West Coast, Western US",Active,2019-01-01,year,3,11-50,"Daniel Thiry, Fabian Kramm, Lukas Gentele",,,,,
Candex,https://www.crunchbase.com/organization/candex-technologies,"Candex collaboration apps manage payments between companies and their vendors. Blockchain technology benefits are realized with phenomenal ease of use, speed and security. Their solution is trusted by Fortune 500 leaders like BP, First Data and Pfizer. They fulfill all of their control and reporting requirements, while users are able to execute transactions in a chat interface. Candex is growing rapidly by modernizing how organizations pay. They cut out red tape, boost employee management capabilities, and enhance spend visibility for better decision making. ","Business Information Systems, Cloud Management, FinTech, Payments",https://www.candex.com,"San Francisco, California, United States",Candex is a fintech vendor that engages track and pays for any good or service.,"53,053","37,012","23,710.5",12.45%,-88.67%,173,1.91,57.39%,37.34%,-56.81%,"1,044,607","-50,948",-4.65%,"San Francisco Bay Area, West Coast, Western US",Active,2011-01-01,year,2,11-50,"Jeremy Lappin, Shani Vaza-Wahrmann",1,,,,
CAST AI,https://www.crunchbase.com/organization/cast-ai,"CAST AI is a cloud optimization platform that reduces cloud costs, optimizes DevOps, and automates disaster recovery. CAST AI intelligent optimization engine delivers a cost-efficient, high-performing, and resilient infrastructure for every Kubernetes workload.  Cloud Cost optimization  CAST AI brings resource and cost optimization to Kubernetes using an AI-driven optimization engine that applies cluster changes based on real-time workload conditions. It selects the most cost-effective instance types and bin-packs pods for maximum utilization. The platform uses spot instances that offer 70 to 90% discounts and are automatically selected for any stateless workloads. CAST AI also sets pod scaling parameters to achieve optimal application performance while maximizing cost savings. Moreover, users get detailed cost reports to enable forecasting expenses at the level of project, cluster, namespace, and deployment - down to individual microservices. Infrastructure abstraction that makes DevOps 10x more productive CAST AI provides an opinionated Kubernetes implementation that hides the infrastructure complexities with automation. So DevOps engineers no longer have to deal with IaaS complexity and can finally focus on higher-order cloud-native abstractions and concepts. They can create and manage CAST AI components through API, CLI, and Terraform to automate their infrastructure lifecycle management. CAST AI also provides services for in-cluster observability (logging, tracing, and metrics) and built-in security (encryption at rest and in transit). Foolproof outage prevention with cloud neutrality, multi-cloud and multi-region capabilities CAST AI protects workloads against downtime with a Disaster Avoidance strategy based on cloud neutrality and multi-cloud capabilities. To achieve 100% uptime, CAST AI adopts the active approach to Disaster Recovery by stretching applications and data across multiple clouds so that a cloud failure never becomes a disaster. Underlying all of our technology is a custom multi-cloud networking layer that makes the magic happen.","Artificial Intelligence, Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, Developer Platform, Developer Tools, SaaS",https://www.cast.ai/,"North Miami Beach, Florida, United States","AI-driven cloud optimization platform that slashes cloud cost, optimizes DevOps, and automates disaster prevention.","4,956","35,777","40,817.83",35.97%,404.72%,"1,070",1.35,17.72%,83.78%,-5.39%,"1,065,986","-189,573",-15.1%,"Greater Miami Area, East Coast, Southern US",Active,2019-10-01,day,6,11-50,"Augustinas Stirbis, Austeja Zymantaite, Laurent Gil, Leon Kuperman, Vilius Zukauskas, Yuri Frayman",,,,,
CoreSpace,https://www.crunchbase.com/organization/corespace,"At CoreSpace our cloud experts customize next-generation IT infrastructures for small and medium businesses (IaaS) using OpenStack, Kubernetes and VMWare that surpass industry standards for performance, security, scalability, agility, and value.   We offer competitive advantage by providing compliant, leading-edge cloud at affordable rates, designed to make both your infrastructure and your cloud bill futureproof.","Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, Information Technology, Web Hosting",https://corespace.com/,"Dallas, Texas, United States",CoreSpace Operates as a compliancy hosting company and data center,"585,779","35,023",,"24,739.01%",,968,11.59,"1,059.33%",17.24%,-82.76%,"1,080,412","-8,851,003",-89.12%,"Dallas/Fort Worth Metroplex, Southern US",Active,2009-01-01,year,,11-50,,,,,,
PeopleGuru,https://www.crunchbase.com/organization/peopleguru,"PeopleGuru develops and supports cloud-based HR, Payroll, and Benefits Management Software. Founded in 2016, the company is based in Tampa, Florida, United States.","Cloud Management, Information Technology, Software",https://www.peopleguru.com/,"Tampa, Florida, United States","PeopleGuru develops and supports cloud-based HR, Payroll, and Benefits Management Software.","52,361","33,127","12,971.33",42.89%,-70.97%,0,1,-24.75%,100%,34.52%,"1,091,368","-188,399",-14.72%,"Tampa Bay Area, East Coast, Southern US",Active,2016-01-01,year,1,1-10,Richard S. Cangemi,,,,,
CloudBolt,https://www.crunchbase.com/organization/cloudbolt-software,"CloudBolt provides solutions to help enterprises manage and govern their hybrid cloud and optimize their automation strategy. With CloudBolt, companies can configure and manage private and public cloud resources—quickly, securely, and cost-effectively—while empowering DevOps and end-users with self-service provisioning environments. Today, CloudBolt is deployed in the world’s largest enterprises, across all industries, including financial services, government, healthcare, manufacturing, retail, technology services, and more.","Cloud Computing, Cloud Management, Data Center Automation, Enterprise, Enterprise Software, IT Management, Private Cloud, SaaS, Software",https://www.cloudbolt.io,"Rockville, Maryland, United States",CloudBolt is a software company that helps enterprises manage their hybrid cloud and optimize their automation strategy.,"9,420","32,870","32,664.33",1.11%,27.55%,375,1.23,10.74%,91.51%,0.67%,"1,123,497","18,742",1.7%,"Washington DC Metro Area, East Coast, Southern US",Active,2012-01-01,year,4,101-250,"Alexandre Augusto da Rocha, Bernard Sanders, Bill Schell, John Menkart",,,100608,USD,100608
Crunch,https://www.crunchbase.com/organization/crunch-ea28,"Crunch Cloud Analytics is a company that provides a complete survey data analysis platform that allows market researchers, analysts, and marketers to collaborate in a secure, cloud-based environment. Simply stated, Crunch provides the quickest way for anyone, even a CMO or Ph.D., to analyze survey data with zero training. Using the API and client libraries, we can easily connect to any data source and integrate it into the current workflow.","Analytics, Cloud Management, Information Technology, Software",https://www.crunch.io,"Irvine, California, United States",Crunch Cloud Analytics offers a centralized platform for survey data analysis that lets researchers and marketers collaborate securely.,"214,766","32,771","26,154.33",0.75%,-22.43%,761,1.54,-18.96%,66.72%,3.55%,"1,125,577","21,144",1.91%,"Greater Los Angeles Area, West Coast, Western US",Active,2013-01-01,year,1,11-50,Eliot C. Arnold,,,,,
