Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Netsoftmate,https://www.crunchbase.com/organization/netsoftmate-it-solutions-private-limited,"Netsoftmate provide different services such as Oracle Engineered Systems, Oracle Golden gate, Cloud Services, Database upgradation & migration, Remote DBA support, Enterprise Security and Infrastructure Solutions. We primarily operate in India but have provided IT Services to other countries.","Cloud Data Services, Database",http://www.netsoftmate.com/,"Hyderabad, Andhra Pradesh, India","Netsoftmate is an IT solution provider operational since 2014 with headquarters in Hyderabad, India.","857,381","1,940","2,745.33",-80.85%,"10,050%",0,1,-1.37%,100%,1.41%,"5,006,912","2,938,888",142.11%,Asia-Pacific (APAC),Active,2014-01-01,month,,11-50,,,,,,
Bigspoon,https://www.crunchbase.com/organization/bigspoon-1d45,"Bigspoon is a multi-brand omnichannel cloud kitchen start-up, founded by Kapil Mathrani (ex VP GoJek, VP Uber) and Poojan Thakkar (ex ITC limited, Wgsha Alumni) focused on Tier-2 and Tier-3 cities. Bigspoon came into existence in 2019 with the mission to minimize the delta between fine-dine and delivered-food experience. Under their brand umbrella are eight food brands, including a celebrity Biryani Brand called Mehfil Biryani by Zakir Khan. Bigspoon serves over 150,000 customers every month. Bigspoon has also started to incubate other brands under its infrastructure under its Kitchen-as-a-Service model (KaaS) and has brands like The Brooklyn Creamery, Baskin Robins, Smoodies, and Hao-Chi operating under this model.","Cloud Data Services, Food and Beverage, Food Delivery",http://www.bigspoon.io,"Ahmedabad, Gujarat, India",Bigspoon is a cloud kitchen startup that has an omnichannel approach to ordering and delivery.,"3,298","1,790","2,778.33",-76.77%,,15,1.2,15.19%,80%,-16.51%,"5,420,127","2,922,933",117.05%,Asia-Pacific (APAC),Active,2019-06-15,day,2,251-500,"Kapil Mathrani, Poojan Thakkar",,,,,
Karvy Data Management Services,https://www.crunchbase.com/organization/karvy-data-management-services,"Karvy Data Management Services is emerging as a leading provider of business and knowledge process services by focusing on delivery of business services for our clients through an innovative framework that is directly tied to improving service delivery along the value chain. With a reach across the length and breadth of the country and an ISO 9001:2008 compliant service delivery mechanism, we deliver services that result in customer success stories through a collaborative approach with our clients. Our capabilities in large scale process management services across industry verticals is making us a partner of choice for leading organizations in the country.","Cloud Data Services, Information Technology",https://www.kdms.in,"Hyderabad, Andhra Pradesh, India",Karvy Data Management Services is a provider of business and knowledge process services by focusing on delivery of business services.,"199,211","1,749","5,824",-76.54%,-69.5%,86,4.43,108.02%,28.57%,-55.45%,"5,204,306","2,782,184",114.87%,Asia-Pacific (APAC),Active,2008-04-01,month,1,101-250,M. Yugandhar,,,,,
Newfang,https://www.crunchbase.com/organization/newfang,"Newfang is a new Decentralized Cloud Storage Platform for Web 3.0 Applications, powered by EOS Blockchain. Newfang helps apps offer their users privacy and ownership of their data, make use of edge computing to serve content faster, reduce costs up to 50%, and remain resilient to attacks/data breaches/censorship without a central point of failure, through a decentralized network of storage nodes. Completely transparent with cryptographic proofs that are publically verifiable.","Blockchain, Cloud Data Services, Cloud Security, Cloud Storage, Privacy",https://www.newfang.io,"Bengaluru, Karnataka, India","Newfang is a new Decentralized Cloud Storage Platform for Web 3.0 Applications (DApps) & Developers, powered by EOS Blockchain.","504,862","1,640",,,,0,1,,100%,,"5,658,054",,,Asia-Pacific (APAC),Active,2019-05-01,day,1,1-10,Mayur Relekar,,,,,
MCube Bangalore,https://www.crunchbase.com/organization/mcube-bangalore,,"Cloud Data Services, Communications Infrastructure, Information Technology",http://www.mcube.com,"Bangalore, Karnataka, India",MCube is a cloud-based communication solutions for service-intensive businesses.,"307,298","1,594",,-82.62%,,0,1,-33.33%,100%,40%,"5,750,243","3,582,247",165.23%,Asia-Pacific (APAC),Active,2006-11-22,day,,101-250,,,,,,
Systron Micronix,https://www.crunchbase.com/organization/systron-micronix-pvt-ltd,"Leaders in Dedicated Servers, VPS, Cloud VPS, Shared Hosting, Email solutions, SSL, Cloud Backup and Domains.","Cloud Data Services, Cloud Infrastructure, Cloud Storage, Web Hosting",https://systron.net,"Nagpur, Maharashtra, India",Web Hosting and Cloud Solutions,"1,049,492","1,447",,,,916,1.33,,66.59%,,"6,033,924",,,Asia-Pacific (APAC),Active,2007-06-29,day,1,1-10,Syed Khaja Sirajuddin,,,,,
Botscraper,https://www.crunchbase.com/organization/botscraper,,"Cloud Data Services, Data Mining",http://www.botscraper.com,"Bhopal, Madhya Pradesh, India",Advance Web Scraping & Data Extraction Services.,"1,053,563","1,436",,,,0,1,,100%,,"6,305,173",,,Asia-Pacific (APAC),Active,2016-02-10,day,1,,Sakhi Singh,,,,,
Luminous Infoways,https://www.crunchbase.com/organization/luminous-infoways,,"Business Intelligence, Cloud Data Services, Data Visualization, Enterprise Resource Planning (ERP), Information Technology, Software",https://luminousinfoways.com/,"Bhubaneswar, Orissa, India",Luminous Infoways is a software company that provides web based services to corporate houses and government sectors.,"242,719","1,423",,317.3%,46.54%,"1,080",1.5,-90%,50%,,"6,335,694","-2,601,708",-29.11%,Asia-Pacific (APAC),Active,2001-04-18,day,2,101-250,"Jayashree Mohanty, Tanmay Mohanty",,,,,
Cloudy Wave Technology Private Limited,https://www.crunchbase.com/organization/cloudy-wave-technology-private-limited,"Cloudy Wave Technology is an IT-services provider that comes on board as a digital product success partner building state-of-the-art products for its clientele spread across time zones & verticals. Cloudy Wave Technology is an IT-services provider that comes on board as a digital product success partner. They offer custom software development, testing services, product development, implementation services, program & project management, application services, business & technology consulting.","Cloud Data Services, Consulting, Information Technology, Software",https://www.cloudywave.com/,"Pune, Maharashtra, India",Cloudy Wave Technology is an IT-services provider that comes on board as a digital product success partner.,"853,315","1,390",,-50.25%,,6,1.23,22.59%,88.71%,-11.29%,"6,157,740","1,940,294",46.01%,Asia-Pacific (APAC),Active,2012-01-01,year,,11-50,,,,,,
CloudAge Global Services,https://www.crunchbase.com/organization/cloudage-global-services,"CloudAge Global Services' belief remains central to our values, evidenced by their significant investments in engineers and committers working with the open human resource community. CloudAge mission is to make data and analytics easy and accessible for everyone: by improving access to skills, software and mentorship they are increasing diversity in the technology sector and driving global economic sustainability. They are accelerating digital transformation for the world’s largest enterprises like cloudera, AWS, azure, GCP, and oracle.","Cloud Data Services, Consulting, Data Center, Machine Learning",https://www.cloudage.co.in,"Pune, Maharashtra, India",CloudAge Global Services is a data consulting and solution provider that offers services and training for data cloud and machine learning.,"646,783","1,368",,-63.05%,,0,1,-25%,100%,49.99%,"6,439,275","2,582,243",66.95%,Asia-Pacific (APAC),Active,2012-01-01,year,,101-250,,,,,,
ESG Data Solutions Pvt. Ltd.,https://www.crunchbase.com/organization/esg-data-solutions-pvt-ltd,"ESGDS is a Fintech startup that provides financial institutions with tools to create custom assessments aligned with organization use cases. They provide ESG data, assessment models and SaaS platform which allows to develop custom corporate and portfolio assessments.  They offer technology enabled accurate and timely data to clients. With a team of over 200 people with domain expertise, they can solve majority of institutional use cases.","Analytics, Cloud Data Services, Energy Management, Financial Services, FinTech, Impact Investing, SaaS, Sustainability",https://esgds.io/,"Mumbai, Maharashtra, India",ESGDS helps investors integrate ESG solutions in their investment decisions and provides ESG Data and analytics for interpreting ESG risks,"52,783","1,344",,-46.15%,66.67%,0,1,-40%,100%,49.99%,"6,263,292","1,833,749",41.4%,Asia-Pacific (APAC),Active,2020-10-01,month,4,101-250,"Mithun Suvarna, Ramnath Iyer, Rohit Kodancha, Suresh Ramani",,,,,
DevOps Enabler & Co.,https://www.crunchbase.com/organization/devops-enabler-co,"DevOps Enabler & Co. started it’s journey in 2015 and works with many of the worlds Small, Medium, Largest companies and organization, MSME’s to Enable DevOps deliver value.   We will take care of the growth of your business, thanks to the high-quality IT, Cloud, DevOps Consulting & DevOps Managed Services provided by proven professionals. The main goal of our team is to achieve greater agility, security and flexibility to scale your business for growth. Our DevOps Consulting & Managed Services help large enterprises, and start-ups line up their operations and development to achieve higher efficiency, speed up and improve the quality of the delivery. Our experts help you from evaluating your current DevOps practices, establishing the automation, utilizing the best tools for process conversion to ongoing management of the delivery pipeline. Our complete DevOps approach balances between agility and code stability with proper evaluation, integration, delivery and operations resulting into improved speed and flexibility by high-quality business agility, software and IT responsiveness. We believe that providing an increasing business efficiency is not only about technology but also people. Our staffing work with the best IT experts and specialists on the market to achieve an optimized combination of technology, people skills and automation.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Consulting, IaaS, Information Technology, PaaS",https://devopsenabler.com,"Bangalore City, Karnataka, India","DevOps Enabler & Co. is specialized in offering DevOp, Cloud Computing & Containerization Services.","295,179","1,327",,209.32%,,187,4.5,350.04%,0%,,"6,514,654","-2,068,268",-24.1%,Asia-Pacific (APAC),Active,2015-01-01,year,1,11-50,Sanju J.,,,,,
Gyansetu,https://www.crunchbase.com/organization/gyansetu,"Gyansetu is the leading institute that shapes your career in right direction. The institute offers a wide range of IT courses such as Java/J2ee, Software testing, Big Data, Hadoop and much more. We have a team of experienced faculties, who are always ready to take challenges. We provide a high-methodological training with real-time projects.","Big Data, Cloud Computing, Cloud Data Services, Education, Training",http://www.gyansetu.in/,"Gurgaon, Haryana, India",ISO Certified Education and IT Training,"1,288,951","1,325","1,094.83",29.27%,,0,1,0%,100%,0%,"6,518,299","-337,613",-4.92%,Asia-Pacific (APAC),Active,2012-01-01,year,1,11-50,Sahil A.,,,,,
FarmLogics,https://www.crunchbase.com/organization/farmlogics,,"Cloud Data Services, Farming, Software",http://www.farmlogics.com,"Cochin, Kerala, India",Farmlogics is a software product and consulting company.,"612,536","1,300",,160%,29.29%,128,3,-25%,50%,0%,"6,573,220","-1,582,856",-19.41%,Asia-Pacific (APAC),Active,2015-01-01,day,2,,"Arun Suresh, Froid Mendez",,,,,
Contactz Labs,https://www.crunchbase.com/organization/contactz-labs,"Contactz is an utility which allows you to store your contacts in cloud & organizes them in neat and elegant way, so that you can access them anywhere, anyplace, anytime on any device. Contactz app stirves to personalise your contacts in a systematic way. With Contactz you can:- 1.Backup your contacts All your contacts get stored in the cloud and our app automatically sync's every night so you don't have to. 2.Redicover your friend's With contactz your contacts are not just a Name and Number anymore,you get loads of info organized in a neat and beutiful way and ability to search them in a whle new way-All in one place. 3.Organize and Rediscover your contacts in a all new way With contactz your contacts will be organized in a neat and elegant way. It learns about you and start's making suggestions that appear natural to you.","Cloud Data Services, Cloud Storage, Contact Management",http://www.contactz.co/,"Mumbai, Maharashtra, India",#Share #Upload #Rediscover #Connect,"1,574,583","1,025",,,,3,4,,0%,,"6,886,488",,,Asia-Pacific (APAC),Active,2014-01-01,year,2,1-10,"Harsha Halvi, Shankar Gangadhar",,,,,
Onefede,https://www.crunchbase.com/organization/onefede,,"Cloud Data Services, Cloud Security, Cyber Security, Network Security",https://onefede.com/,"Thane, Maharashtra, India",Onefede is a global cybersecurity marketplace that offers a complete range of cybersecurity services.,"491,055",940,,476.69%,,0,1,-80%,100%,,"7,066,623","-2,331,444",-24.81%,Asia-Pacific (APAC),Active,2021-01-01,year,,11-50,,,,,,
SpeckyFox,https://www.crunchbase.com/organization/speckyfox,"SpeckyFox provides end-to-end development services, including strategic advice, design, development, QA/Testing, and deployment, with the market operational. Their RESTful API Development service offers an architectural style for an application program interface that uses HTTP requests to access and use data, and that data can further be used to update, create, and delete data types.","Cloud Data Services, Information Technology, Mobile Apps, Software, UX Design",https://speckyfox.com,"Noida, Uttar Pradesh, India","SpeckyFox provides mobile app, web development, and consulting services.","937,415",926,,-65.63%,,0,1,-10.17%,100%,12.79%,"7,135,368","2,706,348",61.1%,Asia-Pacific (APAC),Active,2018-01-01,year,1,51-100,Abhishek Aggarwal,,,,,
Dataabsolute,https://www.crunchbase.com/organization/dataabsolute-technologies-pvt-ltd,,"Big Data, Cloud Computing, Cloud Data Services, Cloud Management, Data Integration, Data Mining, Data Visualization, Database, Software Engineering",http://www.dataabsolute.com,"Jaipur, Rajasthan, India","Founded in the year 2012, DataAbsolute is a global startup technology consulting company.","759,107",777,,128.53%,,3,1.17,16.6%,83.33%,-16.67%,"7,409,466","-1,533,112",-17.14%,Asia-Pacific (APAC),Active,,,1,,SHANKAR LAL AGARWAL,,,,,
Erasmith,https://www.crunchbase.com/organization/erasmith,,"Cloud Data Services, Cyber Security, Information Technology",https://erasmith.com,"Delhi, Delhi, India","Erasmith offers IT operations management, information security, DevOps, business intelligence, and integration services.","673,381",766,,,,56,3,,0%,,"7,482,454",,,Asia-Pacific (APAC),Active,2014-01-01,year,,51-100,,,,,,
Cloud Certitude,https://www.crunchbase.com/organization/cloud-certitude,"Cloud Certitude is a consulting company working as customer engagement specialists that operates models, cloud architecture, designs and builds strategies, mobile applications, and the Salesforce platform. They offer clients to transform their businesses through effective solutions and multiple engagements. Their main focus is to provide a total transformation by building competitive advantage and driving bottom-line impact. Cloud Certitude was founded in 2013 and is headquartered in Gurgaon, Haryana, India.","Cloud Data Services, Data Integration",https://www.cloudcertitude.com,"Gurgaon, Haryana, India",Cloud Certitude is an emerging consulting company focusing on Salesforce products and platform.,"186,471",734,,-69.84%,22.58%,38,2.16,92.45%,38.63%,-55.85%,"7,504,320","3,034,747",67.9%,Asia-Pacific (APAC),Active,2013-01-01,year,1,11-50,Rakesh Aggarwal,,,,,
WebHostingBingo,https://www.crunchbase.com/organization/webhostingbingo,,"Cloud Data Services, IT Infrastructure, Web Hosting",https://webhostingbingo.com,"Choolai, Tamil Nadu, India","WebHostingBingo offers VPS, cloud VPS, VPN, and dedicated servers services.","1,400,419",727,,,,0,1,,100%,,"7,542,767",,,Asia-Pacific (APAC),Active,2008-01-01,year,,1-10,,,,,,
Monarch Info Tech Services,https://www.crunchbase.com/organization/monarch-info-tech-services,,"Cloud Data Services, Information Technology",https://mitsind.com/,"Hyderabad, Andhra Pradesh, India",Monarch Info Tech Services is an enterprise content management and business process management company.,"518,152",636,,,,0,1,,100%,,"7,817,720",,,Asia-Pacific (APAC),Active,2000-01-01,year,1,101-250,Sreedhar C.,,,,,
Crownstack,https://www.crunchbase.com/organization/crownstack,"CROWNSTACK is a global digital technology company providing product engineering and digital transformation services. Our team serves across many continents and industries through our delivery center in Delhi/NCR, India. Staff Augmentation Model 1) Offshore Deployment of Crownstack Resources at Crownstack’s premises 2) Resources work directly under supervision of client management 3) Resources adapt to client's culture and act as remote employees / team Contact Us: contact@crownstack.com / hr@crownstack.com","Cloud Data Services, Enterprise Applications, Mobile Apps, Quality Assurance, Software Engineering, UX Design, Web Design, Web Development",http://www.crownstack.com,"Gurgaon, Haryana, India",CROWNSTACK is a global digital technology company providing product engineering and digital transformation services.,"264,579",628,,,,0,1,,100%,,"7,831,225",,,Asia-Pacific (APAC),Active,2017-01-01,year,2,51-100,"Aashish Dhawan, Bharat Gulati",,,,,
Inference Labs,https://www.crunchbase.com/organization/inference-labs-f737,"Inference labs understand that analytics is the fundamental pillar to the success of businesses and, as a trusted partner, enables them with the right skilled talent, provides with multiple ways to solve business problems from a deeper analytical perspective, a tailored approach, and solution, low cost, and maintenance while providing the velocity to impact your business. We use our custom frameworks designed to solve your specific business analytical problems and offer a scalable solution.","Analytics, Big Data, Cloud Data Services, Data Integration, Data Visualization, Information Technology, Machine Learning, Software, Text Analytics",https://inference.in/,"Bangalore, Karnataka, India","Inference labs focuses on customer-centric, systematic approach, and analytics consulting solutions to solve business-data problems.","212,331",614,,-58.74%,,0,1,0%,100%,0%,"7,917,115","1,963,817",32.99%,Asia-Pacific (APAC),Active,2018-01-01,year,1,11-50,Sumit Arora,,,,,
VoltusWave,https://www.crunchbase.com/organization/voltuswave,"VoltusWave enables Business Users and Citizen Developers to develop strategic custom tailor made web and mobile Apps for Businesses and Enterprises Globally through our No-code platform. VoltusWave No-Code Apps streamline critical business operations, connect enterprises to their customers seamlessly in real-time across channels, and adapt to meet rapidly changing requirements. VoltusWave’s Solutions, available in the cloud and/or on-premises, are built on its unified no-code product platform, which uses visual tools to easily build and extend and change Solutions to meet clients’ strategic business needs without coding. VoltusWave’s clients report that VoltusWave gives them the fastest time to value, extremely rapid deployment, efficient re-use, and global scale.   Our Machine Intelligent No-Code Application Platform as a Service can be deployed on any public cloud like Amazon, Azure, Google or any on premises client data centers.  Business Users can custom build Solutions or import solution templates from App market place and also share them back to the Marketplace. VoltusWave also enables Business to Business Communication through Blockchain based messaging.","Cloud Data Services, Information Technology, Internet, Mobile Apps, PaaS, SaaS, Software",https://voltuswave.com/,"Hyderabad, Andhra Pradesh, India",VoltusWave is a No-Code platform offering Business users/citizen developers the ability to create web and mobile apps without coding.,"290,367",588,,,,87,5,,0%,,"7,999,306",,,Asia-Pacific (APAC),Active,2017-02-08,day,3,11-50,"Charles Sasi Paul, Murat Ozsu, Shammi Paul Charles",,,,,
Alumnus Software Limited,https://www.crunchbase.com/organization/alumnus-software-limited,,"Analytics, Cloud Data Services, Internet of Things, Software, Telecommunications",https://www.alumnux.com/,"Kolkata, West Bengal, India","Alumnus is an innovative IT company focussing on Embedded Networking, IoT, Analytics and Big Data, Business Applications, Mobility & Cloud.","442,829",580,,-28.4%,-72.64%,171,2,11.11%,18.88%,-52.8%,"7,953,790","1,190,599",17.6%,Asia-Pacific (APAC),Active,2000-01-01,year,1,101-250,Arindam Mukherjee,,,,,
I square soft,https://www.crunchbase.com/organization/i-square-soft,,"Apps, Blockchain, Cloud Data Services, Database, Information Technology, Internet of Things, IT Management, Software",http://www.isquaresoft.com/,"Bangalore, Karnataka, India",ISquareSoft is a new-age software and technology design company that delivers cutting-edge technological products and services.,"775,343",564,,63.48%,,0,1,-33.4%,100%,100%,"7,984,783","-282,156",-3.41%,Asia-Pacific (APAC),Active,2005-01-01,year,,11-50,,,,,,
InViz,https://www.crunchbase.com/organization/inviz-db36,,"Cloud Data Services, Information Technology, Machine Learning, Software",https://inviz.ai,"Bengaluru, Karnataka, India","InViz is an IT company that provides machine learning, application development, and cloud services.","193,877",558,"219,999.33",143.67%,14.29%,16,2.33,-15.19%,0%,-33.59%,"8,054,613","-1,465,905",-15.4%,Asia-Pacific (APAC),Active,2019-01-01,year,1,51-100,Priyabrata Kuanr,,,,,
ComputeHost,https://www.crunchbase.com/organization/computehost,"ComputeHost is a leading provider of cloud hosting and web hosting services in India. With a rich experience of more than a decade, we have delivered advanced cloud hosting solutions to leading clients globally across various sectors.  We possess deep domain expertise, an integrated cloud infrastructure, tier III data centers, fully managed services and dedicated technical support to assist our valued clients round the clock. Our hosting solutions are coupled with superior technology and prompt support in order to make your web hosting experiences efficient. Our team of highly skilled technology professionals deliver the best in class hosting services in the market. ComputeHost is a Cyfuture Company","Cloud Computing, Cloud Data Services, Cloud Management, Cloud Security, Cloud Storage, Data Center, Web Hosting",http://www.computehost.com/,"Noida, Uttar Pradesh, India",ComputeHost is a leading provider of cloud hosting and web hosting services in India.,"1,401,918",536,,,,0,1,,100%,,"8,099,352",,,Asia-Pacific (APAC),Active,2000-12-18,day,,501-1000,,,,,,
W3services,https://www.crunchbase.com/organization/w3services,W3Services provides websites and web application development services in Mumbai for businesses and individuals. It provides a full range of web development and hosting services.,"Cloud Data Services, Software, Web Hosting",https://w3services.net,"Thane, Maharashtra, India","W3services is web hosting plan provider in india. It providing reliable, secure and super fast cloud web hosting, business hosting.","637,731",511,823,-64.95%,"1,950%",0,1,-81.4%,100%,100%,"8,156,700","2,143,133",35.64%,Asia-Pacific (APAC),Active,,,,11-50,,,,,,
Coverself,https://www.crunchbase.com/organization/coverself,Coverself develops a cloud-native platform to analyze and execute payment integrity programs. Its platform prevents and adapts the ever-evolving claims and payment inaccuracies to reduce complexity and administrative costs with unified healthcare dedicated service.,"Cloud Data Services, FinTech, Payments",https://www.coverself.com/,"Bangalore, Karnataka, India",Coverself develops a cloud-native platform to analyze and execute payment integrity programs.,"1,168",480,,9.84%,,"1,406",2,100%,0%,,"8,399,726","590,634",7.56%,Asia-Pacific (APAC),Active,2020-01-01,year,,11-50,,,,,,
SoftVan,https://www.crunchbase.com/organization/softvan,,"Artificial Intelligence, Cloud Data Services, Information Technology, Internet of Things, Software",https://softvan.in,"Ahmedabad, Gujarat, India","SoftVan is an IT firm that offers cloud services, IoT, AI to video streaming services.","665,175",480,,9.84%,,0,1,-75%,100%,,"8,359,343","566,733",7.27%,Asia-Pacific (APAC),Active,2015-01-01,year,,11-50,,,,,,
AADIT Technologies,https://www.crunchbase.com/organization/aadit-technologies,,"Cloud Data Services, Information Technology, Network Security",https://aadit.net/,"Bangalore, Karnataka, India",AADIT Technologies is a cloud services provider company.,"924,301",480,,9.84%,,51,3,200%,0%,,"8,340,576","533,101",6.83%,Asia-Pacific (APAC),Active,,,1,,Guruprasad Joshi,,,,,
Ellocent Labs IT Solutions Private Limited,https://www.crunchbase.com/organization/ellocent-labs,"Are you looking for the best team for your dream product? At Ellocent Labs, a team of enthusiastic, experienced professionals is available to deliver the product that you can own proudly. What can you expect from us? Below is the list of IT services we offer as a solution to your dream project.     • Salesforce     • Artificial Intelligence     • AWS: Amazon Web Service     • Business Intelligence     • Internet of Things (IoT)     • Custom Web Development     • Oracle cloud     • Mobile App Development     • Progressive Web App Development     • Wearable Development     • Point Of Sales (POS)     • Cryptocurrency     • Microsoft Azure We believe in “You Grow, We Grow ” and our commitment to this motto is proved to be beneficial for our clients. Because of this, we are becoming a leading solution provider in IT industry with having 40+ successful projects and 20+ long term and satisfied clients. This is the reason, clients approach us through referrals. Agile methodology, innovative solutions, client-centric work, prompt response, and commitment to our and your dream is helping us both to achieve the milestone. We are sure, you are looking for such a team, So it is now time to visit us at www.ellocentlabs.com.","Artificial Intelligence, Business Intelligence, Cloud Data Services, Cryptocurrency, E-Commerce, Internet of Things, Mobile Apps, Point of Sale, Software, Web Development",https://www.ellocentlabs.com,"Mohali, Punjab, India",A Web and Mobile Development Company,"349,808",333,,125%,,0,1,0%,100%,0%,"9,025,121","-842,631",-8.54%,Asia-Pacific (APAC),Active,2017-04-25,day,,11-50,,,,,,
Openspace Services,https://www.crunchbase.com/organization/openspace-services,,"Cloud Data Services, Information Technology, Software, UX Design",https://openspaceservices.com,"Mumbai, Maharashtra, India","Openspace Services offers custom software solutions, web app development, e-commerce solutions, UI/UX, and mobile application services.","359,020",311,,123.74%,,0,1,-87.5%,100%,,"9,015,137","-554,491",-5.79%,Asia-Pacific (APAC),Active,2009-01-01,year,1,11-50,Niket Shah,,,,,
Sixerclass,https://www.crunchbase.com/organization/sixerclass,"Managing a Training Institute in itself can be extremely challenging. Now add the pain of working with Software vendors that don’t understand the skill space or even worse don’t bother responding to your calls, application being down most times, absolutely no guarantee of your data security and cherry on the top – a big dent in your pocket.","Cloud Data Services, Mobile, Security, Software, Training",https://sixerclass.com,"Bengaluru, Karnataka, India",Sixerclass is a mobile & cloud Student Tracking Application for skill training institutes,"816,633",295,,,,0,1,,100%,,"9,129,628",,,Asia-Pacific (APAC),Active,2016-01-01,year,1,1-10,Swathi Komandur,,,,,
Sagacito Technologies,https://www.crunchbase.com/organization/sagacito-technologies,"Sagacito Technologies is a data science and analytics start-up. Sagacito Technologies Private Limited's Annual General Meeting (AGM) was last held on N/A and as per records from Ministry of Corporate Affairs (MCA), its balance sheet was last filed on N/A.","Analytics, Cloud Data Services, Machine Learning, Management Consulting, SaaS",http://www.sagacito.com,"New Delhi, Delhi, India",Sagacito is a SaaS enterprise start-up that uses data science and machine learning to help businesses maximize profits and market share.,"75,860",250,"7,062.5",-80.41%,-91.64%,0,1,-27.25%,100%,33.33%,"9,387,019","3,184,204",51.33%,Asia-Pacific (APAC),Active,2016-03-01,day,3,11-50,"Ankit Garg, Meeta Sachdev, Yogesh Sharma",,,,,
TekGrid Consulting Services Pvt. Ltd.,https://www.crunchbase.com/organization/tekgrid-consulting-services-pvt-ltd,,"Analytics, Cloud Data Services, Cloud Infrastructure, Consulting, IT Management",https://www.tekgrid.com,"Bangalore, Karnataka, India","TekGrid Consulting Services Pvt. Ltd. is an IT service provider in digital operations, business applications, cloud, and data analytics.","562,582",240,,,,14,2,,0%,,"9,429,442",,,Asia-Pacific (APAC),Active,2014-01-01,year,,11-50,,,,,,
Minesource,https://www.crunchbase.com/organization/minesource,"Minesource is an IT services and IT consulting company. Their services include computers, mobile, printers, scanners, storage, servers, security systems, and lighting. They provide services in the field of banking, financial institutions, energy generation corporations, global manufacturing industries, government, institutes, universities, insurance corporations, and the mining industry.","Cloud Data Services, Computer, Information Technology, Web Development",https://minesource.in,"Kolkata, West Bengal, India","Minesource provides cloud solutions, web development, and network design.","1,555,271",240,,,,22,2,,0%,,"9,429,051",,,Asia-Pacific (APAC),Active,2000-01-01,year,,101-250,,,,,,
Ridings Consulting Engineers,https://www.crunchbase.com/organization/ridings-consulting-engineers-india,,"Cloud Data Services, Information Technology, Location Based Services, Software",http://www.ridingsindia.com,"Noida, Uttar Pradesh, India","Ridings Consulting Engineers develops GIS applications, offers remote sensing, 3D survey, underground utility survey, geo-mapping services.","1,617,083",226,,,,49,2,,0%,,"9,578,916",,,Asia-Pacific (APAC),Active,1995-01-01,year,,251-500,,,,,,
FIS Clouds,https://www.crunchbase.com/organization/fis-clouds,"FIS has extensive experience in Cloud Technologies, including Public Cloud, Private Cloud, Multi-Cloud, Hybrid Cloud, and DevOps. As well as Data Analytics and Cloud Automation, FIS has a lot of experience. With over 8,000 alumni in internships and graduate roles since 2000, FIS can provide end-to-end IT solutions to help you solve your complex IT problems.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Software",https://www.fisclouds.com/,"Hyderabad, Andhra Pradesh, India",FIS Clouds offers end-to-end solutions in Cloud Technologies.,"325,568",64,,-81.97%,,130,6,500%,0%,,"10,568,546","1,673,829",18.82%,Asia-Pacific (APAC),Active,2019-01-01,year,1,1-10,Rizwan Mohammed,,,,,
Kavaii Analytics,https://www.crunchbase.com/organization/kavaii-analytics,"Kavaii is an IT product company that focuses on providing business analytics solutions and services to the healthcare industry. Its mission is to simplify data analytics, enabling informed and timely decision-making. Kavaii’s MedSmart™ has been built by experts with decades of experience in Business Intelligence, IT product development, and services. The team has designed a unique product deployment methodology that ensures a shorter cycle of implementation with the aim of automating and transforming decision-making for hospitals and other healthcare providers.","Analytics, Cloud Data Services, Health Care, Information Services, Mobile Apps",http://kavaii.com/,"Bengaluru, Karnataka, India",Kavaii is offering intelligent hospital information systems with built-in analytics.,"1,682,508",58,,,,0,1,,100%,,"10,257,829",,,Asia-Pacific (APAC),Active,2009-01-01,year,1,11-50,Sanjay Goil,,,,,
Lucidity,https://www.crunchbase.com/organization/lucidity-c5e5,,"Cloud Data Services, Computer Vision, Information Technology, Software",https://www.lucidity.cloud/,"Bangalore, Karnataka, India",lucidity provides cloud storage with the highest possible performance at the lowest possible cost without the need for human intervention.,"2,858",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2021-01-01,year,2,1-10,"Nitin Singh Bhadauria, Vatsal Rastogi",,,,,
