Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Thursby Software,https://www.crunchbase.com/organization/thursby-software,"Securing enterprise and personal mobility Thursby is the market leader in enterprise Apple iPad, iPhone and Mac integration with historically Microsoft focused infrastructure and more recently cloud, SaaS and Android. Clients range from the Pentagon, to Johns Hopkins, to the Discovery Channel and BMW. Support ranges from personal devices (BYOD) to organizationally or government furnished equipment (GFE) across multiple sites and countries. We have over 80,000 clients in over 140 countries, including organizations with thousands of devices under management, and well over a million software licenses sold. Clients range from government, to healthcare, finance, energy, education and research, to the FORTUNE 500, Global 2000 and OEMs. Thursby is US-owned, operated and a US Government General Services Administration (GSA) Schedule holder. Engineering, support and sales are housed together in a custom-built and company-owned headquarters complex in Arlington, Texas (Dallas and Fort Worth Metroplex), facilitating teamwork, the close cooperation with clients, partners and great support that are hallmarks of our products. Technical support or sales is straight to a real person, a member of a specialist team, by phone or email. Privately held and profitable throughout our history, with multi-million annual revenues, we offer all the advantages of a focused startup, along with the financial stability, deep client understanding and the strong technical experience that come from over a quarter century of product releases and enterprise grade support. Innovation DNA Innovation is part of our corporate DNA, defining the enterprise Apple integration space with a series of industry firsts, long before Apple, or any later ""me too"" vendor.     2013     1st. iPad mini & iPad full-size elegant & discrete one-piece cased solution bundles     1st. iPad & iPhone secure email with Microsoft Exchange ActiveSync (EAS)     2012     1st. iPad & iPhone multi-app, multi-reader & multi-card secure app development toolkit     1st. iPad & iPhone consumer smart card reader for Identity & Access Management (IAM)     2011     1st. iPad & iPhone FIPS 140-2 secure browser app     1st. Mac-Windows remote access smart card integration     2006     1st. Mac-Windows secure U.S. Government Public Key Infrastructure (PKI)     1st. Mac-Windows U.S. Army Golden Master (AGM)     2003     1st. Mac-Windows Microsoft Active Directory, SSO & Policy management     2002     1st. Mac-Windows Microsoft Distributed File System (DFS)     1996     1st. Mac-Windows Microsoft SMB / CIFS network storage     We later co-wrote the Mac SMB / CIFS standards with Microsoft A particular appeal of our software to organizations is its leverage of standards, not seeking to lock-in to proprietary new server or cloud-based software. We focus on Apple enterprise integration and an ecosystem of national and international business partners, worldwide distributors and resellers.","Android, Cloud Computing, iOS, Mobile, Security, Software",http://thursby.com,"Arlington, Texas, United States",Securing enterprise & personal mobility,"807,232","9,431","15,733.5",-11.9%,-98.27%,3,1.08,-41.69%,92.12%,12.19%,"2,308,855","199,724",9.47%,"Dallas/Fort Worth Metroplex, Southern US",Active,1986-01-01,year,,11-50,,,,,,
Kotrak,https://www.crunchbase.com/organization/kotrak,,"Cloud Computing, Enterprise Resource Planning (ERP), Software",https://kotrak.com/,"Santa Clara, California, United States",Kotrak develops cloud-based business applications and ERP software.,"468,478","9,416","9,822.33",50.22%,164.29%,74,1.1,-33.89%,90.16%,1.33%,"2,250,407","-422,966",-15.82%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,1991-01-01,day,2,101-250,"Andrzej Kurdziel, Irena Kurdziel",,,,,
CALIBRE,https://www.crunchbase.com/organization/calibre,"CALIBRE, an employee-owned management consulting and information technology solutions company, delivers enduring solutions to Defense, Federal, and commercial clients to solve management, technology, and program challenges in the areas of financial performance and logistics; health and information management; human capital training and management; and infrastructure, engineering, and environment. With over 800 employees, CALIBRE provides tailored, integrated, and adaptable solutions developed using leading edge technology and proven methodologies that reduce operating costs, accomplish mission objectives, and improve quality and schedule performance; delivering value while answering the challenges of today and tomorrow.  CALIBRE partners with clients on their mission-essential needs, providing measurable results and capabilities that improve client performance.","Cloud Computing, Consulting, Enterprise Software, Information Technology, Management Consulting, Software",https://calibresys.com/,"Alexandria, Virginia, United States",CALIBRE is an employee-owned management consulting and information technology solutions company.,"188,566","8,483","8,071.33",2.97%,47.48%,0,1.12,-80.68%,87.89%,290.8%,"2,456,972","35,931",1.48%,"Washington DC Metro Area, East Coast, Southern US",Active,1989-01-01,year,,501-1000,,1,,10382816,USD,10382816
Wyse Technology,https://www.crunchbase.com/organization/wyse-technology,"Wyse is the global leader in cloud client computing.  The Wyse portfolio includes industry-leading thin, zero and cloud PC client solutions with advanced management, desktop virtualization and cloud software supporting desktops, laptops and next generation mobile devices. Cloud client computing replaces the outdated computing model of the unsecure, unreliable, energy-intensive and expensive PC, all while delivering lower TCO and a superior user experience. Wyse has shipped more than 20 million units worldwide and has over 200 million people interacting with their products each day, enabling the leading private, public, hybrid and government cloud implementations worldwide.  Wyse partners with industry-leading IT vendors, as well as globally-recognized distribution and service partners.","Cloud Computing, Mobile, Software",http://www.wyse.com,"San Jose, California, United States","Wyse Technology manufactures cloud client computing and provides services, software and hardware for the central management of IT resources.","165,813","7,952",,,,0,1,,100%,,"2,463,094",,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,1981-01-01,year,2,10001+,"Bernard Tse, Grace Tse",,,,,
Planet Networks,https://www.crunchbase.com/organization/planet-networks,"Planet Networks  has built and operates a next-generation fiber optic network to connect people and organizations throughout the greater NJ/NY/PA area to the fastest public Internet and private backbone connections available. For inquiries, telephone and contact numbers are used.","Cloud Computing, Information Technology, Internet",https://www.planet.net,"Newton, New Jersey, United States","Planet Networks focuses on hosting cloud services, internet and other IT solutions for banking, healthcare and education sectors.","237,435","7,870","7,934.17",-53.36%,143.08%,158,1.55,-42.34%,66.11%,42.02%,"2,474,275","925,802",59.79%,"Greater New York Area, East Coast, Northeastern US",Active,1994-01-01,year,1,11-50,Robert Boyle,,,,,
NPI,https://www.crunchbase.com/organization/npi-9b42,,"Cloud Computing, Cyber Security, Information Technology, VoIP",https://www.npinfo.com/,"Kent, Washington, United States","NPI renders managed services, VoIP, consultation, training, remediation, cloud computing & cybersecurity assessment solutions for companies.","465,183","7,569",,415.25%,,1,1.96,95.75%,4.25%,-95.75%,"2,635,624","-3,354,878",-56%,"Greater Seattle Area, West Coast, Western US",Active,1984-01-01,day,,11-50,,,,,,
Dynamic Concepts,https://www.crunchbase.com/organization/dynamic-concepts-9062,,"Cloud Computing, Information Technology, Internet, Web Development",https://www.dynamic.com/,"Irvine, California, United States","Dynamic Concepts is a cloud service, internet and web development company.","1,214,218","7,429","2,877.67","3,172.69%",,1,1.82,81.64%,18.36%,-81.64%,"2,547,492","-6,413,301",-71.57%,"Greater Los Angeles Area, West Coast, Western US",Active,1979-01-01,year,,11-50,,,,,,
Blackbaud,https://www.crunchbase.com/organization/blackbaud,"Blackbaud is a global provider of software and services designed for non-profit organizations enabling them to improve operational efficiency, build strong relationships, and raise more money to support their missions. Its products are utilized by approximately 19,000 organizations including the American Red Cross, Dartmouth College, the WGBH Educational Foundation, Episcopal High School, Lincoln Center, Cancer Research U.K., Special Olympics, and Arthritis Foundation. Blackbaud’s products and services are used for fundraising, constituent relationship management, financial management, direct marketing, school administration, ticketing, business intelligence, website management, prospect research, consulting, and analytics. The company was founded in 1981 and is based in Charleston, S.C.","Cloud Computing, Cloud Data Services, Non Profit, Software",https://www.blackbaud.co.uk/,"Charleston, South Carolina, United States",Blackbaud is a provider of software and services designed for non-profit organizations enabling them to build strong relationships and more.,"43,934","7,332","10,789.33",-16.16%,"5,161.22%","2,578",3.49,199.27%,24.41%,-72.58%,"2,701,129","356,696",15.21%,"East Coast, Southern US",Active,1981-01-01,year,1,1001-5000,Anthony Bakker,14,,131559075,USD,131559075
Dytech Group,https://www.crunchbase.com/organization/dytech-group,,"Cloud Computing, Information Technology, Professional Networking",https://www.dytech.com,"Winter Park, Florida, United States","The Dytech Group, Inc. helps companies with 5 to 100 computers use computer technology to reduce costs and increase productivity.","611,414","7,286",,-60.07%,-81.82%,2,1.25,0.01%,75%,0%,"2,590,358","1,105,981",74.51%,"East Coast, Southern US",Active,1982-01-01,year,,11-50,,,,142303,USD,142303
TeraTech,https://www.crunchbase.com/organization/teratech,,"Cloud Computing, Software",http://www.teratech.com,"Rockville, Maryland, United States","TeraTech handles the development of new ColdFusion apps and websites, maintenance, and updates on legacy websites and apps.","414,231","7,208","4,147",160.5%,132.98%,754,5.02,401.82%,35.19%,-64.81%,"2,615,427","-1,619,809",-38.25%,"Washington DC Metro Area, East Coast, Southern US",Active,1989-01-01,year,,11-50,,4,,92589,USD,92589
OpenLink Software,https://www.crunchbase.com/organization/openlink-software,"OpenLink Software Inc (founded 1992) is a software company headquartered in Burlington, Massachusetts, USA.  An acclaimed technology innovator, the company develops and deploys standards-compliant products covering data access middleware, data integration, data management, and distributed collaborative applications & frameworks (including social media). Its most recent innovations have been in the ""Semantic Web"" and ""Linked Data"" realms via initiatives such as [DBpedia](http://dbpedia.org/) and the [Linking Open Data Community](http://www.w3.org/wiki/SweoIG/TaskForces/CommunityProjects/LinkingOpenData) (LOD). OpenLink Software's product catalog includes: * the [OpenLink Universal Data Access (UDA) Suite](http://uda.openlinksw.com/) comprising ODBC, JDBC, OLE DB, ADO.NET, and XMLA Drivers and Data Providers, supporting all leading DBMS across all major hardware platforms and operating systems * the [OpenLink Virtuoso Universal Server](http://virtuoso.openlinksw.com/), available in both Open and Closed Source variations; a modern middleware and multi-model relational database engine hybrid that unleashes power of AI and Cognitive Computing via its ability to host and deploy public and/or private Semantic Webs of Linked Data  * the [OpenLink Structured Data Sniffer (OSDS)](http://osds.openlinksw.com/), a browser extension that turns conventional Web Browsers into powerful Semantic Web of Linked Data tools that also includes read-write capability . * the [OpenLink Smart Data Bot (OSDS)](http://osdb.openlinksw.com/), a Software as a Service (SaaS) solution that provides a common REST-ful interaction interface for APIs documented using OpenAPI (formerly Swagger) or Structured Data using terms from the Schema.org vocabulary. This solution also provides a powerful foundation for extending the capabilities (skills) of existing Smart Agents and Virtual Assistants. * the [OpenLink Data Explorer (ODE)](http://ode.openlinksw.com/), a browser extension that turns existing Web Browsers into Data Extract, Transform, and Load tools for the massive Linked Open Data Cloud. * the [YouID (OSDS)](http://youid.openlinksw.com/), a Web-scale verifiable Identity Management solution deployed as a Browser Extension, Mobile Application, and Hosted Solution. This tool put individuals and enterprises in control of their identity and associated claims, at Web-scale.  * the [OpenLink Structured Data Editor (OSDE)](http://osde.openlinksw.com/), a browser extension or hosted solution that adds Read-Write capability to conventional Web Browsers  . * the [URIBurner](http://linkeddata.uriburner.com/) service which delivers RDF-based structured descriptions of Web addressable resources (documents or real world objects) in a variety of formats through Generic HTTP URIs. The underlying technology is Virtuoso's Sponger, which takes an existing Web-accessible resource (webpage, media) and generates an RDF graph of its metadata using existing well-known ontologies as well as site-specific knowledge. URIBurner then re-presents this data either as a new HTML webpage, or directly as RDF in a variety of serializations (RDF/XML, text/n3, Turtle, JSON).  Specialties include: ""Data Access Middleware"", ODBC, UDBC, JDBC, ""OLE DB"", ADO.NET, ""Entity Frameworks"", SQL, RDBMS, RDF, XML, XSLT, SPARQL, ""Linking Open Data"", ""Semantic Web"", ""Linked Data"", ""Big Data"", NoSQL, ""Virtual Database,"" ""Data Virtualization"", Database, Middleware, ""Master Data Management"" (MDM), ""Artificial Intelligence"", ""REST"", ""APIs""","Artificial Intelligence, Cloud Computing, Cloud Data Services, Data Integration, Database, Identity Management, Machine Learning, Network Security, Semantic Search, Software",http://www.openlinksw.com,"Burlington, Massachusetts, United States","Provides a modern platform for exploiting power of AI, Semantic Web, Cognitive Data Virtualization, and Multi-Model Data Management","207,513","6,932","20,490.5",-27.57%,248.98%,171,1.4,-21.11%,82.33%,38.44%,"2,671,358","546,989",25.75%,"Greater Boston Area, East Coast, New England",Active,1992-01-01,year,1,11-50,Kingsley Idehen,1,,,,
Natural Networks,https://www.crunchbase.com/organization/natural-networks,,"Cloud Computing, Information Services, IT Management",https://www.naturalnetworks.com,"San Diego, California, United States","Natural Networks focuses on cloud computing, managed IT solutions, cabling solutions, and data backup and recovery services.","697,952","6,298","14,450.67",-57.63%,-51.88%,0,1,-54.61%,100%,259.45%,"2,781,169","1,120,629",67.49%,"Greater San Diego Area, West Coast, Western US",Active,1994-01-01,year,,11-50,,,,55842,USD,55842
Dynaxys,https://www.crunchbase.com/organization/dynaxys,"Dynaxys is a woman-owned small business (WOSB) that provides innovative and cost-effective technology solutions and business services to government, non-profit, and commercial customers. They provide business process outsourcing (accounts payable, billing and collections, general ledger management, and loan administration), internet hosting, and application development.","Billing, Cloud Computing, Information Technology, Internet, Non Profit, Outsourcing, Software",http://dynaxys.com,"Silver Spring, Maryland, United States",Dynaxys is a computer software company providing internet hosting and application development services.,"526,258","6,290","9,554.67",329.35%,"1,531.71%","1,338",3.68,-66.52%,23.34%,,"2,782,499","-2,935,598",-51.34%,"Washington DC Metro Area, East Coast, Southern US",Active,1981-01-01,day,,101-250,,,,,,
Abtech Technologies,https://www.crunchbase.com/organization/abtech-technologies,"Abtech Technologies was founded in 1989 in San Diego, California. Over the years the company has grown and diversified and is now a nationwide managed IT services and solutions company offering a wide range of IT products and services.","Cloud Computing, Cyber Security, Embedded Systems, Information and Communications Technology (ICT), Information Services, Information Technology, IT Management",https://abtechtechnologies.com/,"Carlsbad, California, United States","Abtech Technologies is a leading IT solutions, support and managed services provider based in Carlsbad California.","269,677","5,716","1,833.33","1,311.36%",-94.64%,39,1.47,-0.64%,52.55%,1.96%,"3,044,166","-4,905,721",-61.71%,"Greater San Diego Area, West Coast, Western US",Active,1988-01-01,day,,101-250,,,,1277016,USD,1277016
Matthijssen Business Systems,https://www.crunchbase.com/organization/matthijssen-business-systems,,"Cloud Computing, Information Technology, Network Security, VoIP",https://www.mattnj.com,"Cedar Knolls, New Jersey, United States","Matthijssen Business Systems specializes in network security, cloud computing and VoIP services.","456,975","5,609","14,722.5",-63.24%,-83.22%,24,1.52,-20.52%,47.66%,472.15%,"3,086,387","1,446,412",88.2%,"Greater New York Area, East Coast, Northeastern US",Active,1958-01-01,year,,11-50,,,,467965,USD,467965
EMSCO Solutions,https://www.crunchbase.com/organization/emsco-solutions,,"Cloud Computing, Information Services, Information Technology, Project Management",https://www.emscosolutions.com,"Oklahoma City, Oklahoma, United States","EMSCO Solutions is an IT firm that provides IT project management, server support, network security, and data backup solutions services.","1,532,973","5,320",,,,10,1.25,,75%,,"3,353,097",,,Southern US,Active,1948-01-01,year,,1-10,,,,312608,USD,312608
Matrixforce,https://www.crunchbase.com/organization/matrixforce,"Most business leaders are just trying to go the distance, but they have questionable IT support that just wants to sell products and bill hours. Our patent-pending process for vetted IT support helps you streamline your technology to improve competitive advantage and avoid willful neglect, with no one compensated by billable hours or product commissions. We are internationally published and annually audited experts in cybersecurity and managed IT services, leveraging Microsoft Gold Cloud Computing specialization in Office 365, Enterprise Mobility, and Azure. Since 1978, independent business analysts and industry authorities have highlighted our client success stories of competitive advantage.","Cloud Computing, Cloud Security, Cyber Security, Information Technology",https://www.matrixforce.com,"Tulsa, Oklahoma, United States",Vetted IT Support for Financial and Professional Service Firms,"697,909","5,068","1,601.33","3,128.03%",,"1,158",5.67,466.67%,66.67%,-33.33%,"3,417,787","-6,394,010",-65.17%,Southern US,Active,1978-01-01,year,,11-50,,,,173593,USD,173593
Clean Air Engineering,https://www.crunchbase.com/organization/clean-air-engineering,"CleanAir Engineering provides stack Testing, Mercury Monitoring, Cooling Tower Testing, Flare Services, Power Plant Performance Testing, Rental Equipment, Ambient Air Monitoring, Clean Air, and Clean Cloud.","Cloud Computing, Hardware, Manufacturing",http://www.cleanair.com,"Palatine, Illinois, United States","CleanAir is established in areputation for excellence on projects of all sizes, ranging from boiler, APC equipment and cooling towers.","244,304","4,654","3,567.17",-21.4%,"7,000%",71,3.21,219.75%,36.79%,-63.04%,"3,545,402","593,804",20.12%,"Greater Chicago Area, Great Lakes, Midwestern US",Active,1972-01-01,year,,51-100,,,,,,
"Optimal Networks, Inc.",https://www.crunchbase.com/organization/optimal-networks,"Optimal Networks, Inc. provides comprehensive computer and network support services to small- and mid-sized businesses, associations, and law firms. For over two decades, they have helped more than 300 clients with full or partial IT management outsourcing, cloud computing solutions, and strategic technology guidance. Managed IT Services, Consulting, Strategic Direction, User Technical Support, Backup and Disaster Recovery, Website Creation and Hosting, Cloud, Private Cloud, Public Cloud, Hybrid Cloud, Hosted Servers, Document Management, Email, and more.","Cloud Computing, Consulting, IT Management",http://www.optimalnetworks.com,"Rockville, Maryland, United States","Optimal Networks provides computer and network support services to small and mid-sized businesses, associations, and law firms.","255,416","4,394","3,539",91.54%,-81.25%,0,1,0%,100%,0%,"3,627,021","-1,127,843",-23.72%,"Washington DC Metro Area, East Coast, Southern US",Active,1991-01-01,year,1,11-50,Heinan Landa,,,374993,USD,374993
DynTek,https://www.crunchbase.com/organization/dyntek,"From virtualization and cloud computing to unified communications and collaboration. DynTek provides professional technology solutions across the three core areas of your technical environment: Infrastructure/Data Center, Application Platforms and End Point Computing. DynTek holds the top medallion levels across a broad range of industry-leading technology manufacturers.  When looking for a Cisco Gold, Microsoft Gold, VMware Premier, Citrix Platinum, McAfee Elite, Dell Certified, HP Preferred partner... you will find one - DynTek.","Cloud Computing, Consulting, Enterprise Software, Network Security, Virtualization",http://www.dyntek.com,"Newport Beach, California, United States","DynTek offers technology solutions that focus on infrastructure, data center, application platforms, and end point computing.","184,111","4,274","2,493.67","12,111.43%",-95.68%,0,1.05,5.43%,94.57%,-5.43%,"3,644,614","-6,517,344",-64.13%,"Greater Los Angeles Area, West Coast, Western US",Active,1989-01-01,year,,501-1000,,,,7803363,USD,7803363
Irth Solutions,https://www.crunchbase.com/organization/irth-solutions,"irth Solutions provides cloud-based, field service management software to the utility and energy industries. Our innovative software helps organizations increase productivity of their field workforce enabling them to maximize the performance of assets while ensuring safety and meeting government regulations. For nearly two decades, irth Solutions has helped damage prevention professionals protect their underground assets and GIS professionals have the most accurate and updated maps. Our software is made for the field workforce working around critical assets, available when you need it and delivered securely.","Asset Management, Cloud Computing, Computer, Software, Telecommunications",http://www.irthsolutions.com/,"Columbus, Ohio, United States","Irth Solutions provides productivity tools for the utility, energy, and telecom industries.","171,225","4,172","3,957.83",57.08%,"2,480.83%",0,1,-38.56%,100%,45.73%,"3,681,059","-628,326",-14.58%,"Great Lakes, Midwestern US",Active,1985-01-01,year,,11-50,,4,,,,
Taylored Systems,https://www.crunchbase.com/organization/taylored-systems,"Taylored Systems specializes in cloud computing systems, IT, security, structured cabling, and voice solutions.","Cloud Computing, Information Technology, Security, Telecommunications",https://www.taylored.com/,"Noblesville, Indiana, United States","Taylored Systems specializes in cloud computing systems, IT, security, structured cabling, and voice solutions.","558,764","3,884","3,932.83",458.05%,,0,1.16,15.53%,84.47%,-15.53%,"3,798,875","-3,793,016",-49.96%,"Great Lakes, Midwestern US",Active,1982-01-01,year,,11-50,,,,564655,USD,564655
Norstar Networks,https://www.crunchbase.com/organization/norstar-networks,"NORSTAR Networks is a voice and data solutions provider company and one-stop-solution network services company. They deliver custom-tailored solutions that drive business performance and lower costs. It provides value through telecommunications consulting, efficient service delivery, and exceptional customer service.","Cloud Computing, Telecommunications, VoIP",https://norstar.net,"Wilkes Barre, Pennsylvania, United States",NORSTAR Networks is a voice and data solutions provider company and one-stop-solution network services company.,"386,502","3,290",,28.07%,,0,1,0%,100%,0%,"4,037,629","-338,878",-7.74%,"Great Lakes, Northeastern US",Active,1987-01-01,year,,11-50,,,,444359,USD,444359
Innovative Solutions,https://www.crunchbase.com/organization/innovative-solutions-7b6f,"Innovative Solutions is a web design company focusing on helping every small to midsize business. It specializes in cloud consulting, cloud migrations, cloud optimization, and cloud-native development. It is an IT solutions provider that employs with certifications and competencies.","Cloud Computing, Computer, Software, Web Design",http://www.innovativesol.com,"West Henrietta, New York, United States",Innovative Solutions is a web design company focusing on helping every small to midsize business.,"16,647","3,255","6,784.17",-62.03%,"23,550%",946,4.27,257.44%,48.99%,-39.16%,"4,084,788","1,847,396",82.57%,"East Coast, Northeastern US",Active,1989-01-01,day,1,251-500,Justin Copie,,,916695,USD,916695
Intequus,https://www.crunchbase.com/organization/intequus,"Intequus simplifies technology evolution by combining multiple vendor services into a single partnership. This includes managing supply chains, inventory, deployment logistics, decommissioning, and lifetime technical support. They also offer cloud education services.","Cloud Computing, Data Center",https://www.intequus.com,"Golden Valley, Arizona, United States",Intequus provides lifecycle edge infrastructure services.,"929,131","3,251","8,286.33",51.14%,,0,1,-25%,100%,49.99%,"4,086,755","-542,116",-11.71%,Western US,Active,1989-01-01,year,,51-100,,,,,,
Media3 Technologies,https://www.crunchbase.com/organization/media3-technologies,,"Apps, Cloud Computing, Software, Web Development",https://www.media3.net/index.cfm,"Pembroke, Massachusetts, United States","Media3 Technologies is an IT company that provides cloud computing, web development, applications and windows servers.","996,205","3,234",,,,0,1,,100%,,"4,150,362",,,"Greater Boston Area, East Coast, New England",Active,1995-01-01,year,,11-50,,,,1364405,USD,1364405
Synergy Resources,https://www.crunchbase.com/organization/synergy-resources,"Synergy Resources provides world class ERP software, support, and services to manufacturing companies. Synergy, with offices in New York and Toronto, has over 100 professionals that are located throughout the United States and Canada. Synergy Resources’ multi-disciplinary support team include professionals in manufacturing, financials, warehousing, and technology. Synergy utilizes lean manufacturing, an ecosystem of best-in-class solutions, and business process re-engineering techniques to enhance their customer’ business. Further information about Synergy Resources and Synergy Resources Canada, or visit www.synergyresources.net","Cloud Computing, Enterprise Resource Planning (ERP), Enterprise Software, Manufacturing, Software",http://synergyresources.net,"Central Islip, New York, United States","Synergy Resources provides world class ERP software, support, and services to manufacturing companies.","375,874","3,166",,,,92,1.6,,40.45%,,"4,202,995",,,"Greater New York Area, East Coast, Northeastern US",Active,1992-01-01,year,,101-250,,,,925895,USD,925895
Primeon,https://www.crunchbase.com/organization/primeon-558a,,"Cloud Computing, Information Technology",http://primeon.com,"Woburn, Massachusetts, United States","Primeon offers application security, pen-testing, security assessments, privacy scans and cloud computing applications.","296,218","3,090",,,,20,2,,50%,,"4,162,275",,,"Greater Boston Area, East Coast, New England",Active,1995-01-01,year,,11-50,,,,950872,USD,950872
Dynamic Network Solutions,https://www.crunchbase.com/organization/dynamic-network-solutions-c48f,"Dynamic Network Solutions is a technology support service to assist schools, small businesses, maintenance, and planning. Their services include cloud data migrations, cybersecurity, consulting, and anxiety surrounding technology.","Cloud Computing, Consulting, Cyber Security, Information Technology",https://www.dnsolutions.com,"Burtonsville, Maryland, United States",Dynamic Network Solutions provides information technology and network engineering services.,"900,911","2,934",,102.76%,,15,2.5,150%,50%,-50%,"4,275,831","-1,492,390",-25.87%,"Washington DC Metro Area, East Coast, Southern US",Active,1993-01-01,year,,11-50,,,,,,
42,https://www.crunchbase.com/organization/42-2905,"42 is an information technology and service company. It offers services like strategic technology projects, managed services, it services, security and compliance, cloud solutions, and more.","Cloud Computing, Cloud Security, Information Technology, IT Infrastructure",http://www.42inc.com,"Berkeley, California, United States",42 is an information technology and service company.,"525,688","2,808","3,013",94.73%,464.29%,0,1.13,13.25%,86.75%,-13.25%,"4,349,835","-1,429,792",-24.74%,"San Francisco Bay Area, West Coast, Western US",Active,1992-01-01,year,,11-50,,,,38723,USD,38723
DataSmith Network Solutions,https://www.crunchbase.com/organization/datasmith-network-solutions,,"Cloud Computing, Information Technology",https://datasmithnetworks.com/,"Walpole, Massachusetts, United States",Datasmith Network Solutions is the IT services provider.,"512,780","2,764",,,,0,1,,100%,,"4,479,956",,,"Greater Boston Area, East Coast, New England",Active,1986-01-01,day,,1-10,,,,56395,USD,56395
EasyStreet,https://www.crunchbase.com/organization/easystreet,,"Cloud Computing, Web Hosting",http://easystreet.com,"Beaverton, Oregon, United States","EasyStreet is a company that provides web-hosting, email and internet services to residential and small business customers.","376,617","2,640",,0.15%,,0,1,-33.33%,100%,100%,"4,572,776","87,189",1.94%,"West Coast, Western US",Active,1995-01-01,year,,51-100,,,,,,
KWI,https://www.crunchbase.com/organization/kwi-inc,"KWI is a cloud-based technology powers all the solutions you need to create unified customer experiences. It is a Point of Sale, Merchandising, eCommerce, CRM, and Loss Prevention solution, all from a single database. Since 1985, KWI has delivered ongoing innovation – from SaaS to advancements in Unified Commerce that keep us in the forefront of cloud retail solutions. ","Cloud Computing, Computer, E-Commerce, SaaS, Software",https://www.kwi.com/,"Greenvale, New York, United States",KWI offers a complete commerce solution for specialty retailers.  ,"177,150","2,538","11,283",-87.17%,"2,250%",161,2.51,151.1%,9.34%,-90.66%,"4,561,865","3,140,398",220.93%,"Greater New York Area, East Coast, Northeastern US",Active,1985-01-01,year,1,251-500,Sam Kliger,,,3135681,USD,3135681
ConnectOn,https://www.crunchbase.com/organization/connecton,,"Cloud Computing, Consulting, Information Technology, Security",https://connecton.com,"Tampa, Florida, United States","ConnectOn is an IT, cloud, security, and consulting services provider company.","381,370","2,496",,,,45,1.31,,68.88%,,"4,594,718",,,"Tampa Bay Area, East Coast, Southern US",Active,1982-01-01,year,,11-50,,,,,,
Genesis Business Communication Solutions,https://www.crunchbase.com/organization/genesis-business-communication-solutions,"Genesis Business Communication Solutions is a 37-year-old Houston-based communications technology solution provider with a proven track record of customer satisfaction. They provide the perfect combination of services and products to enhance the productivity and profitability of their customers' organizations. Their product lines include Mitel, ESI, RingCentral, Avigilon Security, LifeSize Video Conferencing, Ruckus Wireless, Extreme Networks, Cloud Computing.","Cloud Computing, Cyber Security, Network Security, Telecommunications, Unified Communications, VoIP, Wireless",https://www.genesisbcs.com/,"Houston, Texas, United States",Genesis Business Communication Solutions is a communications technology solution provider.,"385,249","2,464",,,,0,1,,100%,,"4,712,061",,,"Greater Houston Area, Southern US",Active,1983-01-01,year,,11-50,,,,741333,USD,741333
Accucom Consulting,https://www.crunchbase.com/organization/accucom-consulting,,"Cloud Computing, Consulting, Information Services, IT Infrastructure, Software",http://www.accucomci.com/,"Westport, Connecticut, United States","Accucom Consulting provides IT infrastructure, cloud hosting, security, data backup, disaster recovery and business continuity solutions.","1,320,952","2,449",,,,45,2,,50%,,"4,724,649",,,"East Coast, New England, Northeastern US",Active,1992-01-01,year,,11-50,,,,223782,USD,223782
First Option,https://www.crunchbase.com/organization/first-option-d987,"First Option is a hosted, developed, modernized, integrated, and interfaced software to meet cross-industry business requirements. Their services include information technology, project management, application modernization, and cloud accounting software.","Cloud Computing, Consulting, Information Technology, Software",https://www.1stoption.com,"Cave Creek, Arizona, United States",First Option is a software development and consulting company.,"653,422","2,293",,,,0,1,,100%,,"4,858,599",,,"Greater Phoenix Area, Western US",Active,1995-01-01,year,,51-100,,,,,,
TwoConnect,https://www.crunchbase.com/organization/twoconnect,,"Business Intelligence, Cloud Computing, Data Integration, SaaS, Software",http://www.twoconnect.com,"Miami, Florida, United States","TwoConnect is an IT company that renders data integration, SaaS, business process automation, cloud migration and data management.","256,351","1,959","1,902",-65.34%,,82,1.17,16.81%,95.76%,-4.22%,"4,992,642","2,126,073",74.17%,"Greater Miami Area, East Coast, Southern US",Active,1995-01-01,year,,11-50,,,,126460,USD,126460
