Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Ace Cloud Hosting,https://www.crunchbase.com/organization/ace-cloud-hosting,"Ace Cloud Hosting, the winner of User Favorite Award in application hosting category at Accountex USA 2016, provides hosting services for accounting apps, tax software, office suites, managed servers, and private server. 99.999% guaranteed uptime, 24x7 customer support, 100-days data backup.","Cloud Computing, Web Hosting",https://www.acecloudhosting.com/,"Pompano Beach, Florida, United States","Ace Cloud Hosting is an authorized QuickBooks hosting and application hosting provider, powered by Real Time Cloud Services, LLC.","192,775","27,363","42,257.83",-41.23%,133.77%,713,1.31,-5.08%,85.52%,11.22%,"1,225,540","399,284",48.32%,"Greater Miami Area, East Coast, Southern US",Active,2004-01-01,year,1,251-500,Randy Johnston,,,194472,USD,194472
Velo IT Group,https://www.crunchbase.com/organization/velo-it-group,,"Cloud Computing, Consulting, Information Technology, IT Infrastructure, IT Management, Professional Services, VoIP",https://velomethod.com,"Dallas, Texas, United States",Velo IT Group provides managed IT services & consulting service.,"567,397","26,148","8,662.5","1,599.03%",744.83%,78,1.55,55.16%,50%,-50%,"1,261,167","-4,265,919",-77.18%,"Dallas/Fort Worth Metroplex, Southern US",Active,2006-01-01,day,1,11-50,Taylor Toce,,,13893,USD,13893
Slick Cyber Systems,https://www.crunchbase.com/organization/slick-cyber-systems,,"B2B, Cloud Computing, Cyber Security, Information Technology",https://www.slickcybersystems.com/,"White Haven, Pennsylvania, United States","Slick Cyber Systems is a B2B IT consulting firm that offers managed IT, backup & recovery, cyber security and cloud computing services.","1,064,696","25,823",,"9,756.11%",,0,1,0%,100%,0%,"1,271,671","-7,435,501",-85.4%,"Great Lakes, Northeastern US",Active,2002-01-01,year,,1-10,,,,,,
Click2Mail,https://www.crunchbase.com/organization/c2m-llc,"Click2Mail provides a complete outsourcing solution for the printing, mailing and tracking of documents, postcards and accountable mail. Using cloudbased process automation tools, users securely transmit files to Click2Mail for overnight printing and mailing, with no minimum volume, no subscription fees and no trips to the post office. With APIs and software as a service (SaaS) integration tools, Click2Mail enables organizations of all sizes to optimize mailing processes and reduce costs.","Cloud Computing, Email, SaaS, Software",https://www.click2mail.com,"Arlington, Virginia, United States","Click2Mail offers a cloud-based platform for automating postal mail via SaaS on the Web, APIs, and third-party application integration.","219,621","23,631","47,130.83",-17.14%,24.14%,"1,116",10.26,74.13%,12.53%,-65.44%,"1,351,225","224,873",19.96%,"Washington DC Metro Area, East Coast, Southern US",Active,2003-12-03,day,1,11-50,Lee Garvey,,,201454,USD,201454
Zmanda,https://www.crunchbase.com/organization/zmanda,"Zmanda, Inc. provides cloud backup and open source backup and recovery software and services to small and mid-size enterprises. It offers Amanda Enterprise, an open source backup and recovery software to protect Linux, Solaris, Windows, and Mac OS X environments; Zmanda Recovery Manager (ZRM) for MySQL for scheduling full and incremental backups of MySQL database; Zmanda Backup Appliance, a pre-configured virtual backup server that enables IT organizations to install a backup and recovery solution for heterogeneous desktops and servers; and Zmanda Cloud Backup (ZCB) which backs up a Windows server, desktop or laptop directly to Amazon's Storage Cloud. The company also provides MySQL backup and recovery training, remote installation services for ZRM, backup and recovery implementation services, continuity and compliance consulting, and technical support services. It has strategic alliances with Sun Microsystems, Inc.; Oracle; Amazon Web Services LLC; MySQL AB; Red Hat, Inc.; Ubuntu; Intel Corporation; NetApp; Novell, Inc.; XenSource; and Coverity, Inc.  The company was founded in 2005 and is based in Sunnyvale, California.","Cloud Computing, Open Source, Software",http://www.zmanda.com,"Sunnyvale, California, United States",ZManda is an open source and cloud backup software company providing software and related services for small and medium-sized enterprises.,"278,222","21,462","11,905.83",246.38%,107.41%,280,1.3,-11.34%,88.28%,6.98%,"1,436,936","-1,250,321",-46.53%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2005-01-01,year,2,51-100,"Chander Kant, Paddy Sreenivasan",,,,,
Curve Dental,https://www.crunchbase.com/organization/curve-dental,"Curve Dental is a dental software company that delivers office management via the web. How cool is that? Dental billing software for your office on the web means you can access your patient data from anywhere at any time; from home, work or play. And your data is more secure with our dental software. Let us worry about data backup and security. You stay focused on your office and your patients. You'll also save oodles of money because our dental software doesn't require expensive computers, servers or IT services.","Cloud Computing, Dental, Internet, SaaS, Software, Web Development",http://www.curvedental.com,"Provo, Utah, United States",Curve Dental is a cloud-based dental software solution provides a modern method to simplifying and streamlining dental practice.,"141,980","21,324","21,600.33",4.87%,-42.8%,310,3.05,25.47%,37.34%,-13.28%,"1,441,444","39,690",2.83%,Western US,Active,2004-08-01,day,1,101-250,Matthew Dorey,,,,,
QuickPacket,https://www.crunchbase.com/organization/quickpacket,,"Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Storage, IaaS",https://www.quickpacket.com,"Charlotte, North Carolina, United States","Dedicated servers, cloud, co-location, and related services","426,310","20,039","9,620.33",130.7%,"1,175.31%","1,033",6.39,388.67%,35.93%,-52.45%,"1,490,240","-733,795",-32.99%,"East Coast, Southern US",Active,2003-06-15,day,1,1-10,Jeff Kehe,,,35559,USD,35559
"SutiSoft, Inc.",https://www.crunchbase.com/organization/sutisoft,"SutiSoft is a leading provider of integrated business management solutions which deliver some of the richest feature sets in the industry through simple and easy-to-use interfaces that are built on an open platform architecture that allows easy integration with third party applications.  SutiSoft's solutions are tailor-made to suit the needs of customers of all sizes - from small businesses to large global enterprises. It also has one of the fastest development cycles in the industry, allowing them to incorporate user feedback into our solutions in a matter of weeks.  SutiSoft offers over 20 business productivity applications developed to meet the needs of all businesses and functions. Some of the company's specialties are: Travel and Expense Management; Human Value Management; Customer Relationship Management; Procurement Management; Wireless Expense Management; Business Intelligence Solutions; To address the needs of businesses of various sizes, SutiSoft's products come in several versions. The basic version of a solution is always free, while other versions are competitively priced. The company employs a flexible pricing model, which means that customers are free to pick the plan of their choice and pay only for the features that they actually use.  Sutisoft is headquartered in Los Altos, California, and has offices in Germany, India, and Japan.","B2B, Cloud Computing, Cloud Management, CRM, Enterprise Software, Human Resources, SaaS, Software",http://www.sutisoft.com,"Los Altos, California, United States",Integrated Business Management Solutions,"138,266","18,968","14,259.33",172.61%,15.83%,761,6.53,25.95%,24.77%,-59.74%,"1,563,539","-1,103,553",-41.38%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2006-01-01,year,1,251-500,N.D. Reddy,,,274014,USD,274014
WANdisco,https://www.crunchbase.com/organization/wandisco,"CEO David Richards and Chief Scientist Dr. Aahlad co-founded WANdisco in 2005. They grew the company without raising any private equity, venture capital or angel funding and led it to a highly successful IPO on the London Stock Exchange on June 1st 2012. The IPO raised over $24 million and was oversubscribed by more than 300%. The list of investors included Fidelity, Legal & General, BlackRock, Artemis, Hargreave Hale, Cazenove, M&G, Octopus and Standard Life. Chief Scientist Dr. Yeturu Aahlad is a leading authority on distributed computing. His vision and years of persistence led to the invention of WANdisco's patented Active Data Replication™ technology. The technology enables continuous consistent connectivity to data as it changes wherever it is located. It provides you with access to your data anytime and anywhere with no downtime and no disruption.  WANdisco has an OEM with IBM as well as strategic partnerships with Amazon Web Services, Cisco, Google, HP Enterprise, Microsoft Azure and Oracle to resell its patented technology. WANdisco works directly with Fortune 1000 companies around the world to ensure their data gives them the real insight they need. To learn more about WANdisco's story watch https://www.youtube.com/watch?v=KXwzQYVxZFM","Analytics, Big Data, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Storage, Data Storage, Enterprise Software, Open Source, Software",http://www.wandisco.com,"San Ramon, California, United States","WANdisco, the world leader in Active Data Replication™, enables the replication of continuously changing data to different environments.","5,731","18,184","11,865",42.94%,-97.56%,17,1.42,3.89%,78.78%,2.48%,"1,598,969","-297,631",-15.69%,"San Francisco Bay Area, West Coast, Western US",Active,2005-11-01,day,4,251-500,"David Richards, Jim Campigli, Rahul Bhargava, Yeturu Aahlad",,,,,
Remote Techs,https://www.crunchbase.com/organization/remote-techs,,"Cloud Computing, IT Management, SEO, Software",https://www.remotetechs.com/,"Pacoima, California, United States","Remote Techs is an IT company that provides data backup, cybersecurity, digital marketing, VoIP, web and app development solutions.","1,313,459","17,844","21,137.5",-66.41%,172.92%,786,2.6,10.5%,30%,-14.99%,"1,616,170","808,671",100.15%,"Greater Los Angeles Area, West Coast, Western US",Active,2006-01-01,year,,11-50,,,,77857,USD,77857
QuoteColo,https://www.crunchbase.com/organization/quotecolo,,"Cloud Computing, Information Technology, Web Hosting",https://www.quotecolo.com,"Boston, Massachusetts, United States","QuoteColo offers quotations for colocation, dedicated servers, cloud computing and managed hosting.","504,090","17,474","10,054",115.25%,"1,362.5%",0,1.02,-39.31%,98.32%,52.81%,"1,634,088","-804,875",-33%,"Greater Boston Area, East Coast, New England",Active,2005-01-01,day,,1-10,,,,,,
ServerPronto,https://www.crunchbase.com/organization/serverpronto,"ServerPronto offers dedicated servers and cloud hosting solutions. Starting at $39.95, their servers start with 500GB of storage, 5 terabytes of traffic, a variety of Linux and windows servers and more. Launched in 2003, ServerPronto is headquartered in Miami, Florida.","Cloud Computing, Cloud Data Services, Data Center, Internet, Web Hosting",https://www.serverpronto.com/,"Miami, Florida, United States",ServerPronto offers dedicated servers and cloud hosting solutions.,"414,198","17,264","18,568",-41.81%,-93.15%,28,1.08,-58.18%,96.3%,81.73%,"1,614,836","514,762",46.79%,"Greater Miami Area, East Coast, Southern US",Active,2003-01-01,year,,11-50,,,,,,
Mindsight,https://www.crunchbase.com/organization/mindisght,"Mindsight is a full-service Chicago IT consulting firm that provides managed IT services and solutions for every area of the IT landscape. Our experienced and talented team of highly certified engineers and solution architects can help your company use the resources you have to their fullest potential. Our clients have relied on us for decades of experience, cutting-edge technology solutions from the industry’s top manufacturers, and for being a reliable partner. From the data center to the contact center and beyond, we’re here to listen, solve problems, and deploy the infrastructure you need to succeed.  ","Cloud Computing, Consulting, Information Technology",https://www.gomindsight.com,"Downers Grove, Illinois, United States","Mindsight, an IT consulting firm, provides thoughtfully-crafted and thoroughly-vetted perspectives to your toughest technology challenges.","322,954","16,765","12,138.33",66.93%,205.26%,58,1.38,6.5%,80.25%,9.74%,"1,639,724","-438,293",-21.09%,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2004-01-01,year,1,51-100,Ed Kapelinski,,,813882,USD,813882
Community WFM,https://www.crunchbase.com/organization/community-wfm,,"Cloud Computing, Information Technology, Mobile Apps, Software, Web Hosting",https://www.communitywfm.com/,"Richardson, Texas, United States","CommunityWFM Provides cloud-hosted, 100% browser-based, forecasting, scheduling, adherence, WFM solutions for contact centers of all sizes.","385,945","16,233","755,274.33",-98.7%,-36.34%,"2,728",2.17,-38.84%,55.55%,55.52%,"1,671,276","1,587,208","1,888%","Dallas/Fort Worth Metroplex, Southern US",Active,2005-01-01,year,3,11-50,"Daryl Gonos, Peter Schmidt, Todd Cotharin",,,,,
sikka.ai,https://www.crunchbase.com/organization/sikka-software,"Sikka Software is helping to rethink the important retail healthcare market using an award-winning single API cloud platform with Artificial Intelligence and Predictive Analytics. Sort of like Stripe in payments and Twilio in communications, Sikka is focusing on non-physician practices in dentistry, vets, optometry, chiropractic, orthodontic and oral surgery. Sikka Software now has 35,000 practice installations and 120 million patients on its platform. The Sikka API Platform connects to 96% of the retail healthcare market and all practice management systems and financial systems practices use. There are 50 apps built by suppliers (many of them Fortune 500) on Sikka platform and 4 apps that Sikka has built on its own. The company vision is to become a global, real-time, platform that connects and empowers the patients, providers and suppliers. The total services spend in this market is more than $260B per year. Sikka ONE API won the Best Health API Award for 2019 from API World.","Artificial Intelligence, Cloud Computing, Health Care, SaaS, Software",https://www.sikkasoft.com,"San Jose, California, United States","sikka.ai is optimizing the business of healthcare with connectivity, applications and insights.","20,746","15,650","13,682.5",-27.01%,233.14%,583,3.2,57.74%,20%,-64.72%,"1,738,146","300,482",20.9%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2004-01-01,year,1,11-50,Vijay Sikka,,,375132,USD,375132
Cloud Brigade,https://www.crunchbase.com/organization/cloud-brigade,,"Cloud Computing, Information Technology, Internet of Things, Software",https://www.cloudbrigade.com/,"Santa Cruz, California, United States","Cloud Brigade is an IT company specialized in business intelligence, IoT, cloud computing and software development services.","611,976","15,402","7,587.17",200.88%,-20.83%,22,1.01,1.25%,99.22%,-0.78%,"1,755,299","-1,611,599",-47.87%,"San Francisco Bay Area, West Coast, Western US",Active,2005-01-01,day,,1-10,,,,,,
Dotmatics,https://www.crunchbase.com/organization/dotmatics,"Dotmatics is a leader in R&D scientific software connecting science, data, and decision-making. Its enterprise R&D platform and scientists’ favorite applications drive efficiency and accelerate innovation. More than 2 million scientists and 10,000 customers trust Dotmatics to help them create a healthier, cleaner, safer world. Dotmatics is a global team of more than 800 employees dedicated to supporting its customers in over 180 countries. In March of 2021, Dotmatics joined forces with Insightful Science through a merger. In April 2022, the two companies consolidated under the Dotmatics brand.The company’s principal office is in Boston, with 14 offices and R&D teams located around the world. Dotmatics is backed by Insight Partners, a leading global venture capital and private equity firm investing in high-growth technology and software scale-up companies. Learn more about Dotmatics, its platform, and applications including GraphPad Prism, Geneious, SnapGene, Protein Metrics, and LabArchives at https://dotmatics.com.","Bioinformatics, Biopharma, Biotechnology, Cloud Computing, Computer, Data Integration, Data Visualization, Life Science, Pharmaceutical, SaaS",https://www.dotmatics.com/,"Boston, Massachusetts, United States","Dotmatics is the global leader in R&D scientific software connecting science, data, and decision-making.","243,024","14,952","14,689.83",-4.35%,78.63%,443,2.32,42.03%,68.3%,-11.71%,"1,739,916","125,920",7.8%,"Greater Boston Area, East Coast, New England",Active,2005-01-01,year,2,501-1000,"Alastair Hill, Steve Gallagher",2,,,,
X1 Discovery,https://www.crunchbase.com/organization/x1-technologies,"X1 solutions are powered by patented and award-winning technology. X1 supports more than 600 enterprise customers and more than 500,000 active commercial and government users. X1 leads the industry in providing the best user experience for search and eDiscovery solutions across a diverse range of business uses and IT environments; uniquely supporting search on traditional or virtualized desktops and servers, including servers in virtual data centers or in the cloud. At the same time, X1 provides a very intuitive ‘single pane of glass’ through which professionals can view and act upon critical information. Whether looking for local emails and files stored in Exchange or SharePoint or attachments scattered across network servers and the cloud, X1’s unified interface displays reliable, comprehensive results as fast as you type, as well as integrated, application-specific post-search actions allowing users to act on information once it’s found. X1 is highly popular because our products quickly locate critical data, enabling our customers to dedicate time saved searching or recreating work to thoughtful analysis, problem-solving, and improving their organization’s bottom line. X1 was founded as X1 Technologies, Inc. in 2003, and X1 Discovery, Inc. was formed in 2011 to expand the X1 product line to include eDiscovery and social media products. In 2012, the full suite of X1 products was combined under X1 Discovery, Inc.","Cloud Computing, Compliance, Document Management, Ediscovery, Enterprise Software, Productivity Tools, Risk Management, Social Media, Software",https://www.x1.com,"Los Angeles, California, United States",X1 offers solutions that enable knowledge workers to access all forms of corporate data through a single interface.,"24,536","14,377","15,706.83",-22.23%,-56.19%,92,3.15,69.89%,45.16%,-26.28%,"1,826,597","270,699",17.4%,"Greater Los Angeles Area, West Coast, Western US",Active,2003-01-01,year,3,11-50,"John Patzakis, Mark Goodstein, William T Gross",,,236617,USD,236617
Virpus,https://www.crunchbase.com/organization/virpus,"Virpus.com is a leading provider in XEN VPS Hosting. Virpus.com was founded in February of 2006 by Kenneth Odem and Nicholas Rose with the mission of providing virtualized solutions at highly competitive price points. Today, Virpus.com fulfills this mission by consistently providing reliable services at exceptionally competitive pricing with our Xen SSD line up!","Cloud Computing, Computer, Software",http://www.virpus.com,"Jersey City, New Jersey, United States",Virpus.com is a provider in XEN VPS Hosting and Bare Metal Cloud servers.,"621,552","14,141",,705.3%,-38.59%,708,6.23,-7.73%,15.31%,,"1,791,274","-3,129,274",-63.6%,"Greater New York Area, East Coast, Northeastern US",Active,2006-01-01,year,,,,,,,,
Hattiloo Theatre,https://www.crunchbase.com/organization/hattiloo-theatre,"As the only freestanding Black repertory theatre in five surrounding states, Hattiloo has developed a strong regional audience. Hattiloo is known for offering high-quality, free programming and performances staged throughout the city, engaging over 5,000 people each year. The evolution of its artistic vision and programming, and the success of its business model has made Hattiloo a sought-after resource nationwide.","Cloud Computing, Internet",https://hattiloo.org/,"Memphis, Tennessee, United States","Hattiloo Theatre is offering high-quality, free programming and performances","1,148,997","14,016",,104.05%,-99.49%,7,1.78,0.62%,40.83%,73.23%,"1,799,738","-760,132",-29.69%,Southern US,Active,2006-01-01,year,,1-10,,,,7678,USD,7678
GroundWork,https://www.crunchbase.com/organization/groundwork-open-source,"GroundWork delivers Unified Monitoring for Real™ with an open software platform for shockingly easy integrations and customized visualizations of cloud, virtualization, network, application, server, and storage data.GroundWork Monitor is available in free (Core) and subscription versions with support (Enterprise).","Cloud Computing, Cloud Management, Computer, Enterprise Software, Open Source, Software, Virtualization",http://www.gwos.com,"San Francisco, California, United States","GroundWork delivers Unified Monitoring for Real™, an open software platform.","177,088","13,217","4,349.5",415.28%,-99.56%,0,1.01,1.38%,98.62%,-1.38%,"1,913,517","-2,625,623",-57.84%,"San Francisco Bay Area, West Coast, Western US",Active,2004-01-01,year,2,51-100,"Dave Lilly, Robert Fanini",,,,,
FusionTek,https://www.crunchbase.com/organization/fusiontek,,"Cloud Computing, IT Management, Unified Communications",https://www.fusiontek.com,"Kirkland, Washington, United States","FusionTek renders IT services and network management, document collaboration, cloud-based e-mail and communication solutions.","346,385","10,833",,318.91%,,0,1,-57.14%,100%,200.03%,"2,142,386","-2,381,969",-52.65%,"Greater Seattle Area, West Coast, Western US",Active,2005-01-01,year,1,11-50,Brian Miller,,,153222,USD,153222
Daminion Software,https://www.crunchbase.com/organization/daminion-software,"Daminion is a simple but potent tool for managing your digital assets. Daminion is used by more than 750 companies around the world in various industries,  including game development, textile design, architecture, and many others.  We help production, marketing, design, and sales teams work faster and more efficiently.   We've been helping large companies and small teams centralize, organize, and protect their digital assets for over 20 years.","Brand Marketing, Cloud Computing, Information Technology, Marketing Automation, SaaS, Software",https://daminion.net,"Seattle, Washington, United States",Digital Asset Management (DAM) solution,"354,178","10,723","4,600.33",369.89%,-50.94%,26,1.31,11.29%,68.81%,-21.49%,"2,107,502","-2,451,175",-53.77%,"Greater Seattle Area, West Coast, Western US",Active,2003-01-01,year,2,11-50,"Alexey Syukosev, Murat Korkmazov",,,,,
Prequel Solutions,https://www.crunchbase.com/organization/prequel-solutions,,"Business Intelligence, Cloud Computing, Management Consulting, Software, Web Design, Web Development",http://www.prequelsolutions.com,"Canonsburg, Pennsylvania, United States","Prequel Solutions provides management consulting, custom application, BI, cloud computing,  IT staffing, web design & development services.","733,715","10,275",,,,195,3.33,,33.33%,,"2,153,086",,,"Great Lakes, Northeastern US",Active,2003-01-01,year,,11-50,,,,52934,USD,52934
Prolydian,https://www.crunchbase.com/organization/prolydian,"Prolydian, a cloud-based test assessment provider offering an all-in-one collaboration platform for integrated,  item banking, and exam delivery has integrated with ProctorU to provide comprehensive remote proctoring services.","Association, Cloud Computing, Information Technology, Language Learning, Psychology",https://www.prolydian.com,"Tallahassee, Florida, United States",Prolydian helps publishers and administrators improve the testing experience from design to delivery using technology.,"328,677","9,794","9,941",-45.37%,39.69%,366,4.64,-29.99%,52.07%,-26.4%,"2,205,769","707,346",47.21%,"East Coast, Southern US",Active,2002-01-01,year,,1-10,,,,,,
BellesLink,https://www.crunchbase.com/organization/belleslink,BellesLink offers telecommunications technologies for small businesses.,"Cloud Computing, Enterprise Software, Information Technology, Software",https://www.belleslink.com,"Eagle, Colorado, United States",BellesLink provides cloud software services.,"1,301,771","9,351","7,520.5",-10.08%,94.52%,675,3.03,11.26%,34.34%,-32.15%,"2,318,689","178,357",8.33%,Western US,Active,2002-01-01,year,,1-10,,,,36692,USD,36692
Integral Choice,https://www.crunchbase.com/organization/integral-choice,"Integral Choice is a leading national provider of telecommunication services and equipment including wireline, mobility, cloud solutions, phone systems, and expense management solutions. ​​​​​​​At Integral Choice, we make it possible for businesses nationwide, to have the best phone systems, phone service, and data transport available while also saving you time, money, and stress. Since 2004, we’ve offered a wide range of innovative products from over 65 of the nation’s best companies, including Verizon®, AT&T®, CenturyLink® and Comcast® to name a few. We specialize in providing the best solutions for every customer while cultivating long-term relationships.","Advice, Cloud Computing, Information Technology, Telecommunications",https://www.integralchoice.com,"Marietta, Georgia, United States","Integral Choice is a telecommunication and cloud agency based in Marietta, Georgia.","864,471","9,328","2,881","1,006.52%",,0,1,-14.33%,100%,20.09%,"2,321,393","-4,884,092",-67.78%,"Greater Atlanta Area, East Coast, Southern US",Active,2003-01-01,year,,51-100,,,,154316,USD,154316
Immense Networks,https://www.crunchbase.com/organization/immense-networks,,"Cloud Computing, Consulting, Information Services, Information Technology, Technical Support, Web Development",https://immense.net,"Baton Rouge, Louisiana, United States","Immense Networks is an IT consulting firm that offers managed IT services, app & web development, cloud computing, and IT support,","671,144","9,307","141,130",-84.7%,-93.39%,65,2.73,-0.33%,50.67%,32.51%,"2,324,260","1,587,180",215.33%,Southern US,Active,2005-01-01,year,2,11-50,"Bret Esquivel, Darren Kattan",,,259768,USD,259768
Sunera Technologies,https://www.crunchbase.com/organization/sunera-technologies,"SuneraTech is now at the frontline of Digital Transformation and enables innovation to promote futuristic organizations.  Our successful customer-centric initiatives around Cloud Transformation, Digital Transformation and Innovation, Data monetization, Digital Assurance, Enterprise, and App Modernization positioned it as a preferred IT partner for 250+ global companies over the last 15 years. Headquartered in the US, SuneraTech is located in India and Canada.   SuneraTech, a native Cloud company gained extensive experience in the industry landscape, implemented numerous successful Cloud projects in various sectors. It's fascination for innovation positioned SuneraTech as the Oracle's No.1 velocity partner. We enable end-to-end business process automation and accelerate digital transformation with our enterprise IT automation. We reinforce enterprises to accelerate agility and scalability with reimagined workflows, unpreceded performance, and continuous improvement.   Visit our website to turn your challenges into opportunities leveraging our innovation capabilities.","B2B, Big Data, Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, SaaS, Service Industry, Software, Supply Chain Management",http://www.suneratech.com/,"Troy, Michigan, United States","SuneraTech is now at the frontline of Digital Transformation and enables innovation to promote futuristic organizations.  Our successful customer-centric initiatives around Cloud Transformation, Digital Transformation and Innovation, Data monetization, Digital Assurance, Enterprise, and App Modernization positioned it as a preferred IT partner for 250+ global companies over the last 15 years. Headquartered in the US, SuneraTech is located in India and Canada.   SuneraTech, a native Cloud company gained extensive experience in the industry landscape, implemented numerous successful Cloud projects in various sectors. It's fascination for innovation positioned SuneraTech as the Oracle's No.1 velocity partner. We enable end-to-end business process automation and accelerate digital transformation with our enterprise IT automation. We reinforce enterprises to accelerate agility and scalability with reimagined workflows, unpreceded performance, and continuous improvement.   Visit our website to turn your challenges into opportunities leveraging our innovation capabilities.","127,775","9,152","9,820",-17.51%,-84.65%,33,1.14,-23.87%,89.88%,33.81%,"2,285,678","340,546",17.51%,"Greater Detroit Area, Great Lakes, Midwestern US",Active,2004-01-01,year,3,1001-5000,"Ravi Reddy, Srikanth Pakala, Sudheer Mareddi",,,1153404,USD,1153404
Aptana,https://www.crunchbase.com/organization/aptana,"Aptana provides a Web application development, deployment and management suite for organizations who use Web technologies including: JavaScript (Ajax), Ruby on Rails, and PHP.  Aptana Studioâ„¢, an Eclipse-based integrated development environment for Web 2.0 sites and applications, has been downloaded over 4 million times and continues to grow at a rate of over 200,000 downloads monthly. Aptana's current cloud offering, Aptana Cloudâ„¢, further integrates Web application development, deployment, and management with cloud computing services to provide an efficient end-to-end solution for organizations of all sizes.","Cloud Computing, Enterprise Software, Information Technology, Internet, Software, Web Development",http://www.aptana.com,"San Mateo, California, United States","Aptana provides a web application development, deployment and management suite for users of Ajax, Ruby on Rails and PHP web technologies.","291,620","8,635","10,182.17",-19.4%,-95.24%,42,1.46,35.81%,67.62%,-26.71%,"2,424,885","316,593",15.02%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2005-01-01,year,1,11-50,Paul Colton,,,,,
CloudNine,https://www.crunchbase.com/organization/cloudnine,"CloudNine empowers legal, information technology, and business professionals with eDiscovery automation software and professional services that simplify litigation, investigations, and audits for law firms and corporations.","Cloud Computing, Cloud Data Services, Document Management, Ediscovery, Enterprise Software, Information Technology, Legal, Legal Tech, SaaS, Software",http://www.cloudnine.com,"Houston, Texas, United States",CloudNine is a SaaS based eDiscovery automation company.,"181,214","8,576","21,287.33",-51.65%,-97.92%,16,1.18,-40.97%,85.87%,70.48%,"2,368,227","861,185",57.14%,"Greater Houston Area, Southern US",Active,2002-12-20,day,2,51-100,"Bill David, Brad Jenkins",1,,,,
Agilence,https://www.crunchbase.com/organization/agilence,"Agilence Inc. is the industry leader in Next-Generation Exception-Based Reporting solutions for Retail Loss Prevention and Operations.  Agilence develops Retail 20/20™, an intelligent store-level reporting solution that provides visibility into daily store operations to reduce fraud and increase efficiency.   It was founded in 2006 and headquartered in Mount Laurel, New Jersey.","Cloud Computing, Computer, Enterprise Software, Food and Beverage, Retail, Software, Video",http://www.agilenceinc.com,"Mount Laurel, New Jersey, United States",Agilence specializes in exception reporting and business intelligence solutions for retail loss prevention and operations.,"25,371","8,529","6,450.5",121.47%,12.83%,63,1.67,67.09%,32.91%,-67.09%,"2,373,687","-1,288,338",-35.18%,"Greater Philadelphia Area, East Coast, Northeastern US",Active,2006-01-01,year,3,101-250,"John Sullivan, Robert Klemme, Tom Bernetich",,,742140,USD,742140
Joyent,https://www.crunchbase.com/organization/joyent,"Joyent, a wholly-owned subsidiary of Samsung, helps its customers build and operate modern cloud native applications across multiple clouds. With Joyent, users can experience a new level of operational dexterity and control by leveraging a single infrastructure for managed private cloud, on-premise cloud,  or managed hardware cloud, or a combination. It is the cloud infrastructure that delivers bare-metal performance from a virtual machine, enabling applications to run faster and more reliably than on traditional public or private cloud infrastructure.  In addition, as the corporate steward of Node.js, Joyent offers exclusive debugging and performance tools for Node.js applications. These capabilities, combined with its expertise and global support, transform companies’ ability to manage and scale cloud applications. Joyent was founded in 2004 by Dean Allen, Jason Hoffman, & David Young. It is headquartered in San Francisco, C.A.","Apps, Automotive, Cloud Computing, Enterprise Software, Infrastructure, Open Source, Private Cloud, Software, Web Hosting",http://www.joyent.com,"San Francisco, California, United States",Joyent is a cloud infrastructure service provider that enables its customers to operate modern cloud native applications.,"31,342","7,882","27,017.33",66.85%,-18.44%,482,3.43,34.13%,28.91%,-38.42%,"2,472,617","-883,077",-26.32%,"San Francisco Bay Area, West Coast, Western US",Active,2004-01-01,year,4,101-250,"Brian Brown, David Young, Dean Allen, Jason Hoffman",,,,,
The Garam,https://www.crunchbase.com/organization/the-garam,"The Garam provides technology consulting, support for cloud solutions, data backups, disaster recovery, security, compliance, HIPAA Compliance, server, and workstation monitoring, and help desk support. They provide a cloud-hosted VoIP phone system that improves their business communications.","Cloud Computing, Communications Infrastructure, Consulting, Cyber Security, Facilities Support Services, Information Technology, Service Industry, VoIP",https://garamgroup.com,"Fayetteville, Arkansas, United States",The Garam provides IT solutions.,"349,399","7,246",,389.59%,,0,1,-90.91%,100%,0%,"2,725,800","-3,243,426",-54.34%,Southern US,Active,2002-01-01,year,,11-50,,,,,,
