Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
rjm,https://www.crunchbase.com/organization/rjm-a7a8,"rjm can advise you on the selection of hardware and software for your systems and projects. They can assist you in creating a threat analysis. Their consultants can assist you with the implementation of web projects, the move of business processes to a cloud , or new specifications for data storage and transfer.","Cloud Computing, Hardware, Sales, Software",https://www.rjm.de,"Lampertheim, Hessen, Germany","RJM provides geographic information, networks and servers services.","1,656,524",853,,,,0,1,,100%,,"7,193,208",,,European Union (EU),Active,1986-01-01,year,,1-10,,,,,,
Cis Valley,https://www.crunchbase.com/organization/cis-valley,,"Cloud Computing, Information Technology",http://www.cis-valley.fr,"Bruges, Aquitaine, France",Cis Valley is a specializes company in IT services - consulting firms.,"393,926",787,"249,021.17",3.42%,-99.41%,0,1,-33.36%,100%,100%,"7,386,352","-69,867",-0.94%,European Union (EU),Active,1986-01-01,day,,251-500,,,,,,
George Hay Chartered Accountants,https://www.crunchbase.com/organization/george-hay-chartered-accountants,"George Hay Chartered Accountants are professional chartered accountants and business advisers. They offer accounting and business advisory services, accounts preparation, audit services, business start ups, cloud accounting, making tax digital, outsourced services, probate, and estate services, small businesses, and taxation.","Accounting, Cloud Computing, Financial Services",https://www.georgehay.co.uk,"Biggleswade, Bedfordshire, United Kingdom",George Hay Chartered Accountants provides accounting and tax preparation services.,"1,514,957",785,,-12%,,62,2,100%,0%,0%,"7,398,481","272,792",3.83%,,Active,1939-01-01,year,,101-250,,,,31979999,USD,31979999
Suneco,https://www.crunchbase.com/organization/suneco,,"Application Performance Management, Cloud Computing, Digital Media, Professional Services",https://suneco.nl,"Zwolle, Overijssel, The Netherlands","Suneco is a technology company that offers application development, integration, digital transformation, and cloud computing services.","1,807,387",769,,,,397,6.07,,66.19%,,"7,476,677",,,European Union (EU),Active,1989-01-01,year,,11-50,,,,,,
Syscomm,https://www.crunchbase.com/organization/syscomm-27d2,"Syscomm needs to support an information technology department without any hassle. They can oversee all aspects of their information technology business through to managed information technology, ensuring they get the support and maintenance they need for their company.","Cloud Computing, Consulting, Information Technology, Network Hardware",https://www.syscomm.co.uk,"Coventry, Coventry, United Kingdom",Syscomm provides information technology and cloud services.,"1,122,206",750,,-51.64%,-46.01%,88,2,31.49%,0%,-52.1%,"7,474,135","1,970,584",35.81%,,Active,1984-01-01,year,,11-50,,,,,,
JVL,https://www.crunchbase.com/organization/jvl,,"Cloud Computing, Information Technology, Software",http://www.jvl.fr/,"Saint-cloud, Ile-de-France, France",JVL provides custom software solutions.,"1,648,343",713,,,,0,1,,100%,,"7,604,413",,,European Union (EU),Active,1989-01-01,day,,11-50,,,,,,
Alidata,https://www.crunchbase.com/organization/alidata-8dbc,,"Cloud Computing, Information Technology, SaaS, Software",http://www.alidata.pt,"Lisbon, Lisboa, Portugal","Alidata develops software solutions to optimize business processes and offers Saas, cloud computing, and technical assistance services.","867,697",696,,36.47%,,0,1,-33.33%,100%,100%,"7,705,502","-424,394",-5.22%,European Union (EU),Active,1984-01-01,day,,101-250,,,,,,
Ingemark,https://www.crunchbase.com/organization/ingemark,,"Cloud Computing, Software, Web Apps",http://www.ingemark.com,"Zagreb, Grad Zagreb, Croatia","Ingemark specializes in software development, web apps, cloud computing, and IT solutions.","1,148,869",655,,,,0,1,,100%,,"7,754,875",,,European Union (EU),Active,1990-01-01,day,1,11-50,Viktor Matic,,,,,
IPL Group,https://www.crunchbase.com/organization/ipl-group,"IPL Group is specialises in designing, building and managing secure business-critical software solutions for customers in both public and private sectors with core capabilities in digital and mobile solutions, data management and analytics.","Cloud Computing, Information Technology, Software",http://www.iplgroup.com/,"Bath, Bath and North East Somerset, United Kingdom","IPL Group is specialises in designing, building and managing secure business-critical software solutions.","632,992",654,,-52.37%,,0,1,-50%,100%,,"7,767,442","1,574,041",25.41%,,Active,1979-01-01,year,,11-50,,,,,,
Inetum Polska,https://www.crunchbase.com/organization/inetum-polska,,"Artificial Intelligence, Cloud Computing, Consulting, IT Management, Project Management",https://inetum.pl/en/,"Warszawa, Mazowieckie, Poland","Inetum Polska offers agile IT services, cloud, IA, artificial intelligence and other IT services.","639,311",622,"8,350.83",-88.52%,-83.2%,21,1.4,-48.27%,60%,31.67%,"7,899,953","4,624,970",141.22%,European Union (EU),Active,1970-01-01,year,,10001+,,,,,,
Contrac,https://www.crunchbase.com/organization/contrac,,"B2B, Cloud Computing, Consulting, Professional Services",https://www.contrac.co.uk,"Brough, York, United Kingdom","Contrac provides IT sourcing, hosting and cloud solutions, consultancy, managed and professional services.","766,442",600,,-60.58%,,88,3,200%,0%,,"7,978,251","2,084,946",35.38%,,Active,1972-01-01,year,,11-50,,,,,,
Paradise Computing,https://www.crunchbase.com/organization/paradise-computing,,"Cloud Computing, Information Technology, IT Infrastructure, Software",http://www.paradisecomputing.co.uk/,"Althorpe, North Lincolnshire, United Kingdom",Paradise is an IT company that provides high-quality business management solutions.,"997,345",534,,59.4%,,0,1,0%,100%,0%,"8,105,454","-845,640",-9.45%,,Active,1987-01-01,day,,11-50,,,,3396549,USD,3396549
Sanding,https://www.crunchbase.com/organization/sanding,,"Cloud Computing, Software, Web Apps",http://www.sanding.sk,"Bratislava, Bratislava, Slovakia (Slovak Republic)","Sanding specializes in IT solutions that offer network management, cloud services, cybersecurity, web apps, software and hardware.","946,535",513,"1,677.83",5.56%,,16,1.5,50.1%,50%,-50%,"8,123,902","660,405",8.85%,European Union (EU),Active,1990-01-01,day,,1-10,,,,,,
MostWare,https://www.crunchbase.com/organization/mostware,,"Cloud Computing, Information Technology, Infrastructure, IT Management, Machine Learning",https://mostware.nl/,"Leiden, Zuid-Holland, The Netherlands","MostWare is an IT company that offers cloud computing, smart data, infrastructure, machine learning, Azure and Microsoft 365 services.","954,108",511,,-67.41%,,0,1,-33.33%,100%,100%,"8,156,338","2,368,359",40.92%,European Union (EU),Active,1990-01-01,year,,11-50,,,,,,
Mid Blue International,https://www.crunchbase.com/organization/mid-blue-international,,"Application Performance Management, Cloud Computing, Virtualization",http://mid-blue.com/,"Dartford, Kent, United Kingdom","Mid Blue International delivers on-site virtualization, E-configuration, disaster recovery and cloud computing solutions for IBM systems.","2,080,113",499,,,,40,2,,0%,,"8,169,108",,,,Active,1988-01-01,year,,,,,,,,
Equation,https://www.crunchbase.com/organization/equation-4c19,"Equation is an IT service company that offers systems and network engineering such as: global infrastructure, security, virtualization, Telecom operator under the e-liance brand: Internet access, site interconnection, VoIP… Editor and integrator of EquaPRO, management solutions companies intended for SMEs / SMIs.","Cloud Computing, Enterprise Resource Planning (ERP), Infrastructure, Internet, Security, Software",https://www.equation.fr/,"Saint Etienne, Rhone-Alpes, France",Equation is an IT services company.,"741,247",448,,,,8,3,,0%,,"8,472,934",,,European Union (EU),Active,1985-01-01,year,,11-50,,,,,,
Bea Informatique,https://www.crunchbase.com/organization/bea-informatique,"Bea Informatique designs information systems so that they can evolve towards greater agility and dynamism. BEA offers a variety of hardware, software and peripherals that are designed to be used optimally. BEA provides computer equipment advice, supplies, and installations ranging from simple computer workstations to clustered servers and CAD stations.","Cloud Computing, Cyber Security, Infrastructure, IT Infrastructure",https://www.bea-informatique.fr,"Alès, Languedoc-Roussillon, France",Bea Informatique is an IT services company.,"1,135,497",447,,,,39,3,,0%,,"8,522,539",,,European Union (EU),Active,1986-01-01,year,,11-50,,,,,,
Deltascheme,https://www.crunchbase.com/organization/deltascheme,,"Cloud Computing, Consulting, Information Technology",https://deltascheme.com/,"Marlow, Buckinghamshire, United Kingdom","Deltascheme renders cloud computing, migration, sharepoint, consultancy and business intelligence solutions.","836,915",441,,,,0,1,,100%,,"8,508,447",,,,Active,1986-01-01,year,,11-50,,,,3434304,USD,3434304
EBM Office Centre,https://www.crunchbase.com/organization/ebm-office-centre,,"Cloud Computing, Data Storage, Network Hardware, Printing, Service Industry",https://www.ebm.co.uk/,"London, England, United Kingdom","EBM Office Centre specializes in HP support and services & also offers computing, printing, networking, cabling & infrastructure solutions.","1,030,812",392,,-21.44%,,0,1,0%,100%,0%,"8,736,577","539,513",6.58%,,Active,1984-01-01,year,,11-50,,,,3416248,USD,3416248
Infor,https://www.crunchbase.com/organization/infor-62d3,"INFOR offers products and services that contribute to creating buildings that are aesthetically pleasing, environmentally responsible, and economically practical. These objectives are to be achieved through constant dissemination of the most innovative methodologies emerging at the international level in this field, seeking to adjust these trends to the national market.","Cloud Computing, Construction, Professional Services, Technical Support",https://www.infor.pt,"Matosinhos, Porto, Portugal",Infor provides professional services in design and construction.,"563,966",328,,5.47%,,25,1.3,30.49%,69.51%,-30.49%,"9,039,465","24,460",0.27%,European Union (EU),Active,1972-01-01,year,,1-10,,,,,,
DSM Group,https://www.crunchbase.com/organization/dsm-group,"IT infrastructure should be as important to your business as the health of your staff. Keeping your IT systems running at their optimum level is not something that should be overlooked, for like one's health, poor maintenance can lead to drastic failures. An IT support agreement is an easy way of minimising IT system disruption and in many cases preventing it at all. Support agreements can be tailored to fit exact requirements and unlike many other IT support companies we do not insist on fixed contract terms. DSM can provide complete solutions from IT support, through backup solutions and Cloud Computing to Disaster Recovery.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Data Center, Information Services, Information Technology, IT Management, Web Hosting",http://dsm-gb.co.uk,"Peterborough, Peterborough, United Kingdom","IT Solutions providor based in Peterborough. Services include Disaster Recovery, Cloud Solutions and Data Centre","404,473",321,,,,77,1.5,,50%,,"9,062,802",,,,Active,1987-01-01,year,1,11-50,Mike Richardson,,,,,
VINTIN,https://www.crunchbase.com/organization/vintin,"VINTIN unites sound expertise in all areas of the IT infrastructure right up to the cloud under one roof. Their VINTIN departments are historically grown, specialized contacts for your individual needs. With VINTIN today, they offer you and your company optimum solutions for data network technology and IT security, classic system house solutions such as backup, storage and server services, as well as modern solutions ranging from managed services to cloud computing and the complete outsourcing of your IT. Today more than 170 employees work at VINTIN. Around 150 technically highly trained specialists are available to you in the most diverse IT areas. VINTIN began in 1990 with the founding of DANES Datennetzwerktechnik GmbH. This was followed by specialized spin-offs such as their system house net2net GmbH, the cloud and outsourcing specialists at login2work GmbH and the experts for data centers of CENDACOM GmbH. Today, all teams are united under the umbrella of VINTIN.","Cloud Computing, Information Technology",https://www.vintin.de,"Sennfeld, Baden-Wurttemberg, Germany","VINTIN is a leading IT and digital specialist in the DACH region for digital work, cloud services, IT systems & security and data centers.","302,396",275,,,,0,1,,100%,,"9,283,884",,,European Union (EU),Active,1990-01-01,year,1,101-250,Michael Datzer,,,4724409,USD,4724409
ODV,https://www.crunchbase.com/organization/odv,"ODV is a modular tradesman software that assists companies in optimizing their operations. They build future-oriented businesses and save time and money with their innovative thinking. They offer digitalization, mobile working, advisory, consulting, funding programs, cloud computing, data security, and training.","Advice, Cloud Computing, Hardware, Information Technology, Software, Training",https://www.odv.de,"Stuttgart, Baden-Wurttemberg, Germany","ODV provides information technology, software, and hardware services.","868,271",265,,46.41%,,0,1,-66.67%,100%,,"9,318,321","32,902",0.35%,European Union (EU),Active,1986-01-01,year,,11-50,,,,4115964,USD,4115964
Diskel,https://www.crunchbase.com/organization/diskel,"Diskel Ltd has built a reputation for sensible advice and excellent support for their business and networking solutions. They are Microsoft and Pegasus accredited partners. Diskel is an IT Software Reseller and Developer, Supplier, Installation and Support Company. They delivering business solutions across a broad range of industries throughout the UK.","Cloud Computing, Developer Platform, Software, VoIP",https://diskel.co.uk/,"London, England, United Kingdom",Diskel is a business solution and software service provider.,"1,774,925",250,,,,0,1,,100%,,"9,365,529",,,,Active,1978-01-01,year,,11-50,,,,3396129,USD,3396129
Offitech,https://www.crunchbase.com/organization/offitech,"Offitech provides technology-based solutions for the office market. The market, sell, and support complete solutions, mainly for the IT market. In its position towards small and medium-sized companies, it is committed to its Security, Efficiency, and Financial Situation.","Cloud Computing, Customer Service, Information Technology, Printing, Software",https://www.offitech.se,"Mölndal, Vastra Gotaland, Sweden",Offitech offers information technology and cloud services.,"873,365",246,,,,75,7,,0%,,"9,446,737",,,"European Union (EU), Nordic Countries, Scandinavia",Active,1990-01-01,year,,101-250,,,,,,
Datel,https://www.crunchbase.com/organization/datel-5c30,,"Cloud Computing, CRM, Information Technology, Software",https://www.datel.info/,"Warrington, Warrington, United Kingdom",Datel is an IT company that provides customized business systems to optimize and support operations & processes for international clients.,"195,872",227,"1,305.17",-71.01%,,86,4.24,324.23%,18.94%,-81.06%,"9,574,361","2,235,037",30.45%,,Active,1981-01-01,year,,251-500,,,,4997525,USD,4997525
OnlineData,https://www.crunchbase.com/organization/onlinedata,,"Cloud Computing, Cyber Security, Software",http://www.onlinedata.gr,"Kallithéa, Attiki, Greece","OnlineData is a consultancy that offers software, cloud computing, cybersecurity, networks, and IT systems for transport management.","1,579,536",224,,,,0,1,,100%,,"9,540,993",,,European Union (EU),Active,1989-01-01,day,,11-50,,,,,,
Easify,https://www.crunchbase.com/organization/easify-96e0,,"Cloud Computing, Document Management, IT Management, Software",https://easify.no/,"Oslo, Oslo, Norway","Easify is an IT consultancy that offers payment terminals, document management, meeting and cloud computing solutions.","678,699",217,"13,991",-45.34%,276.47%,64,3.5,16.74%,0%,0%,"9,620,724","916,211",10.53%,"Nordic Countries, Scandinavia",Active,1987-01-01,day,,11-50,,,,,,
Global Software Partner,https://www.crunchbase.com/organization/globa-software-partner,"Global Software Partner (GSP) is a company specialized in Business Management Software. With a history of 30 years in the industry of software, we have a broad experience in deploying SAP Business One and SAP HANA. In addition, we are developers of Sector Specific Solutions or AddOns, SGI Solutions, integrated with SAP.  Our Sector Specific Solutions, SGI Solutions, are developed on the SAP HANA technology platform and enable higher ERP perfomance. This Solutions are Certified and Qualified by SAP, so it offer added value in terms of ensuring evolution, quality and functionality. With SGI Solutions sector specific modules for SAP, you can adress the specific challenges of your industry, adding value to the specific features of SAP. We are specialized in Solutions for Omnichannel Strategy, for example SGI Retail for Retail Solution, SGI Moda for Apparel & Footwear Industry and SGI Omnichanel for Marketplace & Ecommerce. Also, we provide optimization, custom programming, installation and maintenance services for SAP.  With more than 1.500 implantations and 5.000 users internationally, GSP is the ideal Partner for a highly competitive technological project.","Cloud Computing, Enterprise Resource Planning (ERP), Management Consulting, Software",https://www.gsp.es,"Barcelona, Catalonia, Spain","Global Software Partner provides full-service within business management software, ERP, cloud, and SAP solutions for SMEs.","855,996",170,,,,0,1,,100%,,"9,936,792",,,European Union (EU),Active,1982-01-01,year,,11-50,,,,4244597,USD,4244597
Dataplan,https://www.crunchbase.com/organization/dataplan-4e68,,"Business Intelligence, Cloud Computing, Finance, Software",https://www.dataplan.no/,"Sandnes, Rogaland, Norway","Dataplan renders advice, business intelligence, cloud, software, finance, accounting, payroll and IT services.","509,856",156,,-69.88%,-45.16%,0,1,-81.82%,100%,100%,"10,025,923","1,910,278",23.54%,"Nordic Countries, Scandinavia",Active,1988-01-01,day,,101-250,,,,4917099,USD,4917099
Detron ICT,https://www.crunchbase.com/organization/detron-ict,Detron ICT is a consulting firm specializing in IT support and cloud based services.,"Cloud Computing, Consulting, Information Services",http://www.detron.nl,"Veenendaal, Utrecht, The Netherlands",Detron ICT is a consulting firm specializing in IT support and cloud based services.,"291,707",152,"21,508.83",-90.29%,-52%,0,1,-57.14%,100%,49.99%,"9,837,282","4,679,909",90.74%,European Union (EU),Active,1980-01-01,year,,501-1000,,,,,,
Mitan Telematica,https://www.crunchbase.com/organization/mitan-telematica,,"Cloud Computing, Information and Communications Technology (ICT), Wired Telecommunications",https://www.mitan.it,"Milan, Lombardia, Italy","Mitan Telematica is an ICT company that provides wireless, cloud computing, networking and unified communication services.","1,554,150",142,,,,9,2,,0%,,"10,093,963",,,European Union (EU),Active,1978-01-01,year,,11-50,,,,60750,USD,60750
Advisor ICT Solutions,https://www.crunchbase.com/organization/advisor-ict-solutions,Advisor ICT Solutions advises and communicates using the technology. It has provided future-proof solutions in the field of IT and communication. They provide people with an optimal and secure working environment. Advice is conditional on attention.,"Cloud Computing, Consulting, Customer Service, Information Technology, Telecommunications",https://www.advisor.nl,"Mijdrecht, Utrecht, The Netherlands",Advisor ICT Solutions provides information technology and cloud services.,"416,713",141,,-70.5%,,0,1,0%,100%,0%,"9,905,228","2,425,369",32.43%,European Union (EU),Active,1985-01-01,year,,51-100,,,,,,
invent,https://www.crunchbase.com/organization/invent-4e24,,"Cloud Computing, Information Technology, Software, Software Engineering",https://www.invent.de,"Bielefeld, Nordrhein-Westfalen, Germany","invent is a system solution, software development, and network solution provider company.","1,118,910",138,,,,0,1,,100%,,"9,944,872",,,European Union (EU),Active,1986-01-01,year,,11-50,,,,4023890,USD,4023890
2easy informatique,https://www.crunchbase.com/organization/2easy-informatique,,"Cloud Computing, Cloud Security, Data Storage",http://www.2easy.ch,"Payerne, Vaud, Switzerland",2Easy is an IT Firm that provides back-up and security for the data stored in the cloud.,"1,229,784",95,,,,8,2,,0%,,"10,406,805",,,,Active,1970-01-01,day,,1-10,,,,,,
GTI Software & Networking,https://www.crunchbase.com/organization/gti-software-networking,"GTI Software is a computer wholesaler specializing in Software and Cloud Solutions for the IT channel, was the first Spanish distributor to obtain the ISO 9001 certificate . Their company, founded in 1985, provides valuable software, hardware and technological solutions to thousands of distributors in Spain, Portugal and North Africa.","Cloud Computing, Information Technology, Software",http://www.gti.es,"San Fernando De Henares, Madrid, Spain",GTI Software is a computer wholesaler specializing in Software and Cloud Solutions for the IT channel.,"204,347",20,,,,0,1,,100%,,"10,394,111",,,European Union (EU),Active,1985-01-01,year,,101-250,,,,,,
Funn,https://www.crunchbase.com/organization/funn,,"Cloud Computing, Network Hardware, Security, Software",https://funn.no/,"Narvik, Nordland, Norway","Funn is a IT firm that renders colud computing, business insight, camera surveillance, hardware, network and telephony solutions.","567,862",13,,,,0,1,,100%,,"10,849,002",,,"Nordic Countries, Scandinavia",Active,1989-01-01,year,,101-250,,,,,,
BT Global Services,https://www.crunchbase.com/organization/bt-global-services,"BT Global Services is an IT company. It provides networked information technology services in the United Kingdom and internationally. It offers BT One for calls and lines services; BT Contact, a CRM that offers agent desktop applications, call and contact recording, cloud contact centers, customer premise equipment, inbound services, self-service and queue-management platforms, and work force management; and BT Compute for IT services, such as datacenter services and professional services for IT. The company also provides mobility services, including field force automation, fixed mobile convergence, flexible working services, mobility managed services, secure remote access, and supply chain solutions; BT Connect for network services comprising access choices, application performance management, and internet services. BT Global Services was founded in 1989 and is headquartered in London, England.","Cloud Computing, Mobile, Professional Services, Service Industry, Telecommunications, TV",http://www.globalservices.bt.com/uk/en/home,"London, England, United Kingdom",BT Global Services plc is a division of United Kingdom telecommunications operator BT Group.,"175,286",,,,,,,,,,,,,,Active,1989-01-01,year,,10001+,,1,,28021539,USD,28021539
Cancom UK&I,https://www.crunchbase.com/organization/cancom-uk-i,"Cancom offers professional, cloud-based managed, support and service delivery services.","Cloud Computing, Consulting, Professional Services",https://www.cancom.co.uk/,"London, England, United Kingdom","Cancom offers professional, cloud-based managed, support and service delivery services.","212,899",,,,,,,,,,,,,,Active,1990-01-01,year,2,251-500,"Klaus Weinmann, Raymond Kober",,,,,
myairops,https://www.crunchbase.com/organization/airops-software,"myairops is an aviation software company based at Farnborough airport, the heart of premium aviation. myairops takes pride in providing first-class support to all their clients. The team has a wealth of experience both in the air and on the ground and therefore can provide the best solutions, using knowledge gained from first-hand experience.  Committed to simplifying the complexity of modern operations by providing simple, secure, scalable products that are designed for people, myairops consists of development teams, QA testers, operational support, and worldwide technical support. myairops strives to accommodate the aviation industries need for state-of-the-art software. myairops is a business aviation product ecosystem that provides SaaS and mobile app solutions for business aviation operators and ground facilities.  Born from Airops Software, the development team have a thirty-year track record in delivering solutions for business aviation including one of the first commercial business aviation flight operation platforms. More details can be found at https://www.myairops.com","Air Transportation, Cloud Computing, Consulting, Fleet Management, Information Technology, Internet, SaaS, Software, Travel",http://www.myairops.com,"Farnborough, Hampshire, United Kingdom",Business aviation product ecosystem that provides SaaS and mobile app solutions for business aviation operators and ground facilities.,"226,314",,,,,,,,,,,,,,Active,1989-01-01,year,,51-100,,,,,,
Selenity,https://www.crunchbase.com/organization/selenity,"Selenity transforms organisations and empowers people through cloud technologies, anytime, anyplace, and on any device. Providing fast and innovative solutions that reduce costs, increase efficiency and ensure compliance to HR and Finance. Working with a wide range of organisations across a diverse range of industry sectors; from SMEs through to global brands, Selenity believes in driving innovation and enthusiasm through a strong cultural belonging and a happy work life balance, a philosophy that is evident through every part of the organisation. Simplify the way you submit, authorise, reimburse and audit employee business expenses. Online or with our next generation Expenses Mobile app, the Selenity Expenses software enables your employees to scan their receipts and capture their mileage with GPS accuracy, right from their smartphones wherever they are. Designed to bring you proven savings with up to a 20% decrease in expense spend whilst significantly driving down process costs and improving compliance. You can enjoy maximum VAT reclamation and reduce overspend through accurate and compliant claims. Selenity ER Tracker is a cloud-based HR case management system designed to improve compliance, increase visibility and reduce case management errors. Turn your paper HR policies into manageable, visible stages and steps; featuring integrated emails, letter templates, reminder and alerts, and real-time dashboards.  Discover how collaborative and proactive case management resolves cases quicker whilst reducing case costs and absence rates. Data analysis helps to spot trends and risks to prevent cases before they happen.","Cloud Computing, SaaS, Software",https://www.selenity.com/,"Lincoln, Lincolnshire, United Kingdom","Selenity provides fast, innovative and configurable cloud tech that reduce costs, increase efficiency and ensure compliance to HR & finance.","261,991",,,,,,,,,,,,,,Active,1989-01-01,year,,51-100,,5,"4,638",,,
CCE,https://www.crunchbase.com/organization/cce,"CCE is one of the UK’s leading independent IT companies providing IT Infrastructure, Cloud and Managed Print Solutions to improve your productivity. We deliver: IT Design & Consultancy IT Infrastructure installation Private Cloud, ISP & Data Centres Flexible support packages 24/7/365 UK based service desk UK & European Coverage Cost saving Managed Print Services CCE has the resources & expertise to manage all your IT needs, or simply boost your in-house team when required. Our IT solutions & flexible support packages enable better workflow for your organisation.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Information Technology, IT Infrastructure, IT Management",https://cce.co.uk,"London, England, United Kingdom","Managed Service Provider based in the UK.  Cloud, ISP, Managed Print Services, Service Desk, Hardware Support & Networking & IT consultancy.","288,734",,,,,,,,,,,,,,Active,1979-02-01,month,,101-250,,,,,,
Access Alto,https://www.crunchbase.com/organization/access-alto,"Access Alto is a leading Cloud Hosting provider offering Public, Private and Hybrid Cloud solutions on VMware and Openstack. We have award winning cloud infrastructure in the UK, US and APAC.","Business Development, Cloud Computing, Cloud Data Services, Enterprise Software, Finance, Private Cloud, Software",http://www.theaccessgroup.com/solutions/hosting/,"Brighton, East Sussex, United Kingdom","Leading cloud hosting provider offering Public, Private and Hybrid Cloud solutions on VMware and Openstack.","327,659",,,,,,,,,,,,,,Active,1989-01-01,year,,11-50,,,,,,
Solar Communications,https://www.crunchbase.com/organization/solar-communications,"Solar improve the speed of communication and the way organisations interact with customers, suppliers and employees, always in a secure and resilient manner, enhancing productivity, improving efficiencies and creating competitive advantage.   Solar designs, deploys and supports communications technology for more than 1,700 business customers of varying size across a variety of markets, helping to improve our clients'​ communication channels, increase operational effectiveness and reducing the cost of ownership, always with a dedicated focus on customer experience.","Cloud Computing, Information Technology, iOS, Mining, Solar, Telecommunications",http://www.solar.co.uk/,"Chippenham, Wiltshire, United Kingdom",Solar Communications is a cloud communication and computing specialist.,"384,144",,,,,,,,,,,,,,Closed,1988-01-01,year,,101-250,,,,8655042,USD,8655042
Talisman Tech,https://www.crunchbase.com/organization/talisman-tech,"Talisman is an integrated recruiting system. It streamlines your departments to increase profits. The products integrate together to offer recruitment agencies a platform that automates the recruitment process. Their services include Free Recruitment CRM, Pay and Bill, and many others.","Cloud Computing, Computer, CRM, Recruiting, Software",https://www.talisman.tech,"Dunstable, Bedfordshire, United Kingdom",Talisman provides integrated recruitment services.,"389,183",,,,,,,,,,,,,,Active,1982-01-01,year,1,11-50,David Hathiramani,,,,,
ACA IT-Solutions,https://www.crunchbase.com/organization/aca-it-solutions-bd70,,"Cloud Computing, Consulting, Information Technology",https://www.aca-it.nl,"Eindhoven, Noord-Brabant, The Netherlands","ACA IT-Solutions provides ICT on-premises, cloud computing solutions, cyber security, IT Consultation, and IT services.","403,438",,,,,,,,,,,,,European Union (EU),Active,1983-01-01,year,,101-250,,,,,,
Nobel,https://www.crunchbase.com/organization/nobel-da48,,"Cloud Computing, Hardware, Information Technology, Network Hardware",https://nobel.nl/,"Leiderdorp, Zuid-Holland, The Netherlands","Nobel is an information technology company that provides hardware products like servers & networks, IT management and cloud services.","447,550",,,,,,,,,,,,,European Union (EU),Active,1989-01-01,year,,11-50,,,,,,
DdD retail,https://www.crunchbase.com/organization/ddd-retail,"DdD Retail, provides a proprietary combined point of sale software/hardware solution, and primarily operates in the fashion retail industry across Denmark, Germany, Sweden and Norway.","Cloud Computing, Retail, Software",http://www.dddretail.com,"Køge, Sjelland, Denmark","DdD retail is a highly attractive, cloud-based software solution for retailers, particularly in the fashion sector.","449,017",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1989-01-01,year,,11-50,,,,,,
EBS Sp. z o.o.,https://www.crunchbase.com/organization/ebs-sp-z-o-o,"EBS as a manufacturer and R&D company is present on the worldwide security market from 25 years. We specialized in production of devices based on GSM/GPRS/SMS, RFID and GPS technologies. The aim of EBS is to meet the market needs within the scope of security-related devices meant to protect people and property. Each of product is designed, manufactured and tested by EBS in our own factory in Poland. EBS is a company oriented to individual needs of our customers. Primary principle is the production of OEM/ODM systems and customize the equipment to the requirements of our customers. We have also great experience in M2M solutions. EBS products are offered on markets all over the world. Quality and competitiveness of the products are confirmed by fruitful collaboration with many partners in Europe, Asia, Africa, North and South America and Australia. We have established co-operational relations with the largest security agencies (G4S, Securitas or Prosegur), distributors of worldwide known brands of DSC, GE or Paradox and GSM providers (T-Mobile, Orange, Polkomtel).","Cloud Computing, Manufacturing",http://www.ebs.pl/,"Warsaw, Mazowieckie, Poland",EBS Sp. z o.o as a manufacturer and R&D company is present on the worldwide security market.,"471,298",,,,,,,,,,,,,European Union (EU),Active,1989-01-01,year,,101-250,,,,,,
IPSA,https://www.crunchbase.com/organization/ipsa-a205,,"Cloud Computing, Document Preparation",http://www.ipsa.es,"Madrid, Madrid, Spain","Ipsa designs cloud solutions. Ipsa solutions automate, safe and effective processing of related documents to ensure capture and validation.","502,469",,,,,,,,,,,,,European Union (EU),Active,1985-01-01,day,,51-100,,,,,,
Radix Technologies,https://www.crunchbase.com/organization/radix-technologies,"Radix Technologies began in 2006, with the vision to provide businesses with cost effective, user friendly, and robust on demand computing resources. Already a developer of a suite of on demand software application for the relocations and global logistics industries, we have extended our product offering with a new range of cloud infrastructure services. Radix is a company dedicated to the satisfaction of our clients through innovative technology and faultless service. We understand the value of time and productivity and we understand the significance when these elements are lost. We expect our name to be synonymous with quality and we expect our service and products to reflect this. We know that a clients trust must be earned and we strive, every step of the way and with every action, to gain it.","Cloud Computing, SaaS, Software, Web Hosting",http://www.radix-technologies.com,"Vevey, Vaud, Switzerland",Cloud services and SaaS provider,"529,733",,,,,,,,,,,,,,Closed,1990-01-01,year,1,11-50,John Eastman,,,,,
