Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Euro One Számítástechnikai Zrt,https://www.crunchbase.com/organization/euro-one-számítástechnikai-zrt,,"Cloud Data Services, Information Technology, Productivity Tools",https://www.euroone.hu,"Budapest, Budapest, Hungary",EURO ONE develops and provides complex sustainable IT solutions.,"651,450","1,985",,-11.86%,,0,1,-50%,100%,200.03%,"5,085,887","294,740",6.15%,European Union (EU),Active,1991-11-01,day,,51-100,,,,,,
BDR Group,https://www.crunchbase.com/organization/bdr-group,"BDR Group is uniquely positioned to support businesses of any size in these difficult times, with a range of technology solutions that enable flexible working patterns or make existing processes more efficient. They provide services like IT, Wifi, Energy, Cloud, Unified Communications, Structured Cabling, Network Equipment, Access Control, CCTV and many more.","Cloud Data Services, Electrical Distribution, Information Technology",https://bdrgroup.co.uk/,"Stratford-upon-avon, Warwickshire, United Kingdom","BDR Group offers simplified business transformation solutions for SMEs, Enterprises, and, public sector.","261,251","1,971",,,,0,1,,100%,,"5,097,285",,,,Active,1991-01-01,year,1,51-100,Bahman Rahimi,,,,,
Open Answers,https://www.crunchbase.com/organization/open-answers,"Open Answers founded in 1988,  is a provider of premium quality digital technology services to blue-chip customers and the public sector, specialising in cloud systems integration, also has a track record of 25+ years delivering specialist open systems and open source services, from support and education to systems engineering and integration, to the world’s leading technology vendors.","Business Information Systems, Cloud Data Services, Consulting, Information Technology",https://www.openanswers.co.uk/,"Harrow, Harrow, United Kingdom","Open Answers is a provider of digital technology services to blue chip customers and the public, specializing in cloud systems integration.","888,854","1,322","2,189",31.67%,52.72%,"1,363",1.73,4.98%,26.85%,-23.42%,"6,366,215","-78,569",-1.22%,,Active,1988-01-01,year,,11-50,,,,,,
Id Grup,https://www.crunchbase.com/organization/id-grup,"ID Grup is a provider of Cloud and Managed IT infrastructure services in the region of Barcelona. With more than 300 technical certifications and a long experience as an integrator, ID Grup offers end-to-end solutions in Managed Cloud Services, Managed On-premise Services, Workplace, Mobility, Network, IT Security, and IT Supply.","Cloud Data Services, IT Management",http://www.idgrup.com,"L'hospitalet De Llobregat, Catalonia, Spain",Id Grup is a provider of Cloud and Managed IT infrastructure services in the region of Barcelona.,"508,484","1,307","2,162.5",17.54%,,0,1,0%,100%,0%,"6,406,039","63,725",1%,European Union (EU),Active,1990-01-01,day,,51-100,,,,,,
Care Computers,https://www.crunchbase.com/organization/care-computers,,"Cloud Data Services, Consulting, Hardware, Professional Networking, Project Management, Software",https://carecomputers.co.uk/,"Windsor, Windsor and Maidenhead, United Kingdom","Care Computers offers network support, cloud deployment, migration, telephony, software acquisitions, and hardware repair services.","833,525","1,191",,,,0,1,,100%,,"6,629,230",,,,Active,1993-01-01,year,,11-50,,,,3393009,USD,3393009
Tectrade,https://www.crunchbase.com/organization/tectrade,"Tectrade knows how to protect and recover data, and we help businesses ensure their data is safe, secure and recoverable.  Zero Day Recovery for ransomware recovery.","Cloud Data Services, Cyber Security, Data Storage",http://www.tectrade.com,"Godalming, Surrey, United Kingdom",Data Protection & Recovery - Ransomware Recovery,"334,719","1,167",,213.71%,,0,1,0%,100%,0%,"6,848,131","-1,923,726",-21.93%,,Active,1991-01-01,year,,101-250,,,,,USD,
Alfa Solutions,https://www.crunchbase.com/organization/alfa-solutions,,"Cloud Data Services, Information Technology, Virtualization",http://www.alfasolutions.be,"Waregem, West-Vlaanderen, Belgium",Alfa Solutions delivers products and services to solve complex problems in IT projects and tailored to clients as per their requirements.,"349,600","1,122",,-39.61%,-74.92%,0,1,-44.44%,100%,66.67%,"6,918,840","1,823,785",35.8%,European Union (EU),Active,1990-11-20,day,1,11-50,Danny Wullaert,,,3657030,USD,3657030
AS-SYSTEME,https://www.crunchbase.com/organization/as-systeme,,"Cloud Data Services, Consulting, IT Management",https://www.as-systeme.eu/,"Stuttgart, Baden-Wurttemberg, Germany",AS-SYSTEME is an IT consulting and service company that fixates on serving various sectors for the optimization of business processes.,"1,634,468","1,103",,,,0,1,,100%,,"6,934,694",,,European Union (EU),Active,1989-01-01,day,,11-50,,,,,,
Sediin,https://www.crunchbase.com/organization/sediin,,"Cloud Data Services, Enterprise Resource Planning (ERP), Information Technology, Software",http://www.sediin.it,"Roma, Lazio, Italy","Sediin offers IT consultancy, integrated solutions, software, and app development, ERP, data access, cloud services, security, and GDPR.","1,430,801","1,080",,,,1,2,,0%,,"4,102,067",,,European Union (EU),Active,1993-12-17,day,,51-100,,,,3861585,USD,3861585
Baggenstos,https://www.crunchbase.com/organization/baggenstos,,"Cloud Data Services, Outsourcing",http://www.baggenstos.ch,"Wallisellen, Zurich, Switzerland",Baggenstos provides cloud and managed services for flexible outsourcing.,"1,419,860",945,,-71.64%,,2,2,100%,0%,,"7,114,079","3,094,353",76.98%,,Active,1925-01-01,day,,51-100,,,,3670582,USD,3670582
Datenerfassung Kruse,https://www.crunchbase.com/organization/datenerfassung-kruse,,"Cloud Data Services, Data Integration, Employee Benefits",http://www.krusescan.de,"Witten, Nordrhein-Westfalen, Germany","Datenerfassung Kruse is a data acquisition firm that offers data capture, document scan, barcode stamp, and folder archive solutions.","1,902,582",812,,,,0,1,,100%,,"7,296,991",,,European Union (EU),Active,1969-01-01,day,,11-50,,,,4047564,USD,4047564
ACMI,https://www.crunchbase.com/organization/acmi-c607,"ACMI provides designing, supplying, installing, securing, hosting, and managing the Information System. They provide cloud4i, cloud power managed services, professional services, and concierge. Their customers contact through email and phone number.","Cloud Data Services, Cloud Management, Cyber Security, IT Infrastructure",https://www.acmi.fr,"Paris, Ile-de-France, France",ACMI provides managed services to IBM cloud.,"1,048,850",622,,431.62%,,635,3.5,250%,50%,-50%,"7,900,962","-2,130,710",-21.24%,European Union (EU),Active,1986-01-01,year,1,11-50,Alain Beck,,,,,
Advania,https://www.crunchbase.com/organization/advania-57dc,"Advania is a Nordic information technology service corporation headquartered in Stockholm, Sweden. Advania has corporate clients in the public and private sectors. It provides a range of IT services, platforms, cloud services, and support to multinational enterprises, governments, and businesses. Advania has roots in three Nordic countries, Iceland, Norway, and Sweden. Over a long period of time, each country generated a component of what eventually was braided into one company, Advania AB, in 2012.","Cloud Data Services, Consulting, Information Technology, Outsourcing",https://www.advania.com/advania/,"Stockholm, Stockholms Lan, Sweden",Advania offering its customers integrated IT services and solutions.,"270,761",615,777.33,-66.52%,-21.83%,0,1,-42.25%,100%,62.13%,"7,915,323","2,800,112",54.74%,"European Union (EU), Nordic Countries, Scandinavia",Active,1939-01-01,year,1,1001-5000,Einar J. Skúlason,,,,,
Needocs,https://www.crunchbase.com/organization/needocs,"Needocs is a marketplace of professional documents & ebooks. Needocs offers a wide range of documents, templates, presentations, studies to professionals, individuals and students. Needocs allows individuals to publish and sell their value added content and to benefit from an attractive remuneration. The website's social media options allow publishers to communicate efficiently on their activities.","Cloud Data Services, Marketplace, Presentations, Web Design",http://www.needocs.com,"Paris, Ile-de-France, France",Needocs provides platform for publishing documenting both academic and business needs.,"1,754,837",581,"3,930.83",94.97%,-98.01%,0,1,0%,100%,0%,"7,951,657","-584,305",-6.85%,European Union (EU),Active,1983-01-01,day,,1-10,,,,,,
e vendo,https://www.crunchbase.com/organization/e-vendo,,"Cloud Data Services, E-Commerce, Software, Wholesale",https://www.e-vendo.de/,"Berlin, Berlin, Germany",e-vendo offers a 360° omnichannel cloud solution.,"919,075",536,,-91.09%,-95%,0,1,-21.89%,100%,38.93%,"8,069,928","5,346,727",196.34%,European Union (EU),Active,1990-01-01,day,,1-10,,,,4936458,USD,4936458
Zerouno Informatica Spa,https://www.crunchbase.com/organization/zerouno-informatica-spa,"Zerouno Informatica Spa is a customer in the digital innovation path, providing Industrial cybersecurity, cloud and smart working solutions. they simplify your business management with the solutions they design with power, processing the most crucial data and delivering an easy-to-read outcome. With their expertise in the microsoft sector and the quality of the product, our analysts can analyze and integrate data from a wide range of different sources.","Cloud Data Services, Consulting, IT Management",https://www.zerogroup.it,"Brescia, Lombardia, Italy",Zerouno Informatica Spa is a IT sector and technological solutions provider.,"883,058",510,,,,65,3.5,,50%,,"8,160,315",,,European Union (EU),Active,1990-01-01,year,,101-250,,,,,,
Greensys IT Technological Innovation,https://www.crunchbase.com/organization/greensys-it-technological-innovation,,"Cloud Data Services, Consulting, Information Services, Software",http://www.greensys.es/,"Madrid, Madrid, Spain",Greensys IT Technology Innovation has developed software solutions and business management services for small and medium-sized enterprises.,"1,491,793",499,,38.23%,,0,1,0%,100%,0%,"8,201,970","75,069",0.92%,European Union (EU),Active,1990-01-01,day,,,,,,5052680,USD,5052680
Z-Lab,https://www.crunchbase.com/organization/z-lab-4818,,"Business Development, Business Intelligence, Cloud Data Services, E-Commerce, Software",http://www.z-lab.it,"Trescore Balneario, Lombardia, Italy","Z lab provides solutions in areas like business intelligence, CRM, E-commerce, sales, marketing, app and mobile as well as cloud solutions.","598,779",484,,,,0,1,,100%,,"8,347,695",,,European Union (EU),Active,1986-01-29,day,,11-50,,,,4969990,USD,4969990
KUPPER IT GmbH,https://www.crunchbase.com/organization/kupper-it-gmbh,"KUPPER IT provides cloud servers, storage, databases, and software available to our customers via the Internet, so to speak from the cloud. From end devices to networks, servers, and storage to high-availability data centers, they develop, implement and maintain infrastructure solutions that we supplement with intelligent collaboration and database platforms.","Cloud Data Services, Information Technology, IT Infrastructure, IT Management",http://www.kupper-it.com,"Leipzig, Sachsen, Germany",KUPPER IT is an information technology consulting and cloud data management company.,"1,756,019",481,,,,0,1,,100%,,"8,371,032",,,European Union (EU),Active,1993-01-01,year,,11-50,,,,,,
Ata It,https://www.crunchbase.com/organization/ata-it,,"Cloud Data Services, Information and Communications Technology (ICT), Information Services, Software",http://www.atait.com,"Onze-lieve-vrouw-waver, Antwerpen, Belgium","ATA IT provides cloud solutions, IT security, disaster recovery, ICT architecture, and design services.","1,012,251",470,,"1,520.69%",,5,1.5,50%,50%,-50%,"8,438,282","-1,923,093",-18.56%,European Union (EU),Active,1983-12-26,day,,11-50,,,,,,
COMPUTERLAND Belgium,https://www.crunchbase.com/organization/computerland-belgium,,"Cloud Data Services, Consulting, Information and Communications Technology (ICT)",http://www.computerland.be,"Alleur, Liege, Belgium",COMPUTERLAND provides solutions and services in domains of applications and infrastructure.,"308,709",469,,35.16%,,0,1,0%,100%,0%,"8,425,411","193,595",2.35%,European Union (EU),Active,1972-01-03,day,,101-250,,,,,,
Knipp,https://www.crunchbase.com/organization/knipp,,"Cloud Data Services, Domain Registrar, IT Management, Software",http://www.knipp.de,"Dortmund, Nordrhein-Westfalen, Germany","Knipp specializes in services like domain registration, software development, data services, and printing.","1,541,078",457,,-82.7%,,0,1,-65.76%,100%,146.12%,"8,480,503","3,998,427",89.21%,European Union (EU),Active,1988-01-01,day,,11-50,,,,4115144,USD,4115144
MB Solutions,https://www.crunchbase.com/organization/mb-solutions,,"Cloud Data Services, Consulting, Information Technology",https://mb-solutions.dk,"Vejle, Syddanmark, Denmark","MB Solutions is an IT service providing firm that deals in cloud services & security, consulting and IT support services.","275,291",454,,64.49%,,0,1,0%,100%,0%,"8,462,788","-170,862",-1.98%,"European Union (EU), Nordic Countries, Scandinavia",Active,1994-01-01,year,,11-50,,,,,,
Everex Communications,https://www.crunchbase.com/organization/everex-communications,,"Cloud Data Services, Information Technology",http://www.everex.es,"Madrid, Madrid, Spain","Everex Communications is an information technology firm offering cloud, datacentre, IP and data.","1,327,869",441,,7.56%,-65.67%,46,5,25%,0%,,"8,515,305","603,010",7.62%,European Union (EU),Active,1993-01-01,day,,1-10,,,,12497537,USD,12497537
Horn & Cosifan,https://www.crunchbase.com/organization/horn-cosifan,"Horn & Cosifan focuses on virtualization, high availability, managed and cloud services, and especially IT security.","Cloud Data Services, Information Services, Information Technology",https://www.horn-cosifan.de/,"Frankfurt, Hessen, Germany","Horn & Cosifan provides cloud services, and especially IT security.","699,416",405,,,,7,2,,0%,,"8,703,267",,,European Union (EU),Active,1993-01-01,year,,101-250,,,,,,
3T Technology Transfer and Training,https://www.crunchbase.com/organization/3t-technology-transfer-and-training,,"Cloud Data Services, Information Services, Information Technology",http://ttt.ch/,"Gland, Geneve, Switzerland","3T TT&T provides I.T. services and solutions to SME's with their digital transformation process, particularly in cloud based services.","687,613",399,,,,0,1,,100%,,"8,686,792",,,,Active,1982-01-01,day,,11-50,,,,24620,USD,24620
Solviteers Cloud & Infradiensten,https://www.crunchbase.com/organization/solviteers-cloud-infradiensten,,"Cloud Data Services, IT Infrastructure, Software, Software Engineering",https://www.solviteerscloudeninfra.nl/,"Houten, Utrecht, The Netherlands","Solviteers is an IT company that offers IT services and solutions like software development, cloud & infrastructure services to enterprises.","1,187,742",385,,,,2,2,,0%,,"6,393,967",,,European Union (EU),Active,1993-01-01,day,,1-10,,,,,,
Bridgeworks Ltd,https://www.crunchbase.com/organization/bridgeworks,"We accelerate the major Storage Area Network protocols such as iSCSI Fibre Channel and SAS across WAN  without loss of performance. We also provide TCP/IP stream acceleration across WANs such as S3 REST, FTP, GridFTP, Vertias, Commvault, NedApp Snap Mirror, IBM Spectrum Protect, Carigo, Caligo, HTPP, and many more..","Cloud Data Services, Cloud Infrastructure, Cloud Storage, Data Storage",http://www.4bridgeworks.com,"Lymington, Hampshire, United Kingdom",Bridgeworks' Accelerates datay even encrtpted/compressed flow up to 40Gb/s across WAN without changing or modifing the data.,"480,819",372,,-85.34%,,0,1,-60%,100%,100%,"8,772,062","4,372,063",99.37%,,Active,1982-01-01,year,,11-50,,2,,32743764,USD,32743764
DSM Group,https://www.crunchbase.com/organization/dsm-group,"IT infrastructure should be as important to your business as the health of your staff. Keeping your IT systems running at their optimum level is not something that should be overlooked, for like one's health, poor maintenance can lead to drastic failures. An IT support agreement is an easy way of minimising IT system disruption and in many cases preventing it at all. Support agreements can be tailored to fit exact requirements and unlike many other IT support companies we do not insist on fixed contract terms. DSM can provide complete solutions from IT support, through backup solutions and Cloud Computing to Disaster Recovery.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Data Center, Information Services, Information Technology, IT Management, Web Hosting",http://dsm-gb.co.uk,"Peterborough, Peterborough, United Kingdom","IT Solutions providor based in Peterborough. Services include Disaster Recovery, Cloud Solutions and Data Centre","404,473",321,,,,77,1.5,,50%,,"9,062,802",,,,Active,1987-01-01,year,1,11-50,Mike Richardson,,,,,
Layer2,https://www.crunchbase.com/organization/layer2,"Layer2 is the provider of data integration by developing the software products. They help in business process, knowledge management and document solutions.","Cloud Data Services, Data Integration, Knowledge Management, Software",https://www.layer2.de/,"Hamburg, Hamburg, Germany",Layer2 is the IT service provider that offers mutifunction tools to create workplaces for everyday work.,"709,225",319,,-62.78%,,25,5,400%,0%,0%,"9,068,406","1,879,279",26.14%,European Union (EU),Active,1991-01-01,year,,11-50,,,,4182389,USD,4182389
Sinfic,https://www.crunchbase.com/organization/sinfic,,"Cloud Data Services, SaaS, Software",http://www.sinfic.pt,"Amadora, Lisboa, Portugal","Sinfic offers a range of services related to software, SaaS, Cloud, IT infrastructure, human resources, and more.","766,576",303,"8,449.5",-99.34%,-99.39%,0,1,-4.08%,100%,0.86%,"9,033,483","8,195,367",977.83%,European Union (EU),Active,1990-01-01,day,,101-250,,,,,,
Control Group,https://www.crunchbase.com/organization/control-group-5504,"Control Group offers services to companies, offices, and public administrations. They provides solutions for software services, managed printing services, document management and processes, managed job services and cloud services. Their customer can contact them through social media, phone, mail, and fax.","Cloud Data Services, Cyber Security, Hardware, Software",https://www.controlgroup.es,"Barcelona, Catalonia, Spain","Control Group provides software, document management, and printing solutions.","566,190",288,"1,263.83",-50.43%,"2,650%",605,2.62,56.65%,0%,-42.38%,"9,204,212","2,031,601",28.32%,European Union (EU),Active,1979-01-01,year,,1-10,,,,6222235,USD,6222235
Canon Business Center,https://www.crunchbase.com/organization/canon-business-center,Canon Business Center provides customers will find products and solutions for business complete with advice and help with implementation. Is a printing solutions provider. Customers must create a user account in order to access our online store.,"Cloud Data Services, Customer Service, Financial Services, Printing",https://www.canonbusinesscenter.se,"Solna, Stockholms Lan, Sweden",Canon Business Center offers a variety of financing options.,"1,693,521",285,,-96.91%,,0,1,0%,100%,0%,"9,204,996","6,927,162",304.11%,"European Union (EU), Nordic Countries, Scandinavia",Active,1992-01-01,year,,,,,,4314702,USD,4314702
KARADI,https://www.crunchbase.com/organization/karadi,"KARADI provides functional IT solutions. They provide corporate workflow and document management, introduction of company management systems, system operation services, sharepoint development, microsoft office 365, and business intelligence solutions. They offer support and consulting services.","Cloud Data Services, Consulting, IT Management, Management Consulting",https://karadi.hu,"Nyíregyháza, Szabolcs-Szatmar-Bereg, Hungary",KARADI provides cloud-based solutions for SMEs and large companies.,"998,644",279,,,,0,1,,100%,,"9,219,469",,,European Union (EU),Active,1992-01-01,year,,1-10,,,,,,
Qual,https://www.crunchbase.com/organization/qual,,"Cloud Data Services, Information Technology, Security, Telecommunications",https://www.qual.co.uk/,"Harley, Surrey, United Kingdom","Qual offers IT storage, Cloud and professional services, IT security, software, and IT solutions.","378,039",260,,29.35%,,160,3,200%,0%,,"9,347,062","171,363",1.87%,,Active,1994-01-01,year,,11-50,,,,,,
Hypersoft Information Systems,https://www.crunchbase.com/organization/hypersoft-information-systems,"Hypersoft Information Systems is a leading global provider of software for productivity analytics and technology operations. Omnicontext, the company's main product, delivers the most comprehensive information on working time efficiency, productive habits, and collaboration patterns in today's digitized businesses. Omnicontext also measures and monitors how information technology changes work culture and productivity, how technology services are adopted and used, and how well these services perform for their customers. Hypersoft collects the broadest range of data sources to leverage in its analytics platform, including application and device utilization data, communication details, and a wide range of information technology metrics from data centers and cloud platforms such as Microsoft Office 365 and G Suite. Hypersoft solutions are available to both individual professionals and enterprise customers, and can be used as cloud software operated by Hypersoft or as traditional on-premises products. The company's mobile applications can be acquired directly through Microsoft and Google stores. Hypersoft is headquartered in Munich, Germany, with customers, partners, and operations throughout Europe, North and South America, and Asia-Pacific.","Analytics, Cloud Data Services, Mobile Apps, Personal Development, Productivity Tools, Software",https://hypersoft.com,"Munich, Bayern, Germany",Hypersoft produces software for productivity analytics and technology operations for organizations of any size.,"194,878",246,,-82.7%,,47,5,400%,0%,,"9,444,422","3,357,349",55.16%,European Union (EU),Active,1993-01-01,year,1,11-50,Serguei Dobrinevski,,,,,
Orbit Consulting Group,https://www.crunchbase.com/organization/orbit-consulting-group,,"Cloud Data Services, Enterprise Resource Planning (ERP), Infrastructure",http://www.orbit.es,"Madrid, Madrid, Spain","Orbit Consulting Group is an integration of business management solutions (ERP / CRM / BPM), (SAGE CRM, SAGE 200cloud) and development.","691,461",243,,,,0,1,,100%,,"9,419,125",,,European Union (EU),Active,1994-01-01,day,,11-50,,,,4268914,USD,4268914
AMAGOO,https://www.crunchbase.com/organization/amagoo,,"3D Technology, Cloud Data Services, Information and Communications Technology (ICT)",http://www.amagoo.com,"Arbon, Sankt Gallen, Switzerland","Amagoo offers services that include media and packaging, 3D visualization, brands, ICT, cloud solutions, automation of business processes.","1,287,609",224,,,,0,1,,100%,,"9,536,120",,,,Active,1978-01-01,day,,11-50,,,,,,
Digimark,https://www.crunchbase.com/organization/digimark-681e,,"Cloud Data Services, Information Technology, Security, Software",http://www.digimark.gr,"Néa Filadélfeia, Thessaloniki, Greece","Digimark provides IT integrated solutions for printing, security, infrastructure, cloud services, telecommunication, and business software.","1,174,268",198,,,,0,1,,100%,,"9,645,219",,,European Union (EU),Active,1987-01-01,day,,11-50,,,,,,
Microland Keyworks,https://www.crunchbase.com/organization/microland-keyworks,"Microland keyworks is a computer solutions company that develops and markets ERP software and management and billing programs for small and medium-sized companies. They develop custom software tailored to the business needs, as well as specialized modules dependent on the ERP platform. Communications and services in the cloud,  their programs can be deployed for remote use, as well as on servers hosted in the cloud.","Business Development, Cloud Data Services, Customer Service, Enterprise Resource Planning (ERP), Software",https://www.microland.es,"Barcelona, Catalonia, Spain","Microland Keyworks provides management, business advice and support.","1,343,935",190,,,,0,1,,100%,,"9,674,659",,,European Union (EU),Active,1993-01-01,year,,11-50,,,,,,
Vitec HK Data,https://www.crunchbase.com/organization/hk-data,,"Cloud Data Services, Cloud Infrastructure, Professional Services",https://www.hk-data.no/,"Moelv, Hedmark, Norway",HK Data ensures privacy of data by providing cloud-based professional solutions to its clients.,"978,494",138,,,,0,1,,100%,,"9,948,984",,,"Nordic Countries, Scandinavia",Active,1989-01-01,year,,11-50,,,,,,
ST.AG,https://www.crunchbase.com/organization/st-ag,,"Cloud Data Services, Information Technology, Service Industry, Telecommunications",https://www.st-ag.de,"Berlin, Berlin, Germany","ST.AG offers data center, electrical engineering, infrastructure, media technology, network, and IT services.","731,893",119,,-33.15%,,0,1,-75%,100%,,"10,005,898","698,209",7.5%,European Union (EU),Active,1984-01-01,year,,11-50,,,,1010,USD,1010
Computers and Communications,https://www.crunchbase.com/organization/computers-and-communications,,"Cloud Data Services, Information Technology, IT Infrastructure, Software",http://www.cac.be,"Oudenaarde, Oost-Vlaanderen, Belgium","Computers and Communications offer cloud solutions, IT infrastructure, hardware and software solutions for all IT requirements.","1,788,202",90,,-43.04%,"10,184.62%","1,337",3,0%,0%,,"10,429,664","620,229",6.32%,European Union (EU),Active,1987-08-20,day,,11-50,,,,,,
Telia Cygate,https://www.crunchbase.com/organization/telia-cygate,,"Cloud Data Services, Cyber Security, Information Technology",https://teliacygate.fi,"Helsinki, Southern Finland, Finland","Telia Cygate offers cybersecurity, data center & cloud, monitoring & management, and consulting services.","331,907",65,,,,650,5,,0%,,"10,223,495",,,"European Union (EU), Nordic Countries, Scandinavia",Active,1989-01-01,year,,251-500,,,,,,
Daenet,https://www.crunchbase.com/organization/daenet,,"Artificial Intelligence, Cloud Data Services, Internet of Things, Software",https://daenet.de,"Frankfurt An Der Oder, Brandenburg, Germany","Daenet is a software development company that focuses on Cloud, IoT, and artificial intelligence.","992,957",59,,,,0,1,,100%,,"10,587,398",,,European Union (EU),Active,1989-01-01,year,,11-50,,,,4053896,USD,4053896
Tricostar,https://www.crunchbase.com/organization/tricostar,"Tricostar was established in 1988 and is now a major developer and supplier of IT solutions for the public and corporate sectors. Privately owned, the organisation was originally established to develop and market Timebase, time recording software initially targeted at Local Authority legal departments.","Cloud Data Services, Project Management, Software, Training",http://www.tricostar.com/,"Enfield, Enfield, United Kingdom","Innovative technology solutions to reduce costs, increase revenue and make more efficient use of resources.","465,082",34,,,,0,1,,100%,,"10,720,682",,,,Active,1988-01-01,day,,1-10,,,,,,
Statpro,https://www.crunchbase.com/organization/statpro,"StatPro is a global provider of award winning portfolio analytics solutions for the investment community. The Group’s cloud-based platform provides vital analysis of portfolio performance, attribution, risk and compliance. This multi asset-class analytics platform helps StatPro’s clients increase assets under management, improve client service, meet tough regulations and reduce costs. The Group’s integrated and global data coverage includes over 3.2 million securities such as equities, bonds, mutual funds, FX rates, futures, options, OTCs, sector classifications and much else besides. StatPro also covers most families of benchmarks including MSCI, FTSE, Russell, NASDAQ and the open source Freedom Index.","Analytics, Apps, Cloud Data Services, Financial Services, Online Portals, Software",http://www.statpro.com,"London, England, United Kingdom",StatPro is a business that helps investors combine data on performance and risk analytics together to streamline asset management.,"150,471",,,,,,,,,,,,,,Closed,1994-01-01,year,1,251-500,Justin Wheatley,,,,,
Overline,https://www.crunchbase.com/organization/overline,,"Cloud Data Services, Internet, IT Infrastructure, Unified Communications",https://www.overline.com/,"Worthing, West Sussex, United Kingdom","Overline offers remote working, hosted communication, IT support, Microsoft 365 business, desk phones, billing, internet and cloud services.","276,662",,,,,,,,,,,,,,Active,1994-01-01,year,,11-50,,,,,,
NFS Technology Group,https://www.crunchbase.com/organization/nfs-technology-group,"NFS Technology Group is a respected international providers of market-leading hospitality technology and services for corporates, hotels, restaurants, golf and private clubs, conference and event venues. ","Cloud Data Services, Hospitality",https://www.nfs-hospitality.com,"Hertford, Hertford, United Kingdom",NFS Technology Group is a respected international providers of market-leading hospitality technology and services.,"283,098",,,,,,,,,,,,,,Active,1989-02-18,day,1,11-50,Luis DeSouza,,,,,
Nviron,https://www.crunchbase.com/organization/nviron,"Nviron is an established provider of advanced IT infrastructure and services. VMware Enterprise, Microsoft Gold & Dell Platinum partner.Nviron Endpoint-Security-as-a-Service (ESaaS) provides powerful security features with maximum flexibility and minimum effort.  Underpinned by award-winning Antivirus, web filtering and antimalware technology, Nviron ESaaS is the ideal service to help you combat today’s cyber threats.","Cloud Data Services, Information Technology, IT Infrastructure, Service Industry, Small and Medium Businesses",https://www.nviron.co.uk,"Runcorn, Cheshire, United Kingdom","Nviron provides IT infrastructure, networking and security solutions.","285,994",,,,,,,,,,,,,,Active,1989-01-01,year,,11-50,,,,,,
CCE,https://www.crunchbase.com/organization/cce,"CCE is one of the UK’s leading independent IT companies providing IT Infrastructure, Cloud and Managed Print Solutions to improve your productivity. We deliver: IT Design & Consultancy IT Infrastructure installation Private Cloud, ISP & Data Centres Flexible support packages 24/7/365 UK based service desk UK & European Coverage Cost saving Managed Print Services CCE has the resources & expertise to manage all your IT needs, or simply boost your in-house team when required. Our IT solutions & flexible support packages enable better workflow for your organisation.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Information Technology, IT Infrastructure, IT Management",https://cce.co.uk,"London, England, United Kingdom","Managed Service Provider based in the UK.  Cloud, ISP, Managed Print Services, Service Desk, Hardware Support & Networking & IT consultancy.","288,734",,,,,,,,,,,,,,Active,1979-02-01,month,,101-250,,,,,,
Access Alto,https://www.crunchbase.com/organization/access-alto,"Access Alto is a leading Cloud Hosting provider offering Public, Private and Hybrid Cloud solutions on VMware and Openstack. We have award winning cloud infrastructure in the UK, US and APAC.","Business Development, Cloud Computing, Cloud Data Services, Enterprise Software, Finance, Private Cloud, Software",http://www.theaccessgroup.com/solutions/hosting/,"Brighton, East Sussex, United Kingdom","Leading cloud hosting provider offering Public, Private and Hybrid Cloud solutions on VMware and Openstack.","327,659",,,,,,,,,,,,,,Active,1989-01-01,year,,11-50,,,,,,
Nexis,https://www.crunchbase.com/organization/nexis,,"Cloud Data Services, Software, Virtualization",http://www.nexis.be,"Incourt, Brabant Wallon, Belgium","Nexis specializes in IT solutions, assisting customers in data analysis, design, virtualization, and cloud storage.","343,700",,,,,,,,,,,,,European Union (EU),Active,1992-10-21,day,,11-50,,,,,,
SB Telecom,https://www.crunchbase.com/organization/sb-telecom,"SB Telecom is a leading provider of business communication solutions. From mobile telephony to fixed telephony, cloud and IT services to internet connections: their experts will assist you.","Cloud Data Services, Information Technology, Internet, Telecommunications",https://sbtelecom.nl/,"Veenendaal, Utrecht, The Netherlands",SB Telecom is the leading provider of integrated fixed and mobile telephony and data solutions for the business market.,"433,148",,,,,,,,,,,,,European Union (EU),Active,1994-01-01,year,,11-50,,,,,,
